thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,phase_pre_lu_som,phase_lu_som,phase_lu_chinh_vu,phase_tai_tich,is_event_month,luu_luong_den_ho_m3_s_capped_month_median,luu_luong_den_ho_m3_s_capped_pct_in_month,luu_luong_den_ho_m3_s_capped
5/10/2023 14:00,113.53,2501,1926,0,1926,0,0,0,0,0,1327,0.902385753,2501
5/10/2023 15:00,113.53,1948,1928,0,1928,0,0,0,0,0,1327,0.692372312,1948
5/10/2023 16:00,113.52,1618,1932,0,1932,0,0,0,0,0,1327,0.584005376,1618
5/10/2023 17:00,113.53,2501,1926,0,1926,0,0,0,0,0,1327,0.902385753,2501
5/10/2023 18:00,113.55,3038,1908,0,1908,0,0,0,0,0,1327,0.960853495,3038
5/10/2023 19:00,113.57,3048,1919,0,1919,0,0,0,0,0,1327,0.967069892,3048
5/10/2023 20:00,113.59,3048,1918,0,1918,0,0,0,0,0,1327,0.967069892,3048
5/10/2023 21:00,113.6,2496,1921,0,1921,0,0,0,0,0,1327,0.898185484,2496
5/10/2023 22:00,113.61,2499,1924,0,1924,0,0,0,0,0,1327,0.900201613,2499
5/10/2023 23:00,113.63,3035,1906,0,1906,0,0,0,0,0,1327,0.960349462,3035
5/11/2023 0:00,113.63,3043,1913,0,1913,0,0,0,0,0,1327,0.963205645,3043
5/11/2023 1:00,113.67,3054,1924,0,1924,0,0,0,0,0,1327,0.970430108,3054
5/11/2023 2:00,113.69,3021,1891,0,1891,0,0,0,0,0,1327,0.958669355,3021
5/11/2023 3:00,113.71,3018,1888,0,1888,0,0,0,0,0,1327,0.958333333,3018
5/11/2023 4:00,113.71,1919,1899,0,1899,0,0,0,0,0,1327,0.682291667,1919
5/11/2023 5:00,113.7,1306,1841,0,1841,0,0,0,0,0,1327,0.493615591,1306
5/11/2023 6:00,113.69,1285,1821,0,1821,0,0,0,0,0,1327,0.488575269,1285
5/11/2023 7:00,113.67,1005,1873,0,1873,0,0,0,0,0,1327,0.400369624,1005
5/11/2023 8:00,113.65,827,1918,0,1918,0,0,0,0,0,1327,0.343245968,827
5/11/2023 9:00,113.63,845,1924,0,1924,0,0,0,0,0,1327,0.351478495,845
5/11/2023 10:00,113.61,798,1888,0,1888,0,0,0,0,0,1327,0.329133065,798
5/11/2023 11:00,113.58,464,1887,0,1887,0,0,0,0,0,1327,0.233534946,464
5/11/2023 12:00,113.57,1374,1910,0,1910,0,0,0,0,0,1327,0.511592742,1374
5/11/2023 13:00,113.58,2330,1922,0,1922,0,0,0,0,0,1327,0.838037634,2330
5/11/2023 14:00,113.57,1621,1934,0,1934,0,0,0,0,0,1327,0.585685484,1621
5/11/2023 15:00,113.56,1608,1921,0,1921,0,0,0,0,0,1327,0.579637097,1608
5/11/2023 16:00,113.55,1616,1929,0,1929,0,0,0,0,0,1327,0.58266129,1616
5/11/2023 17:00,113.56,2485,1910,0,1910,0,0,0,0,0,1327,0.889448925,2485
5/11/2023 18:00,113.57,2490,1916,0,1916,0,0,0,0,0,1327,0.894489247,2490
5/11/2023 19:00,113.59,3045,1915,0,1915,0,0,0,0,0,1327,0.964549731,3045
5/11/2023 20:00,113.6,2490,1915,0,1915,0,0,0,0,0,1327,0.894489247,2490
5/11/2023 21:00,113.61,2487,1912,0,1912,0,0,0,0,0,1327,0.890288978,2487
5/11/2023 22:00,113.62,2487,1912,0,1912,0,0,0,0,0,1327,0.890288978,2487
5/11/2023 23:00,113.63,2484,1909,0,1909,0,0,0,0,0,1327,0.888944892,2484
5/12/2023 0:00,113.64,2440,1865,0,1865,0,0,0,0,0,1327,0.883064516,2440
5/12/2023 1:00,113.66,2997,1868,0,1868,0,0,0,0,0,1327,0.956989247,2997
5/12/2023 2:00,113.68,2898,1769,0,1769,0,0,0,0,0,1327,0.949596774,2898
5/12/2023 3:00,113.69,2115,1540,0,1540,0,0,0,0,0,1327,0.772513441,2115
5/12/2023 4:00,113.69,1701,1681,0,1681,0,0,0,0,0,1327,0.604166667,1701
5/12/2023 5:00,113.68,1284,1819,0,1819,0,0,0,0,0,1327,0.488239247,1284
5/12/2023 6:00,113.66,618,1708,0,1708,0,0,0,0,0,1327,0.275873656,618
5/12/2023 7:00,113.63,52,1693,0,1693,0,0,0,0,0,1327,0.08030914,52
5/12/2023 8:00,113.59,40,1811,0,1811,0,0,0,0,0,1327,0.039650538,40
5/12/2023 9:00,113.56,268,1914,0,1914,0,0,0,0,0,1327,0.157258065,268
5/12/2023 10:00,113.54,506,1874,0,1874,0,0,0,0,0,1327,0.249831989,506
5/12/2023 11:00,113.52,181,1548,0,1548,0,0,0,0,0,1327,0.119119624,181
5/12/2023 12:00,113.51,556,1368,0,1368,0,0,0,0,0,1327,0.260080645,556
5/12/2023 13:00,113.51,1293,1551,0,1551,0,0,0,0,0,1327,0.48891129,1293
5/12/2023 14:00,113.49,671,1761,0,1761,0,0,0,0,0,1327,0.287298387,671
5/12/2023 15:00,113.45,40,1907,0,1907,0,0,0,0,0,1327,0.039650538,40
5/12/2023 16:00,113.42,269,1915,0,1915,0,0,0,0,0,1327,0.157930108,269
5/12/2023 17:00,113.39,262,1907,0,1907,0,0,0,0,0,1327,0.154401882,262
5/12/2023 18:00,113.38,1378,1914,0,1914,0,0,0,0,0,1327,0.515288978,1378
5/12/2023 19:00,113.39,2475,1900,0,1900,0,0,0,0,0,1327,0.884744624,2475
5/12/2023 20:00,113.41,2981,1872,0,1872,0,0,0,0,0,1327,0.956317204,2981
5/12/2023 21:00,113.43,2999,1870,0,1870,0,0,0,0,0,1327,0.957325269,2999
5/12/2023 22:00,113.44,2446,1871,0,1871,0,0,0,0,0,1327,0.883736559,2446
5/12/2023 23:00,113.44,1942,1922,0,1922,0,0,0,0,0,1327,0.690524194,1942
5/13/2023 0:00,113.42,824,1914,0,1914,0,0,0,0,0,1327,0.342237903,824
5/13/2023 1:00,113.4,809,1899,0,1899,0,0,0,0,0,1327,0.335685484,809
5/13/2023 2:00,113.38,801,1891,0,1891,0,0,0,0,0,1327,0.332157258,801
5/13/2023 3:00,113.37,1350,1885,0,1885,0,0,0,0,0,1327,0.507224462,1350
5/13/2023 4:00,113.36,1368,1904,0,1904,0,0,0,0,0,1327,0.510752688,1368
5/13/2023 5:00,113.35,1378,1914,0,1914,0,0,0,0,0,1327,0.515288978,1378
5/13/2023 6:00,113.34,1150,1685,0,1685,0,0,0,0,0,1327,0.438508065,1150
5/13/2023 7:00,113.33,994,1529,0,1529,0,0,0,0,0,1327,0.399193548,994
5/13/2023 8:00,113.31,678,1768,0,1768,0,0,0,0,0,1327,0.290658602,678
5/13/2023 9:00,113.29,774,1864,0,1864,0,0,0,0,0,1327,0.320060484,774
5/13/2023 10:00,113.26,351,1608,0,1608,0,0,0,0,0,1327,0.190860215,351
5/13/2023 11:00,113.24,40,1327,0,1327,0,0,0,0,0,1327,0.039650538,40
5/13/2023 12:00,113.2,40,1507,0,1507,0,0,0,0,0,1327,0.039650538,40
5/13/2023 13:00,113.17,84,1730,0,1730,0,0,0,0,0,1327,0.088709677,84
5/13/2023 14:00,113.14,121,1600,0,1600,0,0,0,0,0,1327,0.101478495,121
5/13/2023 15:00,113.11,40,1731,0,1731,0,0,0,0,0,1327,0.039650538,40
5/13/2023 16:00,113.08,282,1928,0,1928,0,0,0,0,0,1327,0.162130376,282
5/13/2023 17:00,113.05,180,1826,0,1826,0,0,0,0,0,1327,0.11827957,180
5/13/2023 18:00,113.02,54,1699,0,1699,0,0,0,0,0,1327,0.080813172,54
5/13/2023 19:00,112.98,40,1582,0,1582,0,0,0,0,0,1327,0.039650538,40
5/13/2023 20:00,112.96,310,1390,0,1390,0,0,0,0,0,1327,0.175067204,310
5/13/2023 21:00,112.93,40,1599,0,1599,0,0,0,0,0,1327,0.039650538,40
5/13/2023 22:00,112.9,254,1884,0,1884,0,0,0,0,0,1327,0.15171371,254
5/13/2023 23:00,112.86,40,1930,0,1930,0,0,0,0,0,1327,0.039650538,40
5/14/2023 0:00,112.86,40,1930,0,1930,0,0,0,0,0,1327,0.039650538,40
5/14/2023 1:00,112.8,40,1599,0,1599,0,0,0,0,0,1327,0.039650538,40
5/14/2023 2:00,112.77,117,1857,0,1857,0,0,0,0,0,1327,0.099126344,117
5/14/2023 3:00,112.73,40,1847,0,1847,0,0,0,0,0,1327,0.039650538,40
5/14/2023 4:00,112.7,133,1764,0,1764,0,0,0,0,0,1327,0.103830645,133
5/14/2023 5:00,112.67,40,1657,0,1657,0,0,0,0,0,1327,0.039650538,40
5/14/2023 6:00,112.64,40,1461,0,1461,0,0,0,0,0,1327,0.039650538,40
5/14/2023 7:00,112.62,236,1096,0,1096,0,0,0,0,0,1327,0.135752688,236
5/14/2023 8:00,112.6,40,1032,0,1032,0,0,0,0,0,1327,0.039650538,40
5/14/2023 9:00,112.57,40,1635,0,1635,0,0,0,0,0,1327,0.039650538,40
5/14/2023 10:00,112.54,161,1791,0,1791,0,0,0,0,0,1327,0.109038978,161
5/14/2023 11:00,112.52,457,1537,0,1537,0,0,0,0,0,1327,0.231014785,457
5/14/2023 12:00,112.5,40,1042,0,1042,0,0,0,0,0,1327,0.039650538,40
5/14/2023 13:00,112.49,40,767,0,767,0,0,0,0,0,1327,0.039650538,40
5/14/2023 14:00,112.47,46,1126,0,1126,0,0,0,0,0,1327,0.079637097,46
5/14/2023 15:00,112.44,322,1952,0,1952,0,0,0,0,0,1327,0.180107527,322
5/14/2023 16:00,112.4,40,1847,0,1847,0,0,0,0,0,1327,0.039650538,40
5/14/2023 17:00,112.37,40,1638,0,1638,0,0,0,0,0,1327,0.039650538,40
5/14/2023 18:00,112.34,40,1615,0,1615,0,0,0,0,0,1327,0.039650538,40
5/14/2023 19:00,112.31,59,1690,0,1690,0,0,0,0,0,1327,0.082997312,59
5/14/2023 20:00,112.29,592,1673,0,1673,0,0,0,0,0,1327,0.269825269,592
5/14/2023 21:00,112.26,180,1810,0,1810,0,0,0,0,0,1327,0.11827957,180
5/14/2023 22:00,112.24,782,1862,0,1862,0,0,0,0,0,1327,0.321908602,782
5/14/2023 23:00,112.21,40,1396,0,1396,0,0,0,0,0,1327,0.039650538,40
5/15/2023 0:00,112.18,40,1209,0,1209,0,0,0,0,0,1327,0.039650538,40
5/15/2023 1:00,112.16,57,1157,0,1157,0,0,0,0,0,1327,0.081821237,57
5/15/2023 2:00,112.14,40,1038,0,1038,0,0,0,0,0,1327,0.039650538,40
5/15/2023 3:00,112.11,40,1136,0,1136,0,0,0,0,0,1327,0.039650538,40
5/15/2023 4:00,112.09,101,1181,0,1181,0,0,0,0,0,1327,0.095430108,101
5/15/2023 5:00,112.06,40,1563,0,1563,0,0,0,0,0,1327,0.039650538,40
5/15/2023 6:00,112.03,40,1641,0,1641,0,0,0,0,0,1327,0.039650538,40
5/15/2023 7:00,112,40,1428,0,1428,0,0,0,0,0,1327,0.039650538,40
5/15/2023 8:00,111.97,40,1542,0,1542,0,0,0,0,0,1327,0.039650538,40
5/15/2023 9:00,111.94,161,1777,0,1777,0,0,0,0,0,1327,0.109038978,161
5/15/2023 10:00,111.91,129,1744,0,1744,0,0,0,0,0,1327,0.103158602,129
5/15/2023 11:00,111.89,346,1416,0,1416,0,0,0,0,0,1327,0.189012097,346
5/15/2023 12:00,111.87,267,1337,0,1337,0,0,0,0,0,1327,0.156586022,267
5/15/2023 13:00,111.84,119,1734,0,1734,0,0,0,0,0,1327,0.100302419,119
5/15/2023 14:00,111.81,344,1959,0,1959,0,0,0,0,0,1327,0.188340054,344
5/15/2023 15:00,111.78,241,1856,0,1856,0,0,0,0,0,1327,0.139112903,241
5/15/2023 16:00,111.75,186,1801,0,1801,0,0,0,0,0,1327,0.120799731,186
5/15/2023 17:00,111.72,250,1865,0,1865,0,0,0,0,0,1327,0.150705645,250
5/15/2023 18:00,111.69,280,1895,0,1895,0,0,0,0,0,1327,0.161290323,280
5/15/2023 19:00,111.66,324,1939,0,1939,0,0,0,0,0,1327,0.181283602,324
5/15/2023 20:00,111.64,644,1714,0,1714,0,0,0,0,0,1327,0.279905914,644
5/15/2023 21:00,111.61,88,1703,0,1703,0,0,0,0,0,1327,0.090893817,88
5/15/2023 22:00,111.58,228,1844,0,1844,0,0,0,0,0,1327,0.133400538,228
5/15/2023 23:00,111.55,50,1665,0,1665,0,0,0,0,0,1327,0.079973118,50
5/16/2023 0:00,111.53,365,1708,0,1708,0,0,0,0,0,1327,0.197916667,365
5/16/2023 1:00,111.5,101,1716,0,1716,0,0,0,0,0,1327,0.095430108,101
5/16/2023 2:00,111.47,40,1647,0,1647,0,0,0,0,0,1327,0.039650538,40
5/16/2023 3:00,111.45,396,1739,0,1739,0,0,0,0,0,1327,0.211693548,396
5/16/2023 4:00,111.42,263,1878,0,1878,0,0,0,0,0,1327,0.155073925,263
5/16/2023 5:00,111.39,285,1900,0,1900,0,0,0,0,0,1327,0.164650538,285
5/16/2023 6:00,111.36,40,1625,0,1625,0,0,0,0,0,1327,0.039650538,40
5/16/2023 7:00,111.33,40,1467,0,1467,0,0,0,0,0,1327,0.039650538,40
5/16/2023 8:00,111.3,103,1718,0,1718,0,0,0,0,0,1327,0.096270161,103
5/16/2023 9:00,111.27,118,1734,0,1734,0,0,0,0,0,1327,0.099630376,118
5/16/2023 10:00,111.23,40,1720,0,1720,0,0,0,0,0,1327,0.039650538,40
5/16/2023 11:00,111.2,40,1492,0,1492,0,0,0,0,0,1327,0.039650538,40
5/16/2023 12:00,111.17,40,1403,0,1403,0,0,0,0,0,1327,0.039650538,40
5/16/2023 13:00,111.14,74,1689,0,1689,0,0,0,0,0,1327,0.085517473,74
5/16/2023 14:00,111.12,576,1646,0,1646,0,0,0,0,0,1327,0.266633065,576
5/16/2023 15:00,111.09,154,1769,0,1769,0,0,0,0,0,1327,0.107862903,154
5/16/2023 16:00,111.06,319,1934,0,1934,0,0,0,0,0,1327,0.179435484,319
5/16/2023 17:00,111.03,237,1853,0,1853,0,0,0,0,0,1327,0.13608871,237
5/16/2023 18:00,111,235,1851,0,1851,0,0,0,0,0,1327,0.135416667,235
5/16/2023 19:00,110.97,304,1905,0,1905,0,0,0,0,0,1327,0.172379032,304
5/16/2023 20:00,110.94,40,1563,0,1563,0,0,0,0,0,1327,0.039650538,40
5/16/2023 21:00,110.91,40,1528,0,1528,0,0,0,0,0,1327,0.039650538,40
5/16/2023 22:00,110.88,240,1840,0,1840,0,0,0,0,0,1327,0.137264785,240
5/16/2023 23:00,110.85,119,1720,0,1720,0,0,0,0,0,1327,0.100302419,119
5/17/2023 0:00,110.82,40,1631,0,1631,0,0,0,0,0,1327,0.039650538,40
5/17/2023 1:00,110.8,446,1766,0,1766,0,0,0,0,0,1327,0.228662634,446
5/17/2023 2:00,110.77,184,1785,0,1785,0,0,0,0,0,1327,0.119959677,184
5/17/2023 3:00,110.74,241,1842,0,1842,0,0,0,0,0,1327,0.139112903,241
5/17/2023 4:00,110.71,72,1942,0,1942,0,0,0,0,0,1327,0.085013441,72
5/17/2023 5:00,110.68,92,1962,0,1962,0,0,0,0,0,1327,0.092573925,92
5/17/2023 6:00,110.66,293,1623,0,1623,0,0,0,0,0,1327,0.167170699,293
5/17/2023 7:00,110.64,444,1504,0,1504,0,0,0,0,0,1327,0.227318548,444
5/17/2023 8:00,110.61,247,1848,0,1848,0,0,0,0,0,1327,0.14952957,247
5/17/2023 9:00,110.57,40,1967,0,1967,0,0,0,0,0,1327,0.039650538,40
5/17/2023 10:00,110.54,362,1962,0,1962,0,0,0,0,0,1327,0.196908602,362
5/17/2023 11:00,110.5,40,1717,0,1717,0,0,0,0,0,1327,0.039650538,40
5/17/2023 12:00,110.47,124,1725,0,1725,0,0,0,0,0,1327,0.102486559,124
5/17/2023 13:00,110.44,361,1961,0,1961,0,0,0,0,0,1327,0.196236559,361
5/17/2023 14:00,110.41,368,1969,0,1969,0,0,0,0,0,1327,0.199092742,368
5/17/2023 15:00,110.38,366,1966,0,1966,0,0,0,0,0,1327,0.198420699,366
5/17/2023 16:00,110.35,356,1956,0,1956,0,0,0,0,0,1327,0.19422043,356
5/17/2023 17:00,110.33,859,1919,0,1919,0,0,0,0,0,1327,0.35483871,859
5/17/2023 18:00,110.33,1939,1919,0,1919,0,0,0,0,0,1327,0.68968414,1939
5/17/2023 19:00,110.34,2499,1939,0,1939,0,0,0,0,0,1327,0.900201613,2499
5/17/2023 20:00,110.34,1975,1955,0,1955,0,0,0,0,0,1327,0.702956989,1975
5/17/2023 21:00,110.33,1456,1976,0,1976,0,0,0,0,0,1327,0.534610215,1456
5/17/2023 22:00,110.31,899,1959,0,1959,0,0,0,0,0,1327,0.362903226,899
5/17/2023 23:00,110.27,40,1959,0,1959,0,0,0,0,0,1327,0.039650538,40
5/18/2023 0:00,110.22,40,1939,0,1939,0,0,0,0,0,1327,0.039650538,40
5/18/2023 1:00,110.18,40,1921,0,1921,0,0,0,0,0,1327,0.039650538,40
5/18/2023 2:00,110.15,354,1954,0,1954,0,0,0,0,0,1327,0.193212366,354
5/18/2023 3:00,110.13,822,1882,0,1882,0,0,0,0,0,1327,0.340893817,822
5/18/2023 4:00,110.12,721,1781,0,1781,0,0,0,0,0,1327,0.304435484,721
5/18/2023 5:00,110.1,636,1696,0,1696,0,0,0,0,0,1327,0.277889785,636
5/18/2023 6:00,110.07,169,1769,0,1769,0,0,0,0,0,1327,0.114247312,169
5/18/2023 7:00,110.03,40,1880,0,1880,0,0,0,0,0,1327,0.039650538,40
5/18/2023 8:00,110,296,1896,0,1896,0,0,0,0,0,1327,0.168178763,296
5/18/2023 9:00,109.96,40,1963,0,1963,0,0,0,0,0,1327,0.039650538,40
5/18/2023 10:00,109.93,380,1966,0,1966,0,0,0,0,0,1327,0.205477151,380
5/18/2023 11:00,109.9,380,1966,0,1966,0,0,0,0,0,1327,0.205477151,380
5/18/2023 12:00,109.87,376,1961,0,1961,0,0,0,0,0,1327,0.203293011,376
5/18/2023 13:00,109.85,909,1959,0,1959,0,0,0,0,0,1327,0.364919355,909
5/18/2023 14:00,109.83,912,1962,0,1962,0,0,0,0,0,1327,0.366263441,912
5/18/2023 15:00,109.81,1128,1965,0,1965,0,0,0,0,0,1327,0.435147849,1128
5/18/2023 16:00,109.82,2528,1974,0,1974,0,0,0,0,0,1327,0.91515457,2528
5/18/2023 17:00,109.83,2525,1970,0,1970,0,0,0,0,0,1327,0.914650538,2525
5/18/2023 18:00,109.84,2411,1957,0,1957,0,0,0,0,0,1327,0.868615591,2411
5/18/2023 19:00,109.85,2335,1781,0,1781,0,0,0,0,0,1327,0.849294355,2335
5/18/2023 20:00,109.84,1520,1874,0,1874,0,0,0,0,0,1327,0.548723118,1520
5/18/2023 21:00,109.82,906,1956,0,1956,0,0,0,0,0,1327,0.364247312,906
5/18/2023 22:00,109.79,393,1979,0,1979,0,0,0,0,0,1327,0.210013441,393
5/18/2023 23:00,109.75,40,1973,0,1973,0,0,0,0,0,1327,0.039650538,40
5/19/2023 0:00,109.72,379,1965,0,1965,0,0,0,0,0,1327,0.204637097,379
5/19/2023 1:00,109.71,1425,1940,0,1940,0,0,0,0,0,1327,0.527217742,1425
5/19/2023 2:00,109.7,1424,1939,0,1939,0,0,0,0,0,1327,0.52688172,1424
5/19/2023 3:00,109.7,1986,1966,0,1966,0,0,0,0,0,1327,0.715053763,1986
5/19/2023 4:00,109.7,1925,1905,0,1905,0,0,0,0,0,1327,0.68313172,1925
5/19/2023 5:00,109.69,1275,1791,0,1791,0,0,0,0,0,1327,0.484879032,1275
5/19/2023 6:00,109.67,579,1629,0,1629,0,0,0,0,0,1327,0.267473118,579
5/19/2023 7:00,109.64,156,1742,0,1742,0,0,0,0,0,1327,0.108366935,156
5/19/2023 8:00,109.6,40,1981,0,1981,0,0,0,0,0,1327,0.039650538,40
5/19/2023 9:00,109.56,40,1994,0,1994,0,0,0,0,0,1327,0.039650538,40
5/19/2023 10:00,109.52,40,1988,0,1988,0,0,0,0,0,1327,0.039650538,40
5/19/2023 11:00,109.49,387,1972,0,1972,0,0,0,0,0,1327,0.208837366,387
5/19/2023 12:00,109.47,924,1974,0,1974,0,0,0,0,0,1327,0.372479839,924
5/19/2023 13:00,109.46,1480,1995,0,1995,0,0,0,0,0,1327,0.540322581,1480
5/19/2023 14:00,109.46,2018,1998,0,1998,0,0,0,0,0,1327,0.74327957,2018
5/19/2023 15:00,109.44,943,1993,0,1993,0,0,0,0,0,1327,0.380544355,943
5/19/2023 16:00,109.43,1576,1984,0,1984,0,0,0,0,0,1327,0.567372312,1576
5/19/2023 17:00,109.44,2531,1976,0,1976,0,0,0,0,0,1327,0.915826613,2531
5/19/2023 18:00,109.45,2528,1973,0,1973,0,0,0,0,0,1327,0.91515457,2528
5/19/2023 19:00,109.46,2740,1972,0,1972,0,0,0,0,0,1327,0.931115591,2740
5/19/2023 20:00,109.48,3078,1988,0,1988,0,0,0,0,0,1327,0.978998656,3078
5/19/2023 21:00,109.5,3085,1995,0,1995,0,0,0,0,0,1327,0.979502688,3085
5/19/2023 22:00,109.49,1473,1993,0,1993,0,0,0,0,0,1327,0.539986559,1473
5/19/2023 23:00,109.46,397,1983,0,1983,0,0,0,0,0,1327,0.212365591,397
5/20/2023 0:00,109.44,934,1984,0,1984,0,0,0,0,0,1327,0.376512097,934
5/20/2023 1:00,109.45,2551,1996,0,1996,0,0,0,0,0,1327,0.918346774,2551
5/20/2023 2:00,109.47,3074,1984,0,1984,0,0,0,0,0,1327,0.978326613,3074
5/20/2023 3:00,109.49,3063,1974,0,1974,0,0,0,0,0,1327,0.974294355,3063
5/20/2023 4:00,109.49,1956,1936,0,1936,0,0,0,0,0,1327,0.694556452,1956
5/20/2023 5:00,109.47,760,1810,0,1810,0,0,0,0,0,1327,0.316532258,760
5/20/2023 6:00,109.44,123,1708,0,1708,0,0,0,0,0,1327,0.101814516,123
5/20/2023 7:00,109.4,40,1672,0,1672,0,0,0,0,0,1327,0.039650538,40
5/20/2023 8:00,109.35,40,1829,0,1829,0,0,0,0,0,1327,0.039650538,40
5/20/2023 9:00,109.29,40,1989,0,1989,0,0,0,0,0,1327,0.039650538,40
5/20/2023 10:00,109.26,396,1982,0,1982,0,0,0,0,0,1327,0.211693548,396
5/20/2023 11:00,109.24,932,1982,0,1982,0,0,0,0,0,1327,0.375336022,932
5/20/2023 12:00,109.23,1457,1972,0,1972,0,0,0,0,0,1327,0.534946237,1457
5/20/2023 13:00,109.22,1470,1985,0,1985,0,0,0,0,0,1327,0.539482527,1470
5/20/2023 14:00,109.2,814,1864,0,1864,0,0,0,0,0,1327,0.338037634,814
5/20/2023 15:00,109.18,803,1853,0,1853,0,0,0,0,0,1327,0.333501344,803
5/20/2023 16:00,109.17,1462,1977,0,1977,0,0,0,0,0,1327,0.537466398,1462
5/20/2023 17:00,109.18,2532,1977,0,1977,0,0,0,0,0,1327,0.916498656,2532
5/20/2023 18:00,109.2,1499,1409,0,1409,0,0,0,0,0,1327,0.545026882,1499
5/20/2023 19:00,109.23,2625,1000,0,1000,0,0,0,0,0,1327,0.920362903,2625
5/20/2023 20:00,109.24,1961,1406,0,1406,0,0,0,0,0,1327,0.696740591,1961
5/20/2023 21:00,109.23,1305,1820,0,1820,0,0,0,0,0,1327,0.492271505,1305
5/20/2023 22:00,109.2,401,1986,0,1986,0,0,0,0,0,1327,0.21438172,401
5/20/2023 23:00,109.15,40,1984,0,1984,0,0,0,0,0,1327,0.039650538,40
5/21/2023 0:00,109.1,40,1987,0,1987,0,0,0,0,0,1327,0.039650538,40
5/21/2023 1:00,109.08,944,1994,0,1994,0,0,0,0,0,1327,0.381216398,944
5/21/2023 2:00,109.07,1483,1999,0,1999,0,0,0,0,0,1327,0.540658602,1483
5/21/2023 3:00,109.07,2010,1990,0,1990,0,0,0,0,0,1327,0.735551075,2010
5/21/2023 4:00,109.07,1792,1772,0,1772,0,0,0,0,0,1327,0.649025538,1792
5/21/2023 5:00,109.07,1769,1749,0,1749,0,0,0,0,0,1327,0.63608871,1769
5/21/2023 6:00,109.06,1231,1746,0,1746,0,0,0,0,0,1327,0.463373656,1231
5/21/2023 7:00,109.05,917,1218,0,1218,0,0,0,0,0,1327,0.369455645,917
5/21/2023 8:00,109.04,418,933,0,933,0,0,0,0,0,1327,0.222110215,418
5/21/2023 9:00,109.01,40,1319,0,1319,0,0,0,0,0,1327,0.039650538,40
5/21/2023 10:00,108.98,178,1748,0,1748,0,0,0,0,0,1327,0.117103495,178
5/21/2023 11:00,108.95,163,1999,0,1999,0,0,0,0,0,1327,0.109879032,163
5/21/2023 12:00,108.92,420,1996,0,1996,0,0,0,0,0,1327,0.22311828,420
5/21/2023 13:00,108.88,40,1997,0,1997,0,0,0,0,0,1327,0.039650538,40
5/21/2023 14:00,108.84,40,1989,0,1989,0,0,0,0,0,1327,0.039650538,40
5/21/2023 15:00,108.82,941,1982,0,1982,0,0,0,0,0,1327,0.379200269,941
5/21/2023 16:00,108.82,1737,1982,0,1982,0,0,0,0,0,1327,0.61609543,1737
5/21/2023 17:00,108.83,2531,1981,0,1981,0,0,0,0,0,1327,0.915826613,2531
5/21/2023 18:00,108.85,2798,1983,0,1983,0,0,0,0,0,1327,0.936491935,2798
5/21/2023 19:00,108.85,2003,1983,0,1983,0,0,0,0,0,1327,0.734543011,2003
5/21/2023 20:00,108.84,1463,1973,0,1973,0,0,0,0,0,1327,0.53797043,1463
5/21/2023 21:00,108.81,402,1973,0,1973,0,0,0,0,0,1327,0.214717742,402
5/21/2023 22:00,108.78,413,1984,0,1984,0,0,0,0,0,1327,0.220094086,413
5/21/2023 23:00,108.75,426,1997,0,1997,0,0,0,0,0,1327,0.224798387,426
5/22/2023 0:00,108.75,2017,1997,0,1997,0,0,0,0,0,1327,0.740423387,2017
5/22/2023 1:00,108.75,2011,1991,0,1991,0,0,0,0,0,1327,0.735887097,2011
5/22/2023 2:00,108.76,2532,1982,0,1982,0,0,0,0,0,1327,0.916498656,2532
5/22/2023 3:00,108.78,3073,1993,0,1993,0,0,0,0,0,1327,0.977822581,3073
5/22/2023 4:00,108.8,2948,1869,0,1869,0,0,0,0,0,1327,0.95530914,2948
5/22/2023 5:00,108.82,2909,1830,0,1830,0,0,0,0,0,1327,0.953965054,2909
5/22/2023 6:00,108.84,2847,1767,0,1767,0,0,0,0,0,1327,0.946572581,2847
5/22/2023 7:00,108.84,1470,1450,0,1450,0,0,0,0,0,1327,0.539482527,1470
5/22/2023 8:00,108.82,571,1611,0,1611,0,0,0,0,0,1327,0.265120968,571
5/22/2023 9:00,108.78,40,2008,0,2008,0,0,0,0,0,1327,0.039650538,40
5/22/2023 10:00,108.73,40,2005,0,2005,0,0,0,0,0,1327,0.039650538,40
5/22/2023 11:00,108.7,403,1973,0,1973,0,0,0,0,0,1327,0.215221774,403
5/22/2023 12:00,108.68,918,1959,0,1959,0,0,0,0,0,1327,0.369959677,918
5/22/2023 13:00,108.7,3072,1992,0,1992,0,0,0,0,0,1327,0.977486559,3072
5/22/2023 14:00,108.72,3074,1994,0,1994,0,0,0,0,0,1327,0.978326613,3074
5/22/2023 15:00,108.74,3062,1983,0,1983,0,0,0,0,0,1327,0.973622312,3062
5/22/2023 16:00,108.76,3060,1980,0,1980,0,0,0,0,0,1327,0.972110215,3060
5/22/2023 17:00,108.78,2958,1878,0,1878,0,0,0,0,0,1327,0.955981183,2958
5/22/2023 18:00,108.8,3002,1922,0,1922,0,0,0,0,0,1327,0.95766129,3002
5/22/2023 19:00,108.81,2732,2182,0,2182,0,0,0,0,0,1327,0.93077957,2732
5/22/2023 20:00,108.82,2839,2290,0,2290,0,0,0,0,0,1327,0.945900538,2839
