thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s_capped,phase_pre_lu_som,phase_lu_som,phase_lu_chinh_vu,phase_tai_tich,pct_change,anom_iqr_units,out_pct,is_event_month,luu_luong_den_ho_m3_s_capped_month_median,luu_luong_den_ho_m3_s_capped_pct_in_month,dap_tran_norm,nha_may_norm,mua_vu,time_key,time,temp_c,rh_pct,precip_mm,cloud_pct
2023-02-26 18:00:00,110.2,176.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.141408555,0.0,0.08249497,Mùa khô,2/26/2023 18:00,2023-02-26T18:00,17.5,62,0.0,0
2023-02-26 19:00:00,110.21,557.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.441371681,0.0,0.150234742,Mùa khô,2/26/2023 19:00,2023-02-26T19:00,18.1,60,0.0,0
2023-02-26 20:00:00,110.21,557.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.441371681,0.0,0.150234742,Mùa khô,2/26/2023 20:00,2023-02-26T20:00,16.7,68,0.0,0
2023-02-26 21:00:00,110.21,557.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.441371681,0.0,0.150234742,Mùa khô,2/26/2023 21:00,2023-02-26T21:00,17.9,59,0.0,0
2023-02-26 22:00:00,110.2,283.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.253871681,0.0,0.088195842,Mùa khô,2/26/2023 22:00,2023-02-26T22:00,15.5,76,0.0,0
2023-02-26 23:00:00,110.2,283.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.253871681,0.0,0.088195842,Mùa khô,2/26/2023 23:00,2023-02-26T23:00,14.0,82,0.0,0
2023-02-27 00:00:00,110.2,283.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.253871681,0.0,0.088195842,Mùa khô,2/27/2023 00:00,2023-02-27T00:00,13.3,82,0.0,0
2023-02-27 01:00:00,110.3,1082.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.778023599,0.0,0.084507042,Mùa khô,2/27/2023 01:00,2023-02-27T01:00,12.3,89,0.0,35
2023-02-27 02:00:00,110.3,1082.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.778023599,0.0,0.084507042,Mùa khô,2/27/2023 02:00,2023-02-27T02:00,12.5,89,0.0,39
2023-02-27 03:00:00,110.3,1082.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.778023599,0.0,0.084507042,Mùa khô,2/27/2023 03:00,2023-02-27T03:00,13.0,92,0.0,35
2023-02-27 04:00:00,110.2,277.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.244469027,0.0,0.086183769,Mùa khô,2/27/2023 04:00,2023-02-27T04:00,12.8,98,0.0,0
2023-02-27 05:00:00,110.2,277.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.244469027,0.0,0.086183769,Mùa khô,2/27/2023 05:00,2023-02-27T05:00,12.7,100,0.0,100
2023-02-27 06:00:00,110.2,277.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.244469027,0.0,0.086183769,Mùa khô,2/27/2023 06:00,2023-02-27T06:00,12.4,100,0.0,100
2023-02-27 07:00:00,110.28,207.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.158370206,0.0,0.123071764,Mùa khô,2/27/2023 07:00,2023-02-27T07:00,12.8,100,0.0,100
2023-02-27 08:00:00,110.28,207.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.158370206,0.0,0.123071764,Mùa khô,2/27/2023 08:00,2023-02-27T08:00,14.7,90,0.0,0
2023-02-27 09:00:00,110.28,207.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.158370206,0.0,0.123071764,Mùa khô,2/27/2023 09:00,2023-02-27T09:00,17.1,70,0.0,0
2023-02-27 10:00:00,110.21,557.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.441371681,0.0,0.150234742,Mùa khô,2/27/2023 10:00,2023-02-27T10:00,18.7,62,0.0,7
2023-02-27 11:00:00,110.21,557.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.441371681,0.0,0.150234742,Mùa khô,2/27/2023 11:00,2023-02-27T11:00,20.3,53,0.0,52
2023-02-27 12:00:00,110.21,557.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.441371681,0.0,0.150234742,Mùa khô,2/27/2023 12:00,2023-02-27T12:00,21.5,46,0.0,63
2023-02-27 13:00:00,110.24,622.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.487647493,0.0,0.32260228,Mùa khô,2/27/2023 13:00,2023-02-27T13:00,22.4,43,0.0,100
2023-02-27 14:00:00,110.24,622.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.487647493,0.0,0.32260228,Mùa khô,2/27/2023 14:00,2023-02-27T14:00,23.0,43,0.0,36
2023-02-27 15:00:00,110.24,622.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.487647493,0.0,0.32260228,Mùa khô,2/27/2023 15:00,2023-02-27T15:00,23.0,43,0.0,49
2023-02-27 16:00:00,110.3,1082.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.778023599,0.0,0.084507042,Mùa khô,2/27/2023 16:00,2023-02-27T16:00,22.7,45,0.0,0
2023-02-27 17:00:00,110.3,1082.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.778023599,0.0,0.084507042,Mùa khô,2/27/2023 17:00,2023-02-27T17:00,22.0,48,0.0,5
2023-02-27 18:00:00,110.3,1082.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.778023599,0.0,0.084507042,Mùa khô,2/27/2023 18:00,2023-02-27T18:00,19.8,59,0.0,3
2023-02-27 19:00:00,110.13,551.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.435840708,0.0,0.510060362,Mùa khô,2/27/2023 19:00,2023-02-27T19:00,17.4,73,0.0,3
2023-02-27 20:00:00,110.13,551.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.435840708,0.0,0.510060362,Mùa khô,2/27/2023 20:00,2023-02-27T20:00,16.5,77,0.0,0
2023-02-27 21:00:00,110.13,551.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.435840708,0.0,0.510060362,Mùa khô,2/27/2023 21:00,2023-02-27T21:00,15.8,81,0.0,0
2023-02-27 22:00:00,110.28,207.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.158370206,0.0,0.123071764,Mùa khô,2/27/2023 22:00,2023-02-27T22:00,15.1,85,0.0,0
2023-02-27 23:00:00,110.28,207.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.158370206,0.0,0.123071764,Mùa khô,2/27/2023 23:00,2023-02-27T23:00,14.6,86,0.0,0
2023-02-28 00:00:00,110.28,207.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.158370206,0.0,0.123071764,Mùa khô,2/28/2023 00:00,2023-02-28T00:00,14.4,86,0.0,0
2023-02-28 01:00:00,110.1,678.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.524520649,0.0,0.311535882,Mùa khô,2/28/2023 01:00,2023-02-28T01:00,13.9,89,0.0,0
2023-02-28 02:00:00,110.1,678.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.524520649,0.0,0.311535882,Mùa khô,2/28/2023 02:00,2023-02-28T02:00,13.2,93,0.0,0
2023-02-28 03:00:00,110.1,678.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.524520649,0.0,0.311535882,Mùa khô,2/28/2023 03:00,2023-02-28T03:00,13.1,95,0.0,0
2023-02-28 04:00:00,110.24,622.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.487647493,0.0,0.32260228,Mùa khô,2/28/2023 04:00,2023-02-28T04:00,12.6,98,0.0,0
2023-02-28 05:00:00,110.24,622.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.487647493,0.0,0.32260228,Mùa khô,2/28/2023 05:00,2023-02-28T05:00,12.2,100,0.0,0
2023-02-28 06:00:00,110.24,622.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.487647493,0.0,0.32260228,Mùa khô,2/28/2023 06:00,2023-02-28T06:00,12.3,100,0.0,100
2023-02-28 07:00:00,110.1,592.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.462573746,0.0,0.191817572,Mùa khô,2/28/2023 07:00,2023-02-28T07:00,13.8,100,0.0,100
2023-02-28 08:00:00,110.1,592.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.462573746,0.0,0.191817572,Mùa khô,2/28/2023 08:00,2023-02-28T08:00,16.0,85,0.0,4
2023-02-28 09:00:00,110.1,592.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.462573746,0.0,0.191817572,Mùa khô,2/28/2023 09:00,2023-02-28T09:00,18.3,72,0.0,0
2023-02-28 10:00:00,110.13,551.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.435840708,0.0,0.510060362,Mùa khô,2/28/2023 10:00,2023-02-28T10:00,20.0,62,0.0,0
2023-02-28 11:00:00,110.13,551.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.435840708,0.0,0.510060362,Mùa khô,2/28/2023 11:00,2023-02-28T11:00,21.4,57,0.0,0
2023-02-28 12:00:00,110.13,551.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.435840708,0.0,0.510060362,Mùa khô,2/28/2023 12:00,2023-02-28T12:00,22.8,53,0.0,0
2023-02-28 13:00:00,110.12,1231.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.839970501,0.0,0.345741113,Mùa khô,2/28/2023 13:00,2023-02-28T13:00,24.0,51,0.0,1
2023-02-28 14:00:00,110.12,1231.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.839970501,0.0,0.345741113,Mùa khô,2/28/2023 14:00,2023-02-28T14:00,24.7,49,0.0,1
2023-02-28 15:00:00,110.12,1231.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.839970501,0.0,0.345741113,Mùa khô,2/28/2023 15:00,2023-02-28T15:00,25.2,48,0.0,4
2023-02-28 16:00:00,110.1,678.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.524520649,0.0,0.311535882,Mùa khô,2/28/2023 16:00,2023-02-28T16:00,25.1,50,0.0,4
2023-02-28 17:00:00,110.1,678.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.524520649,0.0,0.311535882,Mùa khô,2/28/2023 17:00,2023-02-28T17:00,24.2,53,0.0,5
2023-02-28 18:00:00,110.1,678.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.524520649,0.0,0.311535882,Mùa khô,2/28/2023 18:00,2023-02-28T18:00,21.8,62,0.0,0
2023-02-28 19:00:00,110.05,904.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.693215339,0.0,0.507712944,Mùa khô,2/28/2023 19:00,2023-02-28T19:00,19.7,76,0.0,0
2023-02-28 20:00:00,110.05,904.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.693215339,0.0,0.507712944,Mùa khô,2/28/2023 20:00,2023-02-28T20:00,19.4,76,0.0,0
2023-02-28 21:00:00,110.05,904.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.693215339,0.0,0.507712944,Mùa khô,2/28/2023 21:00,2023-02-28T21:00,18.6,83,0.0,3
2023-02-28 22:00:00,110.1,592.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.462573746,0.0,0.191817572,Mùa khô,2/28/2023 22:00,2023-02-28T22:00,17.6,91,0.0,0
2023-02-28 23:00:00,110.1,592.0,0,0,0,0,0.092357989,-0.090909091,0.0,0,640.0,0.462573746,0.0,0.191817572,Mùa khô,2/28/2023 23:00,2023-02-28T23:00,17.0,94,0.0,3
2023-03-01 00:00:00,110.1,592.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.547379032,0.0,0.191817572,Mùa khô,3/1/2023 00:00,2023-03-01T00:00,16.3,96,0.0,0
2023-03-01 01:00:00,110.08,1347.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.875336022,0.0,0.354460094,Mùa khô,3/1/2023 01:00,2023-03-01T01:00,15.8,97,0.0,0
2023-03-01 02:00:00,110.08,1347.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.875336022,0.0,0.354460094,Mùa khô,3/1/2023 02:00,2023-03-01T02:00,15.0,98,0.0,0
2023-03-01 03:00:00,110.08,1347.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.875336022,0.0,0.354460094,Mùa khô,3/1/2023 03:00,2023-03-01T03:00,14.7,98,0.0,48
2023-03-01 04:00:00,110.12,1231.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.838877688,0.0,0.345741113,Mùa khô,3/1/2023 04:00,2023-03-01T04:00,15.3,98,0.0,100
2023-03-01 05:00:00,110.12,1231.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.838877688,0.0,0.345741113,Mùa khô,3/1/2023 05:00,2023-03-01T05:00,16.0,97,0.0,100
2023-03-01 06:00:00,110.12,1231.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.838877688,0.0,0.345741113,Mùa khô,3/1/2023 06:00,2023-03-01T06:00,16.3,96,0.0,100
2023-03-01 07:00:00,110.07,611.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.555443548,0.0,0.228705567,Mùa khô,3/1/2023 07:00,2023-03-01T07:00,16.7,95,0.0,100
2023-03-01 08:00:00,110.07,611.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.555443548,0.0,0.228705567,Mùa khô,3/1/2023 08:00,2023-03-01T08:00,17.3,92,0.0,100
2023-03-01 09:00:00,110.07,611.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.555443548,0.0,0.228705567,Mùa khô,3/1/2023 09:00,2023-03-01T09:00,17.9,89,0.1,100
2023-03-01 10:00:00,110.05,904.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.706653226,0.0,0.507712944,Mùa khô,3/1/2023 10:00,2023-03-01T10:00,18.5,86,0.1,100
2023-03-01 11:00:00,110.05,904.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.706653226,0.0,0.507712944,Mùa khô,3/1/2023 11:00,2023-03-01T11:00,19.8,79,0.1,100
2023-03-01 12:00:00,110.05,904.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.706653226,0.0,0.507712944,Mùa khô,3/1/2023 12:00,2023-03-01T12:00,21.0,74,0.1,100
2023-03-01 13:00:00,110.15,1762.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.95749328,0.0,0.342723005,Mùa khô,3/1/2023 13:00,2023-03-01T13:00,22.2,68,0.0,100
2023-03-01 14:00:00,110.15,1762.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.95749328,0.0,0.342723005,Mùa khô,3/1/2023 14:00,2023-03-01T14:00,23.2,63,0.0,100
2023-03-01 15:00:00,110.15,1762.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.95749328,0.0,0.342723005,Mùa khô,3/1/2023 15:00,2023-03-01T15:00,23.7,62,0.0,100
2023-03-01 16:00:00,110.15,1762.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.95749328,0.0,0.342723005,Mùa khô,3/1/2023 16:00,2023-03-01T16:00,23.1,66,0.0,100
2023-03-01 17:00:00,110.15,1762.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.95749328,0.0,0.342723005,Mùa khô,3/1/2023 17:00,2023-03-01T17:00,23.0,65,0.0,100
2023-03-01 18:00:00,110.15,1762.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.95749328,0.0,0.342723005,Mùa khô,3/1/2023 18:00,2023-03-01T18:00,22.3,68,0.0,100
2023-03-01 19:00:00,110.21,1810.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.962533602,0.0,0.419181757,Mùa khô,3/1/2023 19:00,2023-03-01T19:00,20.8,76,0.0,60
2023-03-01 20:00:00,110.21,1810.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.962533602,0.0,0.419181757,Mùa khô,3/1/2023 20:00,2023-03-01T20:00,20.9,76,0.0,100
2023-03-01 21:00:00,110.21,1810.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.962533602,0.0,0.419181757,Mùa khô,3/1/2023 21:00,2023-03-01T21:00,20.6,78,0.0,100
2023-03-01 22:00:00,110.21,1810.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.962533602,0.0,0.419181757,Mùa khô,3/1/2023 22:00,2023-03-01T22:00,20.2,82,0.0,100
2023-03-01 23:00:00,110.21,1810.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.962533602,0.0,0.419181757,Mùa khô,3/1/2023 23:00,2023-03-01T23:00,20.0,84,0.0,100
2023-03-02 00:00:00,110.21,1810.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.962533602,0.0,0.419181757,Mùa khô,3/2/2023 00:00,2023-03-02T00:00,20.0,85,0.0,100
2023-03-02 01:00:00,110.26,1385.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.897681452,0.0,0.307176392,Mùa khô,3/2/2023 01:00,2023-03-02T01:00,19.6,90,0.0,100
2023-03-02 02:00:00,110.26,1385.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.897681452,0.0,0.307176392,Mùa khô,3/2/2023 02:00,2023-03-02T02:00,19.6,90,0.0,100
2023-03-02 03:00:00,110.26,1385.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.897681452,0.0,0.307176392,Mùa khô,3/2/2023 03:00,2023-03-02T03:00,19.3,91,0.0,100
2023-03-02 04:00:00,110.26,1385.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.897681452,0.0,0.307176392,Mùa khô,3/2/2023 04:00,2023-03-02T04:00,19.3,92,0.0,100
2023-03-02 05:00:00,110.26,1385.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.897681452,0.0,0.307176392,Mùa khô,3/2/2023 05:00,2023-03-02T05:00,19.1,90,0.0,100
2023-03-02 06:00:00,110.26,1385.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.897681452,0.0,0.307176392,Mùa khô,3/2/2023 06:00,2023-03-02T06:00,19.0,90,0.0,100
2023-03-02 07:00:00,110.23,714.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.605510753,0.0,0.323272971,Mùa khô,3/2/2023 07:00,2023-03-02T07:00,19.4,90,0.0,97
2023-03-02 08:00:00,110.23,714.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.605510753,0.0,0.323272971,Mùa khô,3/2/2023 08:00,2023-03-02T08:00,20.7,82,0.0,35
2023-03-02 09:00:00,110.23,714.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.605510753,0.0,0.323272971,Mùa khô,3/2/2023 09:00,2023-03-02T09:00,22.2,74,0.0,10
2023-03-02 10:00:00,110.23,714.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.605510753,0.0,0.323272971,Mùa khô,3/2/2023 10:00,2023-03-02T10:00,23.7,66,0.0,13
2023-03-02 11:00:00,110.23,714.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.605510753,0.0,0.323272971,Mùa khô,3/2/2023 11:00,2023-03-02T11:00,24.6,60,0.0,20
2023-03-02 12:00:00,110.23,714.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.605510753,0.0,0.323272971,Mùa khô,3/2/2023 12:00,2023-03-02T12:00,25.6,55,0.0,43
2023-03-02 13:00:00,110.25,1855.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.968918011,0.0,0.325620389,Mùa khô,3/2/2023 13:00,2023-03-02T13:00,25.9,51,0.0,100
2023-03-02 14:00:00,110.25,1855.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.968918011,0.0,0.325620389,Mùa khô,3/2/2023 14:00,2023-03-02T14:00,25.5,51,0.0,100
2023-03-02 15:00:00,110.25,1855.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.968918011,0.0,0.325620389,Mùa khô,3/2/2023 15:00,2023-03-02T15:00,25.8,51,0.0,100
2023-03-02 16:00:00,110.25,1855.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.968918011,0.0,0.325620389,Mùa khô,3/2/2023 16:00,2023-03-02T16:00,25.5,51,0.0,100
2023-03-02 17:00:00,110.25,1855.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.968918011,0.0,0.325620389,Mùa khô,3/2/2023 17:00,2023-03-02T17:00,24.8,56,0.0,100
2023-03-02 18:00:00,110.25,1855.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.968918011,0.0,0.325620389,Mùa khô,3/2/2023 18:00,2023-03-02T18:00,23.7,61,0.0,100
2023-03-02 19:00:00,110.22,2400.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.998487903,0.0,0.514084507,Mùa khô,3/2/2023 19:00,2023-03-02T19:00,22.4,69,0.0,30
2023-03-02 20:00:00,110.22,2400.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.998487903,0.0,0.514084507,Mùa khô,3/2/2023 20:00,2023-03-02T20:00,20.7,79,0.0,10
2023-03-02 21:00:00,110.22,2400.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.998487903,0.0,0.514084507,Mùa khô,3/2/2023 21:00,2023-03-02T21:00,19.5,86,0.0,6
2023-03-02 22:00:00,110.22,2400.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.998487903,0.0,0.514084507,Mùa khô,3/2/2023 22:00,2023-03-02T22:00,19.0,88,0.0,5
2023-03-02 23:00:00,110.22,2400.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.998487903,0.0,0.514084507,Mùa khô,3/2/2023 23:00,2023-03-02T23:00,18.1,92,0.0,1
2023-03-03 00:00:00,110.22,2400.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.998487903,0.0,0.514084507,Mùa khô,3/3/2023 00:00,2023-03-03T00:00,17.2,93,0.0,0
2023-03-03 01:00:00,110.34,800.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.653225806,0.0,0.080482897,Mùa khô,3/3/2023 01:00,2023-03-03T01:00,16.9,93,0.0,1
2023-03-03 02:00:00,110.35,794.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.649865591,0.0,0.07880617,Mùa khô,3/3/2023 02:00,2023-03-03T02:00,16.3,95,0.0,0
2023-03-03 03:00:00,110.36,792.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.647681452,0.0,0.077800134,Mùa khô,3/3/2023 03:00,2023-03-03T03:00,16.3,97,0.0,0
2023-03-03 04:00:00,110.37,790.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.646169355,0.0,0.077129443,Mùa khô,3/3/2023 04:00,2023-03-03T04:00,15.8,99,0.0,0
2023-03-03 05:00:00,110.38,804.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.655241935,0.0,0.082159624,Mùa khô,3/3/2023 05:00,2023-03-03T05:00,16.3,100,0.0,100
2023-03-03 06:00:00,110.39,40.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.080141129,0.0,0.083501006,Mùa khô,3/3/2023 06:00,2023-03-03T06:00,16.3,100,0.0,100
2023-03-03 07:00:00,110.34,40.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.080141129,0.0,0.16498994,Mùa khô,3/3/2023 07:00,2023-03-03T07:00,17.0,92,0.0,99
2023-03-03 08:00:00,110.28,40.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.080141129,0.0,0.354460094,Mùa khô,3/3/2023 08:00,2023-03-03T08:00,19.2,81,0.0,0
2023-03-03 09:00:00,110.24,40.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.080141129,0.0,0.360496311,Mùa khô,3/3/2023 09:00,2023-03-03T09:00,21.0,70,0.0,1
2023-03-03 10:00:00,110.19,40.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.080141129,0.0,0.230046948,Mùa khô,3/3/2023 10:00,2023-03-03T10:00,22.8,65,0.0,100
2023-03-03 11:00:00,110.18,188.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.241263441,0.0,0.201207243,Mùa khô,3/3/2023 11:00,2023-03-03T11:00,23.5,62,0.1,98
2023-03-03 12:00:00,110.18,713.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.603158602,0.0,0.232394366,Mùa khô,3/3/2023 12:00,2023-03-03T12:00,23.8,61,0.0,82
2023-03-03 13:00:00,110.19,1489.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.915490591,0.0,0.311535882,Mùa khô,3/3/2023 13:00,2023-03-03T13:00,24.1,63,0.1,100
2023-03-03 14:00:00,110.18,1489.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.915490591,0.0,0.311535882,Mùa khô,3/3/2023 14:00,2023-03-03T14:00,24.0,64,0.0,93
2023-03-03 15:00:00,110.18,1130.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.80813172,0.0,0.3722334,Mùa khô,3/3/2023 15:00,2023-03-03T15:00,24.7,60,0.0,100
2023-03-03 16:00:00,110.18,869.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.691028226,0.0,0.284708249,Mùa khô,3/3/2023 16:00,2023-03-03T16:00,24.7,59,0.0,100
2023-03-03 17:00:00,110.18,1075.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.785954301,0.0,0.353789403,Mùa khô,3/3/2023 17:00,2023-03-03T17:00,24.1,62,0.0,96
2023-03-03 18:00:00,110.18,1676.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.940524194,0.0,0.555331992,Mùa khô,3/3/2023 18:00,2023-03-03T18:00,22.9,71,0.0,100
2023-03-03 19:00:00,110.2,1812.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.963709677,0.0,0.331656606,Mùa khô,3/3/2023 19:00,2023-03-03T19:00,21.3,78,0.0,100
2023-03-03 20:00:00,110.22,1867.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.971606183,0.0,0.257209926,Mùa khô,3/3/2023 20:00,2023-03-03T20:00,20.6,84,0.0,34
2023-03-03 21:00:00,110.23,1717.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.95094086,0.0,0.387994634,Mùa khô,3/3/2023 21:00,2023-03-03T21:00,19.7,91,0.0,36
2023-03-03 22:00:00,110.24,1554.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.921706989,0.0,0.333333333,Mùa khô,3/3/2023 22:00,2023-03-03T22:00,19.4,93,0.0,53
2023-03-03 23:00:00,110.25,1362.0,0,0,0,0,-0.244629548,0.159292035,0.0,0,500.5,0.889448925,0.0,0.196512408,Mùa khô,3/3/2023 23:00,2023-03-03T23:00,19.1,95,0.0,34
