ten_ho,thoi_diem,muc_nuoc_thuong_luu_m,muc_nuoc_dang_binh_thuong_m,muc_nuoc_chet_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,so_cua_xa_sau,so_cua_xa_mat
Sông Ba Hạ,2022-11-28 23:00:00,104.94,105,101,460.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 00:00:00,104.94,105,101,460.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 01:00:00,104.94,105,101,465.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 02:00:00,104.94,105,101,465.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 03:00:00,104.95,105,101,460.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 04:00:00,104.95,105,101,460.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 05:00:00,104.95,105,101,465.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 06:00:00,104.95,105,101,460.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 07:00:00,104.95,105,101,440.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 08:00:00,104.94,105,101,435.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 09:00:00,104.94,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 10:00:00,104.94,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 11:00:00,104.94,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 12:00:00,104.93,105,101,420.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 13:00:00,104.93,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 14:00:00,104.93,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 15:00:00,104.92,105,101,435.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 16:00:00,104.92,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 17:00:00,104.92,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 18:00:00,104.91,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 19:00:00,104.91,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 20:00:00,104.91,105,101,420.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 21:00:00,104.9,105,101,420.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 22:00:00,104.9,105,101,415.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-29 23:00:00,104.9,105,101,410.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 00:00:00,104.89,105,101,420.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 01:00:00,104.89,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 02:00:00,104.89,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 03:00:00,104.88,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 04:00:00,104.88,105,101,435.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 05:00:00,104.88,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 06:00:00,104.87,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 07:00:00,104.87,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 08:00:00,104.87,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 09:00:00,104.86,105,101,420.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 10:00:00,104.86,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 11:00:00,104.86,105,101,435.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 12:00:00,104.85,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 13:00:00,104.85,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 14:00:00,104.85,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 15:00:00,104.84,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 16:00:00,104.84,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 17:00:00,104.84,105,101,420.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 18:00:00,104.83,105,101,420.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 19:00:00,104.83,105,101,415.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 20:00:00,104.83,105,101,415.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 21:00:00,104.82,105,101,420.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 22:00:00,104.82,105,101,420.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-11-30 23:00:00,104.82,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 00:00:00,104.81,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 01:00:00,104.81,105,101,435.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 02:00:00,104.81,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 03:00:00,104.8,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 04:00:00,104.8,105,101,420.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 05:00:00,104.8,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 06:00:00,104.79,105,101,425.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 07:00:00,104.79,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 08:00:00,104.79,105,101,435.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 09:00:00,104.78,105,101,430.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 10:00:00,104.78,105,101,390.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 11:00:00,104.77,105,101,385.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 12:00:00,104.77,105,101,380.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 13:00:00,104.76,105,101,350.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 14:00:00,104.75,105,101,345.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-01 15:00:00,104.75,105,101,320.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-01 16:00:00,104.74,105,101,307.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-01 17:00:00,104.73,105,101,305.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-01 18:00:00,104.72,105,101,270.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-01 19:00:00,104.71,105,101,273.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-01 20:00:00,104.7,105,101,275.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-01 21:00:00,104.68,105,101,248.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-01 22:00:00,104.66,105,101,202.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-01 23:00:00,104.64,105,101,182.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 00:00:00,104.62,105,101,157.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 01:00:00,104.59,105,101,179.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 02:00:00,104.57,105,101,188.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 03:00:00,104.54,105,101,190.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 04:00:00,104.52,105,101,199.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 05:00:00,104.5,105,101,200.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 06:00:00,104.48,105,101,208.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 07:00:00,104.46,105,101,205.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 08:00:00,104.44,105,101,190.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 09:00:00,104.44,105,101,450.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 10:00:00,104.44,105,101,400.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 11:00:00,104.44,105,101,440.0,240.0,0.0,240.0,0,0
Sông Ba Hạ,2022-12-02 12:00:00,104.47,105,101,680.0,0.0,0.0,0.0,0,0
Sông Ba Hạ,2022-12-02 13:00:00,104.49,105,101,720.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 14:00:00,104.53,105,101,750.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 15:00:00,104.56,105,101,760.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 16:00:00,104.6,105,101,980.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 17:00:00,104.65,105,101,1120.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 18:00:00,104.71,105,101,1210.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 19:00:00,104.76,105,101,1050.0,400.0,0.0,400.0,0,0
Sông Ba Hạ,2022-12-02 20:00:00,104.79,105,101,850.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-02 21:00:00,104.8,105,101,610.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-02 22:00:00,104.81,105,101,650.0,450.0,50.0,400.0,0,1
Sông Ba Hạ,2022-12-02 23:00:00,104.82,105,101,810.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 00:00:00,104.83,105,101,820.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 01:00:00,104.85,105,101,830.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 02:00:00,104.86,105,101,1060.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-03 03:00:00,104.88,105,101,1040.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-03 04:00:00,104.91,105,101,1050.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-03 05:00:00,104.92,105,101,1060.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-03 06:00:00,104.93,105,101,1060.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-03 07:00:00,104.94,105,101,910.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-03 08:00:00,104.95,105,101,890.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-03 09:00:00,104.95,105,101,650.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 10:00:00,104.95,105,101,620.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 11:00:00,104.95,105,101,630.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 12:00:00,104.95,105,101,605.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 13:00:00,104.95,105,101,610.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 14:00:00,104.95,105,101,620.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 15:00:00,104.96,105,101,630.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 16:00:00,104.96,105,101,605.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 17:00:00,104.96,105,101,600.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 18:00:00,104.96,105,101,590.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 19:00:00,104.96,105,101,595.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 20:00:00,104.96,105,101,590.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 21:00:00,104.95,105,101,585.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 22:00:00,104.95,105,101,590.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-03 23:00:00,104.95,105,101,610.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-04 00:00:00,104.95,105,101,605.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-04 01:00:00,104.95,105,101,600.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-04 02:00:00,104.95,105,101,595.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-04 03:00:00,104.95,105,101,580.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-04 04:00:00,104.95,105,101,585.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-04 05:00:00,104.95,105,101,575.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-04 06:00:00,104.94,105,101,590.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-04 07:00:00,104.94,105,101,600.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-04 08:00:00,104.95,105,101,900.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-04 09:00:00,104.95,105,101,890.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-04 10:00:00,104.96,105,101,890.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-04 11:00:00,104.96,105,101,880.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-04 12:00:00,104.97,105,101,875.0,800.0,560.0,240.0,0,6
Sông Ba Hạ,2022-12-04 13:00:00,104.97,105,101,870.0,800.0,560.0,240.0,0,6
Sông Ba Hạ,2022-12-04 14:00:00,104.98,105,101,850.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-04 15:00:00,104.98,105,101,820.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-04 16:00:00,104.98,105,101,800.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-04 17:00:00,104.98,105,101,790.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-04 18:00:00,104.97,105,101,780.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-04 19:00:00,104.97,105,101,785.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-04 20:00:00,104.97,105,101,790.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-04 21:00:00,104.97,105,101,790.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-04 22:00:00,104.97,105,101,800.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-04 23:00:00,104.97,105,101,800.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-05 00:00:00,104.97,105,101,790.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-05 01:00:00,104.96,105,101,790.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-05 02:00:00,104.96,105,101,750.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-05 03:00:00,104.96,105,101,740.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-05 04:00:00,104.96,105,101,735.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-05 05:00:00,104.95,105,101,720.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-05 06:00:00,104.95,105,101,650.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 07:00:00,104.95,105,101,620.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 08:00:00,104.95,105,101,610.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 09:00:00,104.95,105,101,620.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 10:00:00,104.96,105,101,620.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 11:00:00,104.96,105,101,615.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 12:00:00,104.96,105,101,615.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 13:00:00,104.96,105,101,610.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 14:00:00,104.96,105,101,610.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 15:00:00,104.96,105,101,600.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 16:00:00,104.96,105,101,590.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 17:00:00,104.96,105,101,585.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 18:00:00,104.95,105,101,580.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 19:00:00,104.95,105,101,590.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 20:00:00,104.95,105,101,595.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 21:00:00,104.95,105,101,600.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 22:00:00,104.95,105,101,610.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-05 23:00:00,104.95,105,101,610.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-06 00:00:00,104.95,105,101,615.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-06 01:00:00,104.95,105,101,600.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-06 02:00:00,104.95,105,101,590.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-06 03:00:00,104.95,105,101,580.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-06 04:00:00,104.94,105,101,575.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-06 05:00:00,104.94,105,101,580.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-06 06:00:00,104.94,105,101,585.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-06 07:00:00,104.94,105,101,590.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-06 08:00:00,104.94,105,101,600.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-06 09:00:00,104.94,105,101,610.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-06 10:00:00,104.94,105,101,625.0,600.0,200.0,400.0,0,2
Sông Ba Hạ,2022-12-06 11:00:00,104.95,105,101,825.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-06 12:00:00,104.95,105,101,815.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-06 13:00:00,104.95,105,101,815.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-06 14:00:00,104.95,105,101,820.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-06 15:00:00,104.96,105,101,825.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-06 16:00:00,104.96,105,101,825.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-06 17:00:00,104.96,105,101,820.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-06 18:00:00,104.96,105,101,810.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-06 19:00:00,104.96,105,101,805.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-06 20:00:00,104.96,105,101,790.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-06 21:00:00,104.96,105,101,780.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-06 22:00:00,104.95,105,101,780.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-06 23:00:00,104.95,105,101,785.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 00:00:00,104.95,105,101,790.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 01:00:00,104.95,105,101,790.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 02:00:00,104.95,105,101,785.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 03:00:00,104.95,105,101,785.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 04:00:00,104.94,105,101,780.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 05:00:00,104.94,105,101,785.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 06:00:00,104.94,105,101,790.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 07:00:00,104.94,105,101,800.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 08:00:00,104.94,105,101,810.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 09:00:00,104.94,105,101,815.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 10:00:00,104.94,105,101,820.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 11:00:00,104.95,105,101,830.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 12:00:00,104.95,105,101,830.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 13:00:00,104.95,105,101,825.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 14:00:00,104.95,105,101,825.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 15:00:00,104.95,105,101,820.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 16:00:00,104.95,105,101,815.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 17:00:00,104.95,105,101,820.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 18:00:00,104.96,105,101,830.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 19:00:00,104.96,105,101,810.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 20:00:00,104.96,105,101,800.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 21:00:00,104.96,105,101,805.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 22:00:00,104.96,105,101,780.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-07 23:00:00,104.96,105,101,790.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 00:00:00,104.96,105,101,785.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 01:00:00,104.96,105,101,780.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 02:00:00,104.95,105,101,775.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 03:00:00,104.95,105,101,805.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 04:00:00,104.95,105,101,810.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 05:00:00,104.95,105,101,800.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 06:00:00,104.95,105,101,815.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 07:00:00,104.95,105,101,815.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 08:00:00,104.95,105,101,810.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 09:00:00,104.95,105,101,805.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 10:00:00,104.95,105,101,790.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 11:00:00,104.94,105,101,780.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 12:00:00,104.94,105,101,785.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 13:00:00,104.94,105,101,785.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 14:00:00,104.94,105,101,780.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 15:00:00,104.94,105,101,800.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 16:00:00,104.94,105,101,820.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 17:00:00,104.94,105,101,810.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 18:00:00,104.94,105,101,815.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 19:00:00,104.94,105,101,825.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 20:00:00,104.95,105,101,830.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 21:00:00,104.95,105,101,810.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 22:00:00,104.95,105,101,805.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-08 23:00:00,104.95,105,101,800.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 00:00:00,104.95,105,101,820.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 01:00:00,104.95,105,101,810.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 02:00:00,104.95,105,101,820.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 03:00:00,104.95,105,101,815.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 04:00:00,104.94,105,101,680.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 05:00:00,104.93,105,101,660.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 06:00:00,104.92,105,101,685.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 07:00:00,104.91,105,101,690.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 08:00:00,104.9,105,101,750.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 09:00:00,104.89,105,101,810.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 10:00:00,104.9,105,101,880.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 11:00:00,104.9,105,101,870.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 12:00:00,104.91,105,101,875.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 13:00:00,104.91,105,101,38.5,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 14:00:00,104.92,105,101,38.5,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 15:00:00,104.92,105,101,885.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 16:00:00,104.93,105,101,870.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 17:00:00,104.93,105,101,875.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 18:00:00,104.94,105,101,880.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 19:00:00,104.94,105,101,865.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 20:00:00,104.95,105,101,885.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 21:00:00,104.95,105,101,890.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 22:00:00,104.96,105,101,880.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-09 23:00:00,104.96,105,101,870.0,800.0,400.0,400.0,0,4
Sông Ba Hạ,2022-12-10 00:00:00,104.97,105,101,875.0,800.0,400.0,400.0,0,4
