thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),_time_raw,_time_clean
2025-09-11 18:00:00,106.86,2303,28.6,87,0.0,100,9/11/2025 18:00,9/11/2025 18:00
2025-09-11 19:00:00,106.87,2589,28.1,90,0.0,94,9/11/2025 19:00,9/11/2025 19:00
2025-09-11 20:00:00,106.89,2784,27.6,95,0.0,97,9/11/2025 20:00,9/11/2025 20:00
2025-09-11 21:00:00,106.91,3017,27.2,96,1.7,82,9/11/2025 21:00,9/11/2025 21:00
2025-09-11 22:00:00,106.92,2647,26.8,97,0.0,99,9/11/2025 22:00,9/11/2025 22:00
2025-09-11 23:00:00,106.93,2400,26.2,96,0.0,100,9/11/2025 23:00,9/11/2025 23:00
2025-09-12 00:00:00,106.94,2229,25.9,96,0.0,100,9/12/2025 0:00,9/12/2025 0:00
2025-09-12 01:00:00,106.96,2539,25.6,96,0.0,99,9/12/2025 1:00,9/12/2025 1:00
2025-09-12 02:00:00,106.99,2971,25.3,97,0.0,100,9/12/2025 2:00,9/12/2025 2:00
2025-09-12 03:00:00,107.02,2910,25.1,97,0.0,100,9/12/2025 3:00,9/12/2025 3:00
2025-09-12 04:00:00,107.06,3260,25.0,97,0.0,100,9/12/2025 4:00,9/12/2025 4:00
2025-09-12 05:00:00,107.11,3631,24.8,98,0.0,96,9/12/2025 5:00,9/12/2025 5:00
2025-09-12 06:00:00,107.16,3632,24.7,99,0.0,57,9/12/2025 6:00,9/12/2025 6:00
2025-09-12 07:00:00,107.2,3170,25.9,95,0.0,52,9/12/2025 7:00,9/12/2025 7:00
2025-09-12 08:00:00,107.22,2806,27.1,92,0.0,97,9/12/2025 8:00,9/12/2025 8:00
2025-09-12 09:00:00,107.23,2722,28.9,84,0.1,99,9/12/2025 9:00,9/12/2025 9:00
2025-09-12 10:00:00,107.24,2743,29.4,80,0.1,95,9/12/2025 10:00,9/12/2025 10:00
2025-09-12 11:00:00,107.25,2815,30.8,75,0.2,88,9/12/2025 11:00,9/12/2025 11:00
2025-09-12 12:00:00,107.27,3042,31.9,71,0.1,95,9/12/2025 12:00,9/12/2025 12:00
2025-09-12 13:00:00,107.3,3166,32.6,67,0.1,95,9/12/2025 13:00,9/12/2025 13:00
2025-09-12 14:00:00,107.31,2497,33.0,65,0.0,96,9/12/2025 14:00,9/12/2025 14:00
2025-09-12 15:00:00,107.32,2667,30.0,75,3.3,100,9/12/2025 15:00,9/12/2025 15:00
2025-09-12 16:00:00,107.33,2578,28.7,85,0.5,93,9/12/2025 16:00,9/12/2025 16:00
2025-09-12 17:00:00,107.33,2142,28.6,84,0.0,75,9/12/2025 17:00,9/12/2025 17:00
2025-09-12 18:00:00,107.34,2667,27.6,92,0.0,80,9/12/2025 18:00,9/12/2025 18:00
2025-09-12 19:00:00,107.35,2349,27.4,93,0.0,71,9/12/2025 19:00,9/12/2025 19:00
2025-09-12 20:00:00,107.36,2149,26.9,95,0.0,93,9/12/2025 20:00,9/12/2025 20:00
2025-09-12 21:00:00,107.37,2065,26.7,95,0.0,26,9/12/2025 21:00,9/12/2025 21:00
2025-09-12 22:00:00,107.37,2033,26.3,96,0.0,96,9/12/2025 22:00,9/12/2025 22:00
2025-09-12 23:00:00,107.39,2845,25.9,97,0.0,69,9/12/2025 23:00,9/12/2025 23:00
2025-09-13 00:00:00,107.41,2640,25.7,98,0.0,65,9/13/2025 0:00,9/13/2025 0:00
2025-09-13 01:00:00,107.44,2848,25.5,98,0.0,32,9/13/2025 1:00,9/13/2025 1:00
2025-09-13 02:00:00,107.48,2759,25.3,98,0.0,75,9/13/2025 2:00,9/13/2025 2:00
2025-09-13 03:00:00,107.51,2495,25.2,98,0.0,97,9/13/2025 3:00,9/13/2025 3:00
2025-09-13 04:00:00,107.54,2496,24.7,100,0.0,99,9/13/2025 4:00,9/13/2025 4:00
2025-09-13 05:00:00,107.56,1970,24.7,99,0.0,99,9/13/2025 5:00,9/13/2025 5:00
2025-09-13 06:00:00,107.57,1584,24.6,99,0.0,100,9/13/2025 6:00,9/13/2025 6:00
2025-09-13 07:00:00,107.58,1616,25.9,97,0.0,100,9/13/2025 7:00,9/13/2025 7:00
2025-09-13 08:00:00,107.59,1701,27.9,88,0.0,100,9/13/2025 8:00,9/13/2025 8:00
2025-09-13 09:00:00,107.6,2016,29.2,81,0.1,100,9/13/2025 9:00,9/13/2025 9:00
2025-09-13 10:00:00,107.61,2107,30.4,75,0.0,100,9/13/2025 10:00,9/13/2025 10:00
2025-09-13 11:00:00,107.62,2191,31.7,69,0.0,100,9/13/2025 11:00,9/13/2025 11:00
2025-09-13 12:00:00,107.64,2663,32.4,63,0.0,100,9/13/2025 12:00,9/13/2025 12:00
2025-09-13 13:00:00,107.66,2667,32.4,63,0.1,99,9/13/2025 13:00,9/13/2025 13:00
2025-09-13 14:00:00,107.65,1234,32.6,62,0.1,99,9/13/2025 14:00,9/13/2025 14:00
2025-09-13 15:00:00,107.63,956,32.7,61,0.0,100,9/13/2025 15:00,9/13/2025 15:00
2025-09-13 16:00:00,107.6,714,32.2,63,0.0,100,9/13/2025 16:00,9/13/2025 16:00
2025-09-13 17:00:00,107.59,1521,31.3,69,0.0,87,9/13/2025 17:00,9/13/2025 17:00
2025-09-13 18:00:00,107.58,1481,29.7,80,0.0,57,9/13/2025 18:00,9/13/2025 18:00
2025-09-13 19:00:00,107.58,1882,28.6,87,0.0,99,9/13/2025 19:00,9/13/2025 19:00
2025-09-13 20:00:00,107.58,1647,27.8,91,0.0,100,9/13/2025 20:00,9/13/2025 20:00
2025-09-13 21:00:00,107.59,2171,27.4,94,0.0,100,9/13/2025 21:00,9/13/2025 21:00
2025-09-13 22:00:00,107.6,2429,27.2,95,0.1,100,9/13/2025 22:00,9/13/2025 22:00
2025-09-13 23:00:00,107.62,2900,26.9,97,0.2,100,9/13/2025 23:00,9/13/2025 23:00
2025-09-14 00:00:00,107.64,2694,26.6,98,0.0,100,9/14/2025 0:00,9/14/2025 0:00
2025-09-14 01:00:00,107.67,2939,26.3,99,0.0,100,9/14/2025 1:00,9/14/2025 1:00
2025-09-14 02:00:00,107.7,2929,26.0,99,0.0,100,9/14/2025 2:00,9/14/2025 2:00
2025-09-14 03:00:00,107.74,3168,25.8,100,0.0,100,9/14/2025 3:00,9/14/2025 3:00
2025-09-14 04:00:00,107.77,2930,25.5,100,0.0,100,9/14/2025 4:00,9/14/2025 4:00
2025-09-14 05:00:00,107.8,2903,25.3,100,0.0,100,9/14/2025 5:00,9/14/2025 5:00
2025-09-14 06:00:00,107.83,2901,25.0,100,0.0,100,9/14/2025 6:00,9/14/2025 6:00
2025-09-14 07:00:00,107.86,2679,26.0,99,0.0,100,9/14/2025 7:00,9/14/2025 7:00
2025-09-14 08:00:00,107.89,2503,27.7,89,0.0,100,9/14/2025 8:00,9/14/2025 8:00
2025-09-14 09:00:00,107.91,2135,29.1,80,0.0,100,9/14/2025 9:00,9/14/2025 9:00
2025-09-14 10:00:00,107.92,1946,30.4,71,0.0,100,9/14/2025 10:00,9/14/2025 10:00
2025-09-14 11:00:00,107.92,1518,31.6,63,0.0,94,9/14/2025 11:00,9/14/2025 11:00
2025-09-14 12:00:00,107.91,1066,32.9,57,0.0,96,9/14/2025 12:00,9/14/2025 12:00
2025-09-14 13:00:00,107.9,1016,33.3,55,0.0,100,9/14/2025 13:00,9/14/2025 13:00
2025-09-14 14:00:00,107.89,1169,32.9,57,0.0,100,9/14/2025 14:00,9/14/2025 14:00
2025-09-14 15:00:00,107.89,1781,32.2,62,0.0,100,9/14/2025 15:00,9/14/2025 15:00
2025-09-14 16:00:00,107.89,1670,31.5,67,0.0,100,9/14/2025 16:00,9/14/2025 16:00
2025-09-14 17:00:00,107.87,622,30.9,72,0.0,100,9/14/2025 17:00,9/14/2025 17:00
2025-09-14 18:00:00,107.84,297,29.3,83,0.0,100,9/14/2025 18:00,9/14/2025 18:00
2025-09-14 19:00:00,107.82,709,28.5,89,0.0,67,9/14/2025 19:00,9/14/2025 19:00
2025-09-14 20:00:00,107.81,1091,28.6,88,0.0,91,9/14/2025 20:00,9/14/2025 20:00
2025-09-14 21:00:00,107.82,2230,28.0,90,0.0,100,9/14/2025 21:00,9/14/2025 21:00
2025-09-14 22:00:00,107.84,2886,27.6,91,0.0,98,9/14/2025 22:00,9/14/2025 22:00
2025-09-14 23:00:00,107.86,2909,27.1,91,0.0,100,9/14/2025 23:00,9/14/2025 23:00
2025-09-15 00:00:00,107.88,2724,26.8,93,0.0,68,9/15/2025 0:00,9/15/2025 0:00
2025-09-15 01:00:00,107.9,2349,26.4,96,0.0,76,9/15/2025 1:00,9/15/2025 1:00
2025-09-15 02:00:00,107.92,2180,26.3,95,0.0,96,9/15/2025 2:00,9/15/2025 2:00
2025-09-15 03:00:00,107.94,2134,26.0,95,0.0,99,9/15/2025 3:00,9/15/2025 3:00
2025-09-15 04:00:00,107.96,1847,25.9,95,0.0,100,9/15/2025 4:00,9/15/2025 4:00
2025-09-15 05:00:00,107.99,2205,25.8,95,0.0,100,9/15/2025 5:00,9/15/2025 5:00
2025-09-15 06:00:00,108.02,2471,25.6,97,0.0,100,9/15/2025 6:00,9/15/2025 6:00
2025-09-15 07:00:00,108.05,2302,26.4,95,0.0,65,9/15/2025 7:00,9/15/2025 7:00
2025-09-15 08:00:00,108.06,1913,27.2,92,0.1,99,9/15/2025 8:00,9/15/2025 8:00
2025-09-15 09:00:00,108.06,1811,28.3,88,0.2,99,9/15/2025 9:00,9/15/2025 9:00
2025-09-15 10:00:00,108.07,2304,29.6,81,0.2,99,9/15/2025 10:00,9/15/2025 10:00
2025-09-15 11:00:00,108.08,2246,30.7,74,0.2,99,9/15/2025 11:00,9/15/2025 11:00
2025-09-15 12:00:00,108.09,2109,31.7,68,0.1,81,9/15/2025 12:00,9/15/2025 12:00
2025-09-15 13:00:00,108.1,2021,29.2,75,6.4,100,9/15/2025 13:00,9/15/2025 13:00
2025-09-15 14:00:00,108.1,1494,27.5,86,0.3,100,9/15/2025 14:00,9/15/2025 14:00
2025-09-15 15:00:00,108.09,1085,28.2,83,0.2,99,9/15/2025 15:00,9/15/2025 15:00
2025-09-15 16:00:00,108.08,1253,29.1,79,0.0,67,9/15/2025 16:00,9/15/2025 16:00
2025-09-15 17:00:00,108.08,1806,28.9,79,0.0,100,9/15/2025 17:00,9/15/2025 17:00
2025-09-15 18:00:00,108.09,2339,27.8,86,0.0,100,9/15/2025 18:00,9/15/2025 18:00
2025-09-15 19:00:00,108.11,2641,27.5,88,0.0,100,9/15/2025 19:00,9/15/2025 19:00
2025-09-15 20:00:00,108.14,2794,26.5,93,0.0,100,9/15/2025 20:00,9/15/2025 20:00
2025-09-15 21:00:00,108.17,2808,25.9,95,0.0,100,9/15/2025 21:00,9/15/2025 21:00
2025-09-15 22:00:00,108.19,2423,25.5,97,0.0,100,9/15/2025 22:00,9/15/2025 22:00
2025-09-15 23:00:00,108.21,2422,25.4,97,0.0,100,9/15/2025 23:00,9/15/2025 23:00
2025-09-16 00:00:00,108.22,1818,25.2,97,0.0,98,9/16/2025 0:00,9/16/2025 0:00
2025-09-16 01:00:00,108.24,2069,25.3,97,0.0,99,9/16/2025 1:00,9/16/2025 1:00
2025-09-16 02:00:00,108.26,1903,24.4,99,3.1,100,9/16/2025 2:00,9/16/2025 2:00
2025-09-16 03:00:00,108.29,2432,24.3,98,0.9,100,9/16/2025 3:00,9/16/2025 3:00
2025-09-16 04:00:00,108.32,2430,24.2,100,0.1,100,9/16/2025 4:00,9/16/2025 4:00
2025-09-16 05:00:00,108.35,2397,24.3,99,0.1,85,9/16/2025 5:00,9/16/2025 5:00
2025-09-16 06:00:00,108.39,2963,24.2,99,0.0,99,9/16/2025 6:00,9/16/2025 6:00
2025-09-16 07:00:00,108.42,2501,24.9,95,0.0,100,9/16/2025 7:00,9/16/2025 7:00
2025-09-16 08:00:00,108.44,1972,26.7,89,0.0,98,9/16/2025 8:00,9/16/2025 8:00
2025-09-16 09:00:00,108.45,1761,27.8,86,0.1,98,9/16/2025 9:00,9/16/2025 9:00
2025-09-16 10:00:00,108.46,2105,29.2,80,0.1,55,9/16/2025 10:00,9/16/2025 10:00
2025-09-16 11:00:00,108.46,1657,30.3,73,0.1,100,9/16/2025 11:00,9/16/2025 11:00
2025-09-16 12:00:00,108.47,2071,31.1,67,0.0,98,9/16/2025 12:00,9/16/2025 12:00
2025-09-16 13:00:00,108.47,1464,32.0,63,0.0,100,9/16/2025 13:00,9/16/2025 13:00
2025-09-16 14:00:00,108.47,1471,32.1,63,0.0,99,9/16/2025 14:00,9/16/2025 14:00
2025-09-16 15:00:00,108.47,1495,30.4,70,0.1,97,9/16/2025 15:00,9/16/2025 15:00
2025-09-16 16:00:00,108.46,1109,29.7,76,0.0,68,9/16/2025 16:00,9/16/2025 16:00
2025-09-16 17:00:00,108.46,1670,29.4,78,0.0,7,9/16/2025 17:00,9/16/2025 17:00
2025-09-16 18:00:00,108.47,2194,28.5,85,0.0,4,9/16/2025 18:00,9/16/2025 18:00
2025-09-16 19:00:00,108.48,2043,27.8,89,0.0,10,9/16/2025 19:00,9/16/2025 19:00
2025-09-16 20:00:00,108.49,1811,27.0,97,0.0,16,9/16/2025 20:00,9/16/2025 20:00
2025-09-16 21:00:00,108.52,2845,26.7,98,0.0,13,9/16/2025 21:00,9/16/2025 21:00
2025-09-16 22:00:00,108.54,2459,26.6,100,0.0,96,9/16/2025 22:00,9/16/2025 22:00
2025-09-16 23:00:00,108.56,2534,26.3,100,0.0,96,9/16/2025 23:00,9/16/2025 23:00
2025-09-17 00:00:00,108.58,2246,26.0,100,0.0,95,9/17/2025 0:00,9/17/2025 0:00
2025-09-17 01:00:00,108.6,1903,25.8,100,0.0,73,9/17/2025 1:00,9/17/2025 1:00
2025-09-17 02:00:00,108.63,2396,25.3,99,0.0,2,9/17/2025 2:00,9/17/2025 2:00
2025-09-17 03:00:00,108.66,2396,25.0,100,0.0,3,9/17/2025 3:00,9/17/2025 3:00
2025-09-17 04:00:00,108.69,2363,24.9,100,0.0,36,9/17/2025 4:00,9/17/2025 4:00
2025-09-17 05:00:00,108.71,1833,24.9,99,0.0,15,9/17/2025 5:00,9/17/2025 5:00
2025-09-17 06:00:00,108.73,1893,24.9,99,0.6,62,9/17/2025 6:00,9/17/2025 6:00
2025-09-17 07:00:00,108.74,1473,25.7,96,1.9,72,9/17/2025 7:00,9/17/2025 7:00
2025-09-17 08:00:00,108.75,1726,27.3,89,0.7,23,9/17/2025 8:00,9/17/2025 8:00
2025-09-17 09:00:00,108.76,2031,28.4,84,0.0,20,9/17/2025 9:00,9/17/2025 9:00
2025-09-17 10:00:00,108.78,2550,29.9,76,0.0,40,9/17/2025 10:00,9/17/2025 10:00
2025-09-17 11:00:00,108.8,2390,31.0,69,0.1,100,9/17/2025 11:00,9/17/2025 11:00
2025-09-17 12:00:00,108.82,2345,31.1,68,0.1,100,9/17/2025 12:00,9/17/2025 12:00
2025-09-17 13:00:00,108.84,2403,31.7,65,0.0,100,9/17/2025 13:00,9/17/2025 13:00
2025-09-17 14:00:00,108.85,1859,31.2,66,0.0,80,9/17/2025 14:00,9/17/2025 14:00
2025-09-17 15:00:00,108.84,754,29.1,78,0.4,100,9/17/2025 15:00,9/17/2025 15:00
2025-09-17 16:00:00,108.82,310,29.0,78,0.0,100,9/17/2025 16:00,9/17/2025 16:00
2025-09-17 17:00:00,108.8,460,28.0,83,0.1,100,9/17/2025 17:00,9/17/2025 17:00
2025-09-17 18:00:00,108.79,987,27.1,89,0.0,100,9/17/2025 18:00,9/17/2025 18:00
2025-09-17 19:00:00,108.8,1931,26.6,93,0.0,100,9/17/2025 19:00,9/17/2025 19:00
2025-09-17 20:00:00,108.82,2178,27.0,93,0.0,94,9/17/2025 20:00,9/17/2025 20:00
2025-09-17 21:00:00,108.84,2178,26.2,98,0.0,98,9/17/2025 21:00,9/17/2025 21:00
2025-09-17 22:00:00,108.88,3235,25.4,98,0.5,99,9/17/2025 22:00,9/17/2025 22:00
2025-09-17 23:00:00,108.9,2094,25.4,97,0.1,94,9/17/2025 23:00,9/17/2025 23:00
2025-09-18 00:00:00,108.9,972,25.2,99,0.1,97,9/18/2025 0:00,9/18/2025 0:00
2025-09-18 01:00:00,108.91,1124,25.0,100,0.5,100,9/18/2025 1:00,9/18/2025 1:00
2025-09-18 02:00:00,108.92,1271,24.8,100,0.8,100,9/18/2025 2:00,9/18/2025 2:00
2025-09-18 03:00:00,108.94,1738,24.4,96,1.0,100,9/18/2025 3:00,9/18/2025 3:00
2025-09-18 04:00:00,108.98,2532,24.2,100,0.9,100,9/18/2025 4:00,9/18/2025 4:00
2025-09-18 05:00:00,109.02,2817,23.8,100,4.8,100,9/18/2025 5:00,9/18/2025 5:00
2025-09-18 06:00:00,109.06,2550,23.9,100,10.1,100,9/18/2025 6:00,9/18/2025 6:00
2025-09-18 07:00:00,109.1,2828,24.1,99,8.2,100,9/18/2025 7:00,9/18/2025 7:00
2025-09-18 08:00:00,109.13,2490,25.5,92,1.1,100,9/18/2025 8:00,9/18/2025 8:00
2025-09-18 09:00:00,109.15,2138,26.4,92,0.1,100,9/18/2025 9:00,9/18/2025 9:00
2025-09-18 10:00:00,109.17,2223,28.2,81,0.2,100,9/18/2025 10:00,9/18/2025 10:00
2025-09-18 11:00:00,109.19,2423,29.5,72,0.1,100,9/18/2025 11:00,9/18/2025 11:00
2025-09-18 12:00:00,109.2,1833,29.7,72,0.2,97,9/18/2025 12:00,9/18/2025 12:00
2025-09-18 13:00:00,109.21,1780,30.2,71,0.2,95,9/18/2025 13:00,9/18/2025 13:00
2025-09-18 14:00:00,109.21,1412,30.2,71,0.1,99,9/18/2025 14:00,9/18/2025 14:00
2025-09-18 15:00:00,109.21,1381,30.3,70,0.2,99,9/18/2025 15:00,9/18/2025 15:00
2025-09-18 16:00:00,109.22,1678,28.5,79,0.1,95,9/18/2025 16:00,9/18/2025 16:00
2025-09-18 17:00:00,109.23,2226,28.0,84,0.0,95,9/18/2025 17:00,9/18/2025 17:00
2025-09-18 18:00:00,109.25,2675,27.2,91,0.0,100,9/18/2025 18:00,9/18/2025 18:00
2025-09-18 19:00:00,109.28,2881,26.8,92,0.0,100,9/18/2025 19:00,9/18/2025 19:00
2025-09-18 20:00:00,109.3,2569,26.3,97,0.0,100,9/18/2025 20:00,9/18/2025 20:00
2025-09-18 21:00:00,109.32,2656,26.0,100,0.0,100,9/18/2025 21:00,9/18/2025 21:00
2025-09-18 22:00:00,109.35,3026,25.7,100,0.0,100,9/18/2025 22:00,9/18/2025 22:00
2025-09-18 23:00:00,109.37,2452,25.5,100,0.0,100,9/18/2025 23:00,9/18/2025 23:00
2025-09-19 00:00:00,109.4,2432,25.2,100,0.0,100,9/19/2025 0:00,9/19/2025 0:00
2025-09-19 01:00:00,109.43,2623,25.0,100,0.0,100,9/19/2025 1:00,9/19/2025 1:00
2025-09-19 02:00:00,109.46,2213,24.9,100,0.0,99,9/19/2025 2:00,9/19/2025 2:00
2025-09-19 03:00:00,109.49,2267,25.0,100,0.0,97,9/19/2025 3:00,9/19/2025 3:00
2025-09-19 04:00:00,109.54,3016,24.6,99,0.4,99,9/19/2025 4:00,9/19/2025 4:00
2025-09-19 05:00:00,109.59,3069,24.3,99,0.1,99,9/19/2025 5:00,9/19/2025 5:00
2025-09-19 06:00:00,109.63,2819,24.0,100,0.0,100,9/19/2025 6:00,9/19/2025 6:00
2025-09-19 07:00:00,109.65,2045,24.9,98,0.0,98,9/19/2025 7:00,9/19/2025 7:00
2025-09-19 08:00:00,109.67,2431,27.6,84,0.0,93,9/19/2025 8:00,9/19/2025 8:00
2025-09-19 09:00:00,109.69,2505,28.4,81,0.2,90,9/19/2025 9:00,9/19/2025 9:00
2025-09-19 10:00:00,109.71,2539,29.5,78,0.0,95,9/19/2025 10:00,9/19/2025 10:00
2025-09-19 11:00:00,109.74,3181,30.6,72,0.0,95,9/19/2025 11:00,9/19/2025 11:00
2025-09-19 12:00:00,109.76,2558,31.1,69,0.0,100,9/19/2025 12:00,9/19/2025 12:00
2025-09-19 13:00:00,109.77,1991,30.2,75,0.1,19,9/19/2025 13:00,9/19/2025 13:00
2025-09-19 14:00:00,109.78,2158,31.1,72,0.1,27,9/19/2025 14:00,9/19/2025 14:00
2025-09-19 15:00:00,109.8,2565,31.5,70,0.1,12,9/19/2025 15:00,9/19/2025 15:00
2025-09-19 16:00:00,109.82,2736,31.2,69,0.0,28,9/19/2025 16:00,9/19/2025 16:00
2025-09-19 17:00:00,109.84,2835,30.4,74,0.0,17,9/19/2025 17:00,9/19/2025 17:00
2025-09-19 18:00:00,109.86,2682,29.1,83,0.0,56,9/19/2025 18:00,9/19/2025 18:00
2025-09-19 19:00:00,109.88,2597,28.3,88,0.0,38,9/19/2025 19:00,9/19/2025 19:00
2025-09-19 20:00:00,109.91,2865,27.2,97,0.0,64,9/19/2025 20:00,9/19/2025 20:00
2025-09-19 21:00:00,109.93,2858,27.0,98,0.0,100,9/19/2025 21:00,9/19/2025 21:00
2025-09-19 22:00:00,109.95,2812,26.8,98,0.0,70,9/19/2025 22:00,9/19/2025 22:00
2025-09-19 23:00:00,109.97,2664,26.6,97,0.0,22,9/19/2025 23:00,9/19/2025 23:00
2025-09-20 00:00:00,109.98,2234,26.2,97,0.0,16,9/20/2025 0:00,9/20/2025 0:00
2025-09-20 01:00:00,109.99,2231,26.0,98,0.0,1,9/20/2025 1:00,9/20/2025 1:00
2025-09-20 02:00:00,110.01,2582,25.8,99,0.0,6,9/20/2025 2:00,9/20/2025 2:00
2025-09-20 03:00:00,110.03,2176,25.7,98,0.0,1,9/20/2025 3:00,9/20/2025 3:00
2025-09-20 04:00:00,110.06,2409,25.4,97,0.0,3,9/20/2025 4:00,9/20/2025 4:00
2025-09-20 05:00:00,110.08,1878,25.2,98,0.0,17,9/20/2025 5:00,9/20/2025 5:00
2025-09-20 06:00:00,110.1,1877,25.1,100,0.0,100,9/20/2025 6:00,9/20/2025 6:00
2025-09-20 07:00:00,110.12,1875,26.1,97,0.0,99,9/20/2025 7:00,9/20/2025 7:00
2025-09-20 08:00:00,110.13,1641,28.4,89,0.0,13,9/20/2025 8:00,9/20/2025 8:00
2025-09-20 09:00:00,110.16,3073,30.1,78,0.0,1,9/20/2025 9:00,9/20/2025 9:00
2025-09-20 10:00:00,110.18,2904,31.5,68,0.0,11,9/20/2025 10:00,9/20/2025 10:00
2025-09-20 11:00:00,110.2,2977,32.4,61,0.0,16,9/20/2025 11:00,9/20/2025 11:00
2025-09-20 12:00:00,110.21,2460,32.9,59,0.1,51,9/20/2025 12:00,9/20/2025 12:00
2025-09-20 13:00:00,110.23,2783,33.3,60,0.0,48,9/20/2025 13:00,9/20/2025 13:00
2025-09-20 14:00:00,110.25,2890,33.5,60,0.0,85,9/20/2025 14:00,9/20/2025 14:00
2025-09-20 15:00:00,110.27,3066,33.5,60,0.0,99,9/20/2025 15:00,9/20/2025 15:00
2025-09-20 16:00:00,110.29,3077,33.3,61,0.0,93,9/20/2025 16:00,9/20/2025 16:00
2025-09-20 17:00:00,110.32,3399,32.4,66,0.0,97,9/20/2025 17:00,9/20/2025 17:00
2025-09-20 18:00:00,110.34,2619,30.5,77,0.0,97,9/20/2025 18:00,9/20/2025 18:00
2025-09-20 19:00:00,110.36,2694,29.6,84,0.0,90,9/20/2025 19:00,9/20/2025 19:00
2025-09-20 20:00:00,110.38,2783,29.8,83,0.0,97,9/20/2025 20:00,9/20/2025 20:00
2025-09-20 21:00:00,110.39,2512,29.3,81,0.0,96,9/20/2025 21:00,9/20/2025 21:00
2025-09-20 22:00:00,110.38,1702,28.6,84,0.0,92,9/20/2025 22:00,9/20/2025 22:00
2025-09-20 23:00:00,110.39,2787,28.2,86,0.0,94,9/20/2025 23:00,9/20/2025 23:00
2025-09-21 00:00:00,110.4,2787,27.8,89,0.0,18,9/21/2025 0:00,9/21/2025 0:00
2025-09-21 01:00:00,110.4,2247,27.4,92,0.0,48,9/21/2025 1:00,9/21/2025 1:00
2025-09-21 02:00:00,110.4,2124,27.0,94,0.0,50,9/21/2025 2:00,9/21/2025 2:00
2025-09-21 03:00:00,110.41,2418,26.6,96,0.0,48,9/21/2025 3:00,9/21/2025 3:00
2025-09-21 04:00:00,110.42,2266,26.5,97,0.0,16,9/21/2025 4:00,9/21/2025 4:00
2025-09-21 05:00:00,110.44,2755,26.2,100,0.0,72,9/21/2025 5:00,9/21/2025 5:00
2025-09-21 06:00:00,110.46,2495,26.2,100,0.0,99,9/21/2025 6:00,9/21/2025 6:00
2025-09-21 07:00:00,110.49,2429,27.1,98,0.0,69,9/21/2025 7:00,9/21/2025 7:00
2025-09-21 08:00:00,110.52,2444,29.7,84,0.0,0,9/21/2025 8:00,9/21/2025 8:00
2025-09-21 09:00:00,110.55,2432,31.0,77,0.0,3,9/21/2025 9:00,9/21/2025 9:00
2025-09-21 10:00:00,110.57,2093,32.0,71,0.1,14,9/21/2025 10:00,9/21/2025 10:00
2025-09-21 11:00:00,110.58,1863,32.4,71,0.1,29,9/21/2025 11:00,9/21/2025 11:00
2025-09-21 12:00:00,110.59,2084,32.9,66,0.1,69,9/21/2025 12:00,9/21/2025 12:00
2025-09-21 13:00:00,110.6,2174,33.1,62,0.0,100,9/21/2025 13:00,9/21/2025 13:00
2025-09-21 14:00:00,110.62,2577,30.2,75,0.4,100,9/21/2025 14:00,9/21/2025 14:00
2025-09-21 15:00:00,110.64,2689,28.7,84,1.9,90,9/21/2025 15:00,9/21/2025 15:00
2025-09-21 16:00:00,110.66,2539,27.3,93,5.1,94,9/21/2025 16:00,9/21/2025 16:00
2025-09-21 17:00:00,110.68,2670,27.2,91,0.0,98,9/21/2025 17:00,9/21/2025 17:00
2025-09-21 18:00:00,110.7,2890,26.7,94,0.0,100,9/21/2025 18:00,9/21/2025 18:00
2025-09-21 19:00:00,110.72,2824,26.4,96,0.0,100,9/21/2025 19:00,9/21/2025 19:00
2025-09-21 20:00:00,110.74,2607,26.7,97,0.0,100,9/21/2025 20:00,9/21/2025 20:00
2025-09-21 21:00:00,110.76,2707,26.7,98,0.0,100,9/21/2025 21:00,9/21/2025 21:00
2025-09-21 22:00:00,110.78,2822,26.3,98,0.7,100,9/21/2025 22:00,9/21/2025 22:00
2025-09-21 23:00:00,110.78,1631,26.1,98,2.7,100,9/21/2025 23:00,9/21/2025 23:00
2025-09-22 00:00:00,110.8,2698,25.7,99,0.5,100,9/22/2025 0:00,9/22/2025 0:00
2025-09-22 01:00:00,110.81,2090,25.9,98,0.3,99,9/22/2025 1:00,9/22/2025 1:00
2025-09-22 02:00:00,110.81,1382,25.7,98,0.0,100,9/22/2025 2:00,9/22/2025 2:00
2025-09-22 03:00:00,110.82,1725,25.4,99,0.1,100,9/22/2025 3:00,9/22/2025 3:00
2025-09-22 04:00:00,110.83,1667,25.3,98,0.3,100,9/22/2025 4:00,9/22/2025 4:00
2025-09-22 05:00:00,110.85,2159,24.8,99,2.0,100,9/22/2025 5:00,9/22/2025 5:00
2025-09-22 06:00:00,110.87,2268,24.5,98,3.1,100,9/22/2025 6:00,9/22/2025 6:00
2025-09-22 07:00:00,110.9,2720,24.5,98,0.2,98,9/22/2025 7:00,9/22/2025 7:00
2025-09-22 08:00:00,110.93,2800,26.3,98,0.3,100,9/22/2025 8:00,9/22/2025 8:00
2025-09-22 09:00:00,110.96,2890,26.4,95,0.2,100,9/22/2025 9:00,9/22/2025 9:00
2025-09-22 10:00:00,110.98,2654,26.4,92,1.6,100,9/22/2025 10:00,9/22/2025 10:00
