time,temperature_2m (°C),precipitation (mm),relative_humidity_2m (%),cloud_cover (%),muc_nuoc_thuong_luu_m,muc_nuoc_dang_binh_thuong_m,muc_nuoc_chet_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,so_cua_xa_sau,so_cua_xa_mat
2022-01-14T22:00,16,0,98,100,104.37,105,101,120,342,0,342,0,0
2022-01-14T23:00,15.9,0,99,100,104.36,105,101,125,120,0,120,0,0
2022-01-15T00:00,16.4,0,97,100,104.36,105,101,125,120,0,120,0,0
2022-01-15T01:00,17.7,0,89,100,104.38,105,101,122,0,0,0,0,0
2022-01-15T02:00,19.7,0.1,76,97,104.38,105,101,122,0,0,0,0,0
2022-01-15T03:00,21.1,0,69,72,104.4,105,101,120,0,0,0,0,0
2022-01-15T04:00,22.1,0,63,58,104.4,105,101,120,0,0,0,0,0
2022-01-15T05:00,22.9,0,59,60,104.41,105,101,115,127,0,127,0,0
2022-01-15T06:00,23.2,0,59,100,104.41,105,101,115,127,0,127,0,0
2022-01-15T07:00,22.8,0,61,99,104.41,105,101,155,181,0,181,0,0
2022-01-15T08:00,22.7,0,62,91,104.41,105,101,155,181,0,181,0,0
2022-01-15T09:00,22,0,63,76,104.4,105,101,150,0,0,0,0,0
2022-01-15T10:00,20.3,0,74,77,104.4,105,101,150,0,0,0,0,0
2022-01-15T11:00,18.6,0,85,69,104.41,105,101,125,0,0,0,0,0
2022-01-15T12:00,17.1,0,93,100,104.41,105,101,125,0,0,0,0,0
2022-01-15T13:00,16.6,0,91,28,104.42,105,101,95,0,0,0,0,0
2022-01-15T14:00,16.1,0,91,9,104.42,105,101,95,0,0,0,0,0
2022-01-15T15:00,15.6,0,91,3,104.44,105,101,175,0,0,0,0,0
2022-01-15T16:00,15.3,0,92,1,104.44,105,101,175,0,0,0,0,0
2022-01-15T17:00,15.1,0,92,39,104.43,105,101,204,352,0,352,0,0
2022-01-15T18:00,15,0,91,44,104.43,105,101,204,352,0,352,0,0
2022-01-15T19:00,14.9,0,91,60,104.41,105,101,190,352,0,352,0,0
2022-01-15T20:00,14.9,0,92,71,104.41,105,101,190,352,0,352,0,0
2022-01-15T21:00,15,0,94,64,104.4,105,101,191,240,0,240,0,0
2022-01-15T22:00,15.2,0,94,26,104.4,105,101,191,240,0,240,0,0
2022-01-15T23:00,15.1,0,95,23,104.39,105,101,170,120,0,120,0,0
2022-01-16T00:00,16.3,0,94,29,104.39,105,101,170,120,0,120,0,0
2022-01-16T01:00,18.5,0,86,31,104.41,105,101,150,0,0,0,0,0
2022-01-16T02:00,20.5,0.1,78,100,104.41,105,101,150,0,0,0,0,0
2022-01-16T03:00,20.8,0.2,76,100,104.43,105,101,145,0,0,0,0,0
2022-01-16T04:00,21.7,0.2,73,83,104.43,105,101,145,0,0,0,0,0
2022-01-16T05:00,22.8,0.1,68,42,104.45,105,101,140,0,0,0,0,0
2022-01-16T06:00,23.4,0,65,27,104.45,105,101,140,0,0,0,0,0
2022-01-16T07:00,23.7,0,63,73,104.47,105,101,175,0,0,0,0,0
2022-01-16T08:00,22.9,0,65,98,104.47,105,101,175,0,0,0,0,0
2022-01-16T09:00,22.2,0.1,69,86,104.5,105,101,194,0,0,0,0,0
2022-01-16T10:00,20.9,0,78,35,104.5,105,101,194,0,0,0,0,0
2022-01-16T11:00,19.1,0,90,23,104.53,105,101,175,0,0,0,0,0
2022-01-16T12:00,18,0,96,52,104.53,105,101,175,0,0,0,0,0
2022-01-16T13:00,17.8,0,98,45,104.55,105,101,180,0,0,0,0,0
2022-01-16T14:00,17.4,0,99,100,104.55,105,101,180,0,0,0,0,0
2022-01-16T15:00,17.6,0,99,100,104.57,105,101,185,120,0,120,0,0
2022-01-16T16:00,17.3,0,98,26,104.57,105,101,185,120,0,120,0,0
2022-01-16T17:00,16.8,0,97,0,104.57,105,101,125,154,0,154,0,0
2022-01-16T18:00,16.4,0,97,4,104.57,105,101,125,154,0,154,0,0
2022-01-16T19:00,16.1,0,95,4,104.57,105,101,130,0,0,0,0,0
2022-01-16T20:00,15.8,0,95,3,104.57,105,101,130,0,0,0,0,0
2022-01-16T21:00,15.6,0,94,2,104.59,105,101,125,0,0,0,0,0
2022-01-16T22:00,15.2,0,94,2,104.59,105,101,125,0,0,0,0,0
2022-01-16T23:00,15.2,0,94,3,104.6,105,101,102,0,0,0,0,0
2022-01-17T00:00,17,0,89,94,104.6,105,101,102,0,0,0,0,0
2022-01-17T01:00,19,0,85,94,104.61,105,101,120,0,0,0,0,0
2022-01-17T02:00,20.7,0,77,100,104.61,105,101,120,0,0,0,0,0
2022-01-17T03:00,21.9,0,72,100,104.63,105,101,128,0,0,0,0,0
2022-01-17T04:00,22.3,0.1,72,99,104.63,105,101,128,0,0,0,0,0
2022-01-17T05:00,23.5,0.1,67,44,104.65,105,101,126,0,0,0,0,0
2022-01-17T06:00,23.9,0.1,64,50,104.65,105,101,126,0,0,0,0,0
2022-01-17T07:00,24,0,64,34,104.66,105,101,125,120,0,120,0,0
2022-01-17T08:00,23.9,0,64,28,104.66,105,101,125,120,0,120,0,0
2022-01-17T09:00,22.5,0,70,64,104.65,105,101,97,120,0,120,0,0
2022-01-17T10:00,21.3,0,76,41,104.65,105,101,97,120,0,120,0,0
2022-01-17T11:00,19.9,0,85,31,104.65,105,101,86,0,0,0,0,0
2022-01-17T12:00,18.5,0,93,33,104.65,105,101,86,0,0,0,0,0
2022-01-17T13:00,18.3,0,94,63,104.66,105,101,90,0,0,0,0,0
2022-01-17T14:00,17.5,0,94,23,104.66,105,101,90,0,0,0,0,0
2022-01-17T15:00,17.1,0,94,58,104.67,105,101,90,0,0,0,0,0
2022-01-17T16:00,16.8,0,93,96,104.67,105,101,90,0,0,0,0,0
2022-01-17T17:00,16.6,0,93,85,104.67,105,101,145,181,0,181,0,0
2022-01-17T18:00,16.4,0,94,34,104.67,105,101,145,181,0,181,0,0
2022-01-17T19:00,16.4,0,93,82,104.67,105,101,80,0,0,0,0,0
2022-01-17T20:00,16.3,0,93,15,104.67,105,101,80,0,0,0,0,0
2022-01-17T21:00,16.3,0,92,48,104.68,105,101,78,0,0,0,0,0
2022-01-17T22:00,16.2,0,92,44,104.68,105,101,78,0,0,0,0,0
2022-01-17T23:00,16.1,0,93,18,104.69,105,101,79,0,0,0,0,0
2022-01-18T00:00,17.1,0,91,12,104.69,105,101,79,0,0,0,0,0
2022-01-18T01:00,19.1,0,85,7,104.7,105,101,100,0,0,0,0,0
2022-01-18T02:00,21,0,74,41,104.7,105,101,100,0,0,0,0,0
2022-01-18T03:00,22.3,0,68,100,104.71,105,101,105,0,0,0,0,0
2022-01-18T04:00,22.6,0.1,67,100,104.71,105,101,105,0,0,0,0,0
2022-01-18T05:00,23,0.1,67,100,104.73,105,101,107,0,0,0,0,0
2022-01-18T06:00,23.1,0.1,67,62,104.73,105,101,107,0,0,0,0,0
2022-01-18T07:00,23.1,0.2,67,72,104.72,105,101,100,172,0,172,0,0
2022-01-18T08:00,22.3,0.2,72,49,104.72,105,101,100,172,0,172,0,0
2022-01-18T09:00,21.5,0.1,75,56,104.71,105,101,88,120,0,120,0,0
2022-01-18T10:00,20.3,0.1,80,39,104.71,105,101,88,120,0,120,0,0
2022-01-18T11:00,18.5,0,90,79,104.71,105,101,81,0,0,0,0,0
2022-01-18T12:00,17.9,0,93,100,104.71,105,101,81,0,0,0,0,0
2022-01-18T13:00,17.8,0,94,100,104.72,105,101,77,0,0,0,0,0
2022-01-18T14:00,17.5,0,95,100,104.72,105,101,77,0,0,0,0,0
2022-01-18T15:00,17.3,0,95,100,104.71,105,101,110,240,0,240,0,0
2022-01-18T16:00,17.2,0,96,100,104.71,105,101,110,240,0,240,0,0
2022-01-18T17:00,17.2,0,96,100,104.68,105,101,112,240,0,240,0,0
2022-01-18T18:00,17.2,0,95,100,104.68,105,101,112,240,0,240,0,0
2022-01-18T19:00,17,0,95,100,104.66,105,101,120,240,0,240,0,0
2022-01-18T20:00,16.7,0,95,100,104.66,105,101,120,240,0,240,0,0
2022-01-18T21:00,16.3,0,96,83,104.64,105,101,110,340,0,340,0,0
2022-01-18T22:00,16.2,0,96,78,104.64,105,101,110,340,0,340,0,0
2022-01-18T23:00,16.1,0,97,100,104.62,105,101,100,240,0,240,0,0
2022-01-19T00:00,16.3,0,95,100,104.62,105,101,100,240,0,240,0,0
2022-01-19T01:00,18.2,0,85,100,104.63,105,101,63,0,0,0,0,0
2022-01-19T02:00,19.7,0,77,100,104.63,105,101,63,0,0,0,0,0
2022-01-19T03:00,20.9,0.1,71,100,104.64,105,101,64,0,0,0,0,0
2022-01-19T04:00,21.8,0,66,100,104.64,105,101,64,0,0,0,0,0
2022-01-19T05:00,21.3,0,70,100,104.65,105,101,65,0,0,0,0,0
2022-01-19T06:00,21.6,0.1,71,100,104.65,105,101,65,0,0,0,0,0
2022-01-19T07:00,21.3,0.1,72,73,104.64,105,101,70,353,0,353,0,0
2022-01-19T08:00,21.6,0.1,71,100,104.64,105,101,70,353,0,353,0,0
2022-01-19T09:00,20.6,0.2,75,55,104.61,105,101,68,154,0,154,0,0
2022-01-19T10:00,19.3,0.1,81,96,104.61,105,101,68,154,0,154,0,0
2022-01-19T11:00,18.3,0,87,32,104.61,105,101,67,0,0,0,0,0
2022-01-19T12:00,17.1,0,92,34,104.61,105,101,67,0,0,0,0,0
2022-01-19T13:00,16.4,0,95,15,104.62,105,101,61,0,0,0,0,0
2022-01-19T14:00,15.9,0,97,94,104.62,105,101,61,0,0,0,0,0
2022-01-19T15:00,16,0,96,97,104.63,105,101,75,0,0,0,0,0
2022-01-19T16:00,15.9,0,96,97,104.63,105,101,75,0,0,0,0,0
2022-01-19T17:00,15.8,0,96,96,104.62,105,101,85,240,0,240,0,0
2022-01-19T18:00,15.7,0,96,67,104.62,105,101,85,240,0,240,0,0
2022-01-19T19:00,15.5,0,96,35,104.59,105,101,90,240,0,240,0,0
2022-01-19T20:00,15.5,0,95,28,104.59,105,101,90,240,0,240,0,0
2022-01-19T21:00,15.4,0,94,10,104.55,105,101,95,340,0,340,0,0
2022-01-19T22:00,15.5,0,93,15,104.55,105,101,95,340,0,340,0,0
2022-01-19T23:00,15.5,0,91,2,104.53,105,101,85,240,0,240,0,0
2022-01-20T00:00,16,0,90,2,104.53,105,101,85,240,0,240,0,0
2022-01-20T01:00,18.4,0,80,1,104.54,105,101,100,0,0,0,0,0
2022-01-20T02:00,20.2,0,72,3,104.54,105,101,100,0,0,0,0,0
2022-01-20T03:00,21.6,0,67,3,104.56,105,101,107,0,0,0,0,0
2022-01-20T04:00,22.6,0,61,9,104.56,105,101,107,0,0,0,0,0
2022-01-20T05:00,23.4,0,56,13,104.58,105,101,105,0,0,0,0,0
2022-01-20T06:00,23.9,0,54,3,104.58,105,101,105,0,0,0,0,0
2022-01-20T07:00,23.9,0,54,13,104.59,105,101,134,181,0,181,0,0
2022-01-20T08:00,22.9,0,61,100,104.59,105,101,134,181,0,181,0,0
2022-01-20T09:00,21.6,0,68,48,104.57,105,101,88,181,0,181,0,0
2022-01-20T10:00,20.7,0,71,100,104.57,105,101,88,181,0,181,0,0
2022-01-20T11:00,19.2,0,83,28,104.57,105,101,68,0,0,0,0,0
2022-01-20T12:00,17.8,0,93,100,104.57,105,101,68,0,0,0,0,0
2022-01-20T13:00,17.1,0,98,88,104.58,105,101,57,0,0,0,0,0
2022-01-20T14:00,16.7,0,99,100,104.58,105,101,57,0,0,0,0,0
2022-01-20T15:00,16.5,0,98,41,104.59,105,101,70,130,0,130,0,0
2022-01-20T16:00,16,0,96,16,104.59,105,101,70,130,0,130,0,0
2022-01-20T17:00,15.9,0,96,7,104.57,105,101,85,187,0,187,0,0
2022-01-20T18:00,15.7,0,97,100,104.57,105,101,85,187,0,187,0,0
2022-01-20T19:00,15.6,0,96,66,104.55,105,101,80,364,0,364,0,0
2022-01-20T20:00,15.5,0,95,2,104.55,105,101,80,364,0,364,0,0
2022-01-20T21:00,15.4,0,95,2,104.53,105,101,95,374,0,374,0,0
2022-01-20T22:00,15.3,0,95,1,104.53,105,101,95,374,0,374,0,0
2022-01-20T23:00,15.2,0,96,5,104.52,105,101,85,0,0,0,0,0
2022-01-21T00:00,16.2,0,94,13,104.52,105,101,85,0,0,0,0,0
2022-01-21T01:00,18.5,0,86,26,104.53,105,101,105,0,0,0,0,0
2022-01-21T02:00,20.3,0,76,52,104.53,105,101,105,0,0,0,0,0
2022-01-21T03:00,21.4,0,71,100,104.55,105,101,106,0,0,0,0,0
2022-01-21T04:00,22.2,0,68,100,104.55,105,101,106,0,0,0,0,0
2022-01-21T05:00,23,0,64,100,104.57,105,101,108,0,0,0,0,0
2022-01-21T06:00,23,0,65,100,104.57,105,101,108,0,0,0,0,0
2022-01-21T07:00,23.2,0,64,96,104.58,105,101,100,154,0,154,0,0
2022-01-21T08:00,23.6,0,62,95,104.58,105,101,100,154,0,154,0,0
2022-01-21T09:00,23,0,65,100,104.58,105,101,45,0,0,0,0,0
2022-01-21T10:00,21.3,0,76,82,104.58,105,101,45,0,0,0,0,0
2022-01-21T11:00,19.6,0,85,100,104.58,105,101,44,0,0,0,0,0
2022-01-21T12:00,18.8,0,93,100,104.58,105,101,44,0,0,0,0,0
2022-01-21T13:00,18.4,0.1,96,99,104.59,105,101,43,0,0,0,0,0
2022-01-21T14:00,18,0,98,100,104.59,105,101,43,0,0,0,0,0
2022-01-21T15:00,17.8,0,98,100,104.6,105,101,50,0,0,0,0,0
2022-01-21T16:00,17.7,0,98,100,104.6,105,101,50,0,0,0,0,0
2022-01-21T17:00,17.3,0,98,100,104.6,105,101,57,180,0,180,0,0
2022-01-21T18:00,16.7,0,100,100,104.6,105,101,57,180,0,180,0,0
2022-01-21T19:00,16.5,0,100,100,104.57,105,101,135,240,0,240,0,0
2022-01-21T20:00,16.3,0,99,44,104.57,105,101,135,240,0,240,0,0
2022-01-21T21:00,15.7,0,98,17,104.54,105,101,140,376,0,376,0,0
2022-01-21T22:00,15.4,0,97,1,104.54,105,101,140,376,0,376,0,0
2022-01-21T23:00,15.1,0,96,0,104.54,105,101,143,0,0,0,0,0
2022-01-22T00:00,16.6,0,92,0,104.54,105,101,143,0,0,0,0,0
2022-01-22T01:00,19,0,81,0,104.56,105,101,135,0,0,0,0,0
2022-01-22T02:00,20.9,0,71,0,104.56,105,101,135,0,0,0,0,0
2022-01-22T03:00,22.5,0,65,0,104.58,105,101,133,0,0,0,0,0
2022-01-22T04:00,23.6,0,62,0,104.58,105,101,133,0,0,0,0,0
2022-01-22T05:00,24.7,0,59,0,104.57,105,101,131,378,0,378,0,0
2022-01-22T06:00,25.3,0,58,54,104.57,105,101,131,378,0,378,0,0
2022-01-22T07:00,25.6,0,59,52,104.55,105,101,128,378,0,378,0,0
2022-01-22T08:00,25.2,0,61,42,104.55,105,101,128,378,0,378,0,0
2022-01-22T09:00,24.3,0,63,39,104.54,105,101,100,0,0,0,0,0
2022-01-22T10:00,22.8,0,68,3,104.54,105,101,100,0,0,0,0,0
2022-01-22T11:00,21,0,77,4,104.54,105,101,85,0,0,0,0,0
2022-01-22T12:00,19.5,0,89,21,104.54,105,101,85,0,0,0,0,0
2022-01-22T13:00,18.5,0,99,100,104.55,105,101,70,0,0,0,0,0
2022-01-22T14:00,18.4,0,100,100,104.55,105,101,70,0,0,0,0,0
2022-01-22T15:00,18.3,0,99,100,104.56,105,101,95,0,0,0,0,0
2022-01-22T16:00,18.2,0,99,100,104.56,105,101,95,0,0,0,0,0
2022-01-22T17:00,18.1,0,99,100,104.54,105,101,140,350,0,350,0,0
2022-01-22T18:00,18.3,0,94,100,104.54,105,101,140,350,0,350,0,0
2022-01-22T19:00,17.9,0,98,100,104.51,105,101,141,307,0,307,0,0
2022-01-22T20:00,17.8,0,98,100,104.51,105,101,141,307,0,307,0,0
2022-01-22T21:00,17.8,0,97,100,104.49,105,101,145,352,0,352,0,0
2022-01-22T22:00,17.4,0,98,100,104.49,105,101,145,352,0,352,0,0
2022-01-22T23:00,17.4,0,98,100,104.47,105,101,141,240,0,240,0,0
2022-01-23T00:00,18.1,0,91,100,104.47,105,101,141,240,0,240,0,0
2022-01-23T01:00,19,0,92,63,104.46,105,101,160,240,0,240,0,0
2022-01-23T02:00,21.7,0,79,40,104.46,105,101,160,240,0,240,0,0
2022-01-23T03:00,23.9,0,70,32,104.46,105,101,165,181,0,181,0,0
2022-01-23T04:00,25.5,0.1,62,49,104.46,105,101,165,181,0,181,0,0
2022-01-23T05:00,25.8,0.1,60,30,104.45,105,101,156,189,0,189,0,0
2022-01-23T06:00,26.4,0.2,58,49,104.45,105,101,156,189,0,189,0,0
2022-01-23T07:00,26.9,0,55,28,104.45,105,101,150,181,0,181,0,0
2022-01-23T08:00,26.7,0,57,42,104.45,105,101,150,181,0,181,0,0
2022-01-23T09:00,26.3,0,58,36,104.44,105,101,120,120,0,120,0,0
2022-01-23T10:00,25.5,0,63,26,104.44,105,101,120,120,0,120,0,0
2022-01-23T11:00,23.3,0,78,28,104.45,105,101,95,0,0,0,0,0
2022-01-23T12:00,22.9,0,71,20,104.45,105,101,95,0,0,0,0,0
2022-01-23T13:00,20.8,0,85,48,104.47,105,101,105,0,0,0,0,0
2022-01-23T14:00,19.6,0,95,10,104.47,105,101,105,0,0,0,0,0
2022-01-23T15:00,19,0,98,7,104.48,105,101,95,120,0,120,0,0
2022-01-23T16:00,18.4,0,100,2,104.48,105,101,95,120,0,120,0,0
2022-01-23T17:00,18.1,0,100,100,104.46,105,101,102,363,0,363,0,0
2022-01-23T18:00,17.9,0,100,100,104.46,105,101,102,363,0,363,0,0
2022-01-23T19:00,17.7,0,99,58,104.42,105,101,90,363,0,363,0,0
2022-01-23T20:00,17.4,0,98,26,104.42,105,101,90,363,0,363,0,0
2022-01-23T21:00,17.3,0,96,1,104.39,105,101,100,309,0,309,0,0
2022-01-23T22:00,18.9,0,90,13,104.39,105,101,100,309,0,309,0,0
2022-01-23T23:00,18.9,0,92,19,104.35,105,101,105,352,0,352,0,0
2022-01-24T00:00,19,0,93,14,104.35,105,101,105,352,0,352,0,0
2022-01-24T01:00,20.6,0,89,11,104.35,105,101,95,0,0,0,0,0
2022-01-24T02:00,22.8,0,79,24,104.35,105,101,95,0,0,0,0,0
2022-01-24T03:00,24,0.2,70,30,104.36,105,101,80,0,0,0,0,0
2022-01-24T04:00,25.3,0.1,64,34,104.36,105,101,80,0,0,0,0,0
2022-01-24T05:00,26,0.1,64,43,104.36,105,101,70,181,0,181,0,0
2022-01-24T06:00,26.3,0,62,100,104.36,105,101,70,181,0,181,0,0
2022-01-24T07:00,26.1,0,60,100,104.33,105,101,66,363,0,363,0,0
2022-01-24T08:00,25.3,0.2,65,60,104.33,105,101,66,363,0,363,0,0
2022-01-24T09:00,23.5,0.1,76,53,104.29,105,101,45,176,0,176,0,0
2022-01-24T10:00,22.7,0.1,79,41,104.29,105,101,45,176,0,176,0,0
2022-01-24T11:00,21.1,0,89,49,104.29,105,101,25,0,0,0,0,0
2022-01-24T12:00,20.4,0,96,100,104.29,105,101,25,0,0,0,0,0
2022-01-24T13:00,20.4,0.1,96,100,104.29,105,101,27,0,0,0,0,0
2022-01-24T14:00,20.3,0,95,100,104.29,105,101,27,0,0,0,0,0
2022-01-24T15:00,19.8,0,98,99,104.28,105,101,75,276,0,276,0,0
2022-01-24T16:00,19.6,0,98,54,104.28,105,101,75,276,0,276,0,0
2022-01-24T17:00,19.1,0,99,46,104.25,105,101,79,378,0,378,0,0
2022-01-24T18:00,18.8,0,100,100,104.25,105,101,79,378,0,378,0,0
2022-01-24T19:00,18.6,0,100,100,104.21,105,101,85,389,0,389,0,0
2022-01-24T20:00,18.5,0,100,100,104.21,105,101,85,389,0,389,0,0
2022-01-24T21:00,18.2,0,99,100,104.19,105,101,82,376,0,376,0,0
2022-01-24T22:00,17.8,0,99,100,104.19,105,101,82,376,0,376,0,0
2022-01-24T23:00,17.6,0,99,96,104.17,105,101,74,376,0,376,0,0
2022-01-25T00:00,18.8,0,94,93,104.17,105,101,74,376,0,376,0,0
2022-01-25T01:00,20.7,0,86,39,104.14,105,101,77,0,0,0,0,0
2022-01-25T02:00,22.1,0,78,56,104.14,105,101,77,0,0,0,0,0
2022-01-25T03:00,23.6,0,70,45,104.15,105,101,76,0,0,0,0,0
2022-01-25T04:00,24.4,0.1,66,23,104.15,105,101,76,0,0,0,0,0
2022-01-25T05:00,24.8,0.3,63,41,104.14,105,101,78,182,0,182,0,0
2022-01-25T06:00,24,0.3,69,53,104.14,105,101,78,182,0,182,0,0
2022-01-25T07:00,24.2,0.3,73,56,104.11,105,101,75,364,0,364,0,0
2022-01-25T08:00,24,0.3,68,69,104.11,105,101,75,364,0,364,0,0
2022-01-25T09:00,23,0.1,73,66,104.09,105,101,76,0,0,0,0,0
2022-01-25T10:00,21.7,0,81,77,104.09,105,101,76,0,0,0,0,0
2022-01-25T11:00,20.3,0,91,51,104.1,105,101,75,0,0,0,0,0
2022-01-25T12:00,19.5,0,94,40,104.1,105,101,75,0,0,0,0,0
2022-01-25T13:00,19.2,0,97,81,104.11,105,101,77,0,0,0,0,0
2022-01-25T14:00,18.6,0,99,50,104.11,105,101,77,0,0,0,0,0
2022-01-25T15:00,18.3,0,99,100,104.12,105,101,90,0,0,0,0,0
2022-01-25T16:00,18.1,0,100,100,104.12,105,101,90,0,0,0,0,0
2022-01-25T17:00,17.9,0,99,24,104.1,105,101,125,240,0,240,0,0
2022-01-25T18:00,17.6,0,98,7,104.1,105,101,125,240,0,240,0,0
2022-01-25T19:00,17.4,0,97,21,104.07,105,101,135,307,0,307,0,0
2022-01-25T20:00,17.3,0,96,45,104.07,105,101,135,307,0,307,0,0
2022-01-25T21:00,16.7,0,95,61,104.05,105,101,150,369,0,369,0,0
2022-01-25T22:00,16.6,0,94,54,104.05,105,101,150,369,0,369,0,0
2022-01-25T23:00,16.3,0,94,20,104.03,105,101,138,181,0,181,0,0
2022-01-26T00:00,17.9,0,92,15,104.03,105,101,138,181,0,181,0,0
2022-01-26T01:00,20.4,0,83,19,104.04,105,101,120,0,0,0,0,0
2022-01-26T02:00,21.9,0,77,41,104.04,105,101,120,0,0,0,0,0
2022-01-26T03:00,23.5,0,69,82,104.06,105,101,110,0,0,0,0,0
2022-01-26T04:00,24.8,0,62,84,104.06,105,101,110,0,0,0,0,0
2022-01-26T05:00,25.7,0,58,88,104.08,105,101,125,0,0,0,0,0
2022-01-26T06:00,26.1,0,55,86,104.08,105,101,125,0,0,0,0,0
2022-01-26T07:00,26.1,0,54,89,104.07,105,101,110,189,0,189,0,0
2022-01-26T08:00,26,0,54,99,104.07,105,101,110,189,0,189,0,0
2022-01-26T09:00,24.2,0,63,79,104.07,105,101,100,0,0,0,0,0
2022-01-26T10:00,22.8,0,72,67,104.07,105,101,100,0,0,0,0,0
2022-01-26T11:00,20.8,0,86,16,104.09,105,101,112,0,0,0,0,0
2022-01-26T12:00,19.2,0,98,48,104.09,105,101,112,0,0,0,0,0
2022-01-26T13:00,19,0,99,100,104.11,105,101,114,0,0,0,0,0
2022-01-26T14:00,18.6,0,100,100,104.11,105,101,114,0,0,0,0,0
2022-01-26T15:00,18.5,0,98,76,104.13,105,101,105,0,0,0,0,0
2022-01-26T16:00,18.1,0,98,46,104.13,105,101,105,0,0,0,0,0
2022-01-26T17:00,17.6,0,95,2,104.14,105,101,115,176,0,176,0,0
2022-01-26T18:00,17.3,0,89,0,104.14,105,101,115,176,0,176,0,0
2022-01-26T19:00,17.2,0,84,0,104.1,105,101,105,376,0,376,0,0
2022-01-26T20:00,17.1,0,79,0,104.1,105,101,105,376,0,376,0,0
2022-01-26T21:00,16.9,0,75,0,104.06,105,101,107,307,0,307,0,0
2022-01-26T22:00,16.7,0,74,0,104.06,105,101,107,307,0,307,0,0
2022-01-26T23:00,16.6,0,75,2,104.04,105,101,105,154,0,154,0,0
2022-01-27T00:00,17.7,0,75,2,104.04,105,101,105,154,0,154,0,0
2022-01-27T01:00,20.2,0,68,5,104.05,105,101,100,0,0,0,0,0
2022-01-27T02:00,22,0,63,0,104.05,105,101,100,0,0,0,0,0
2022-01-27T03:00,23.6,0,60,59,104.06,105,101,101,0,0,0,0,0
2022-01-27T04:00,24.7,0,58,0,104.06,105,101,101,0,0,0,0,0
2022-01-27T05:00,25.5,0,54,2,104.07,105,101,105,0,0,0,0,0
2022-01-27T06:00,26.1,0,51,2,104.07,105,101,105,0,0,0,0,0
2022-01-27T07:00,26.2,0,50,6,104.07,105,101,101,120,0,120,0,0
2022-01-27T08:00,25.7,0,51,17,104.07,105,101,101,120,0,120,0,0
2022-01-27T09:00,24.9,0,54,12,104.07,105,101,95,0,0,0,0,0
2022-01-27T10:00,23.4,0,59,8,104.07,105,101,95,0,0,0,0,0
2022-01-27T11:00,20.5,0,81,1,104.08,105,101,85,0,0,0,0,0
2022-01-27T12:00,19.1,0,93,7,104.08,105,101,85,0,0,0,0,0
2022-01-27T13:00,18.2,0,98,57,104.09,105,101,100,0,0,0,0,0
2022-01-27T14:00,17.9,0,96,43,104.09,105,101,100,0,0,0,0,0
2022-01-27T15:00,17.4,0,94,86,104.1,105,101,95,120,0,120,0,0
2022-01-27T16:00,17.1,0,92,100,104.1,105,101,95,120,0,120,0,0
2022-01-27T17:00,17.1,0,86,100,104.09,105,101,100,240,0,240,0,0
2022-01-27T18:00,17.1,0,79,100,104.09,105,101,100,240,0,240,0,0
2022-01-27T19:00,17,0,80,100,104.05,105,101,105,363,0,363,0,0
2022-01-27T20:00,16.9,0,82,100,104.05,105,101,105,363,0,363,0,0
2022-01-27T21:00,17.1,0,83,100,104.02,105,101,101,389,0,389,0,0
2022-01-27T22:00,17.1,0,83,96,104.02,105,101,101,389,0,389,0,0
2022-01-27T23:00,17,0,83,2,104,105,101,95,0,0,0,0,0
2022-01-28T00:00,18.2,0,80,8,104,105,101,95,0,0,0,0,0
2022-01-28T01:00,20.6,0,74,0,104.02,105,101,90,0,0,0,0,0
2022-01-28T02:00,22.4,0,67,0,104.02,105,101,90,0,0,0,0,0
2022-01-28T03:00,24.1,0,62,0,104.03,105,101,90,0,0,0,0,0
2022-01-28T04:00,25.5,0,56,0,104.03,105,101,90,0,0,0,0,0
2022-01-28T05:00,26.4,0,53,0,104.04,105,101,89,0,0,0,0,0
2022-01-28T06:00,27.2,0,50,42,104.04,105,101,89,0,0,0,0,0
2022-01-28T07:00,27.3,0,48,84,104.05,105,101,88,120,0,120,0,0
2022-01-28T08:00,26.9,0,49,74,104.05,105,101,88,120,0,120,0,0
2022-01-28T09:00,26,0,52,99,104.04,105,101,77,120,0,120,0,0
2022-01-28T10:00,24.9,0,57,100,104.04,105,101,77,120,0,120,0,0
2022-01-28T11:00,21.6,0,80,100,104.05,105,101,70,0,0,0,0,0
2022-01-28T12:00,19.9,0,90,96,104.05,105,101,70,0,0,0,0,0
2022-01-28T13:00,19.2,0,98,100,104.06,105,101,70,0,0,0,0,0
2022-01-28T14:00,19.3,0,98,100,104.06,105,101,70,0,0,0,0,0
2022-01-28T15:00,18.7,0,98,44,104.07,105,101,85,120,0,120,0,0
2022-01-28T16:00,18,0,98,60,104.07,105,101,85,120,0,120,0,0
2022-01-28T17:00,17.3,0,98,98,104.06,105,101,80,144,0,144,0,0
2022-01-28T18:00,16.8,0,98,99,104.06,105,101,80,144,0,144,0,0
2022-01-28T19:00,16.6,0,97,99,104.06,105,101,85,0,0,0,0,0
2022-01-28T20:00,16.1,0,96,95,104.06,105,101,85,0,0,0,0,0
2022-01-28T21:00,16.1,0,93,22,104.07,105,101,81,0,0,0,0,0
