thoi_diem,ten_ho,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,is_drought_2023,flag_phys_invalid,muc_nuoc_thuong_luu_m_capped,month_x,is_event_month,month_y,luu_luong_den_ho_m3_s_capped_month_median,luu_luong_den_ho_m3_s_capped_pct_in_month,luu_luong_den_ho_m3_s_capped
2023-12-27 12:00:00,Trị An,61.84,90,0,0.0,0.0,0,0,61.84,12,0,12,180.0,0.0647163120567375,90.0
2023-12-27 13:00:00,Trị An,61.84,90,0,0.0,0.0,0,0,61.84,12,0,12,180.0,0.0647163120567375,90.0
2023-12-27 14:00:00,Trị An,61.84,90,0,0.0,0.0,0,0,61.84,12,0,12,180.0,0.0647163120567375,90.0
2023-12-27 15:00:00,Trị An,61.84,90,0,0.0,0.0,0,0,61.84,12,0,12,180.0,0.0647163120567375,90.0
2023-12-27 16:00:00,Trị An,61.84,90,0,0.0,0.0,0,0,61.84,12,0,12,180.0,0.0647163120567375,90.0
2023-12-27 17:00:00,Trị An,61.83,50,300,0.0,300.0,0,0,61.83,12,0,12,180.0,0.0068705673758865,50.0
2023-12-27 18:00:00,Trị An,61.83,50,300,0.0,300.0,0,0,61.83,12,0,12,180.0,0.0068705673758865,50.0
2023-12-27 19:00:00,Trị An,61.82,30,570,0.0,570.0,0,0,61.82,12,0,12,180.0,0.0019946808510638,30.0
2023-12-27 20:00:00,Trị An,61.82,30,570,0.0,570.0,0,0,61.82,12,0,12,180.0,0.0019946808510638,30.0
2023-12-27 21:00:00,Trị An,61.82,60,380,0.0,380.0,0,0,61.82,12,0,12,180.0,0.0144060283687943,60.0
2023-12-27 22:00:00,Trị An,61.82,60,380,0.0,380.0,0,0,61.82,12,0,12,180.0,0.0144060283687943,60.0
2023-12-27 23:00:00,Trị An,61.81,70,190,0.0,190.0,0,0,61.81,12,0,12,180.0,0.0232712765957446,70.0
2023-12-28 00:00:00,Trị An,61.81,70,190,0.0,190.0,0,0,61.81,12,0,12,180.0,0.0232712765957446,70.0
2023-12-28 01:00:00,Trị An,61.82,90,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.0647163120567375,90.0
2023-12-28 02:00:00,Trị An,61.82,90,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.0647163120567375,90.0
2023-12-28 03:00:00,Trị An,61.82,90,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.0647163120567375,90.0
2023-12-28 04:00:00,Trị An,61.82,90,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.0647163120567375,90.0
2023-12-28 05:00:00,Trị An,61.82,90,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.0647163120567375,90.0
2023-12-28 06:00:00,Trị An,61.82,90,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.0647163120567375,90.0
2023-12-28 07:00:00,Trị An,61.82,90,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.0647163120567375,90.0
2023-12-28 08:00:00,Trị An,61.82,90,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.0647163120567375,90.0
2023-12-28 09:00:00,Trị An,61.82,60,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.0144060283687943,60.0
2023-12-28 10:00:00,Trị An,61.82,60,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.0144060283687943,60.0
2023-12-28 11:00:00,Trị An,61.83,120,0,0.0,0.0,0,0,61.83,12,0,12,180.0,0.1815159574468085,120.0
2023-12-28 12:00:00,Trị An,61.83,120,0,0.0,0.0,0,0,61.83,12,0,12,180.0,0.1815159574468085,120.0
2023-12-28 13:00:00,Trị An,61.83,90,0,0.0,0.0,0,0,61.83,12,0,12,180.0,0.0647163120567375,90.0
2023-12-28 14:00:00,Trị An,61.83,90,0,0.0,0.0,0,0,61.83,12,0,12,180.0,0.0647163120567375,90.0
2023-12-28 15:00:00,Trị An,61.83,90,0,0.0,0.0,0,0,61.83,12,0,12,180.0,0.0647163120567375,90.0
2023-12-28 16:00:00,Trị An,61.83,90,0,0.0,0.0,0,0,61.83,12,0,12,180.0,0.0647163120567375,90.0
2023-12-28 17:00:00,Trị An,61.82,100,370,0.0,370.0,0,0,61.82,12,0,12,180.0,0.1101507092198581,100.0
2023-12-28 18:00:00,Trị An,61.82,100,370,0.0,370.0,0,0,61.82,12,0,12,180.0,0.1101507092198581,100.0
2023-12-28 19:00:00,Trị An,61.81,120,570,0.0,570.0,0,0,61.81,12,0,12,180.0,0.1815159574468085,120.0
2023-12-28 20:00:00,Trị An,61.81,120,570,0.0,570.0,0,0,61.81,12,0,12,180.0,0.1815159574468085,120.0
2023-12-28 21:00:00,Trị An,61.8,130,570,0.0,570.0,0,0,61.8,12,0,12,180.0,0.2258421985815603,130.0
2023-12-28 22:00:00,Trị An,61.8,130,570,0.0,570.0,0,0,61.8,12,0,12,180.0,0.2258421985815603,130.0
2023-12-28 23:00:00,Trị An,61.8,180,0,0.0,0.0,0,0,61.8,12,0,12,180.0,0.5059840425531915,180.0
2023-12-29 00:00:00,Trị An,61.8,180,0,0.0,0.0,0,0,61.8,12,0,12,180.0,0.5059840425531915,180.0
2023-12-29 01:00:00,Trị An,61.81,150,0,0.0,0.0,0,0,61.81,12,0,12,180.0,0.3277925531914893,150.0
2023-12-29 02:00:00,Trị An,61.81,150,0,0.0,0.0,0,0,61.81,12,0,12,180.0,0.3277925531914893,150.0
2023-12-29 03:00:00,Trị An,61.81,120,0,0.0,0.0,0,0,61.81,12,0,12,180.0,0.1815159574468085,120.0
2023-12-29 04:00:00,Trị An,61.81,120,0,0.0,0.0,0,0,61.81,12,0,12,180.0,0.1815159574468085,120.0
2023-12-29 05:00:00,Trị An,61.81,150,0,0.0,0.0,0,0,61.81,12,0,12,180.0,0.3277925531914893,150.0
2023-12-29 06:00:00,Trị An,61.81,150,0,0.0,0.0,0,0,61.81,12,0,12,180.0,0.3277925531914893,150.0
2023-12-29 07:00:00,Trị An,61.82,150,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.3277925531914893,150.0
2023-12-29 08:00:00,Trị An,61.82,150,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.3277925531914893,150.0
2023-12-29 09:00:00,Trị An,61.82,120,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.1815159574468085,120.0
2023-12-29 10:00:00,Trị An,61.82,120,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.1815159574468085,120.0
2023-12-29 11:00:00,Trị An,61.82,150,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.3277925531914893,150.0
2023-12-29 12:00:00,Trị An,61.82,150,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.3277925531914893,150.0
2023-12-29 13:00:00,Trị An,61.82,120,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.1815159574468085,120.0
2023-12-29 14:00:00,Trị An,61.82,120,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.1815159574468085,120.0
2023-12-29 15:00:00,Trị An,61.83,90,0,0.0,0.0,0,0,61.83,12,0,12,180.0,0.0647163120567375,90.0
2023-12-29 16:00:00,Trị An,61.83,90,0,0.0,0.0,0,0,61.83,12,0,12,180.0,0.0647163120567375,90.0
2023-12-29 17:00:00,Trị An,61.82,80,330,0.0,330.0,0,0,61.82,12,0,12,180.0,0.037677304964539,80.0
2023-12-29 18:00:00,Trị An,61.82,80,330,0.0,330.0,0,0,61.82,12,0,12,180.0,0.037677304964539,80.0
2023-12-29 19:00:00,Trị An,61.81,80,590,0.0,590.0,0,0,61.81,12,0,12,180.0,0.037677304964539,80.0
2023-12-29 20:00:00,Trị An,61.81,80,590,0.0,590.0,0,0,61.81,12,0,12,180.0,0.037677304964539,80.0
2023-12-29 21:00:00,Trị An,61.8,100,560,0.0,560.0,0,0,61.8,12,0,12,180.0,0.1101507092198581,100.0
2023-12-29 22:00:00,Trị An,61.8,100,560,0.0,560.0,0,0,61.8,12,0,12,180.0,0.1101507092198581,100.0
2023-12-29 23:00:00,Trị An,61.8,100,0,0.0,0.0,0,0,61.8,12,0,12,180.0,0.1101507092198581,100.0
2023-12-30 00:00:00,Trị An,61.8,100,0,0.0,0.0,0,0,61.8,12,0,12,180.0,0.1101507092198581,100.0
2023-12-30 01:00:00,Trị An,61.81,150,0,0.0,0.0,0,0,61.81,12,0,12,180.0,0.3277925531914893,150.0
2023-12-30 02:00:00,Trị An,61.81,150,0,0.0,0.0,0,0,61.81,12,0,12,180.0,0.3277925531914893,150.0
2023-12-30 03:00:00,Trị An,61.81,120,0,0.0,0.0,0,0,61.81,12,0,12,180.0,0.1815159574468085,120.0
2023-12-30 04:00:00,Trị An,61.81,120,0,0.0,0.0,0,0,61.81,12,0,12,180.0,0.1815159574468085,120.0
2023-12-30 05:00:00,Trị An,61.82,150,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.3277925531914893,150.0
2023-12-30 06:00:00,Trị An,61.82,150,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.3277925531914893,150.0
2023-12-30 07:00:00,Trị An,61.82,180,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.5059840425531915,180.0
2023-12-30 08:00:00,Trị An,61.82,180,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.5059840425531915,180.0
2023-12-30 09:00:00,Trị An,61.82,150,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.3277925531914893,150.0
2023-12-30 10:00:00,Trị An,61.82,150,0,0.0,0.0,0,0,61.82,12,0,12,180.0,0.3277925531914893,150.0
2023-12-30 11:00:00,Trị An,61.83,150,0,0.0,0.0,0,0,61.83,12,0,12,180.0,0.3277925531914893,150.0
2023-12-30 12:00:00,Trị An,61.83,150,0,0.0,0.0,0,0,61.83,12,0,12,180.0,0.3277925531914893,150.0
2023-12-30 13:00:00,Trị An,61.83,180,0,0.0,0.0,0,0,61.83,12,0,12,180.0,0.5059840425531915,180.0
2023-12-30 14:00:00,Trị An,61.83,180,0,0.0,0.0,0,0,61.83,12,0,12,180.0,0.5059840425531915,180.0
2023-12-30 15:00:00,Trị An,61.83,180,0,0.0,0.0,0,0,61.83,12,0,12,180.0,0.5059840425531915,180.0
2023-12-30 16:00:00,Trị An,61.83,180,0,0.0,0.0,0,0,61.83,12,0,12,180.0,0.5059840425531915,180.0
2023-12-30 17:00:00,Trị An,61.84,180,0,0.0,0.0,0,0,61.84,12,0,12,180.0,0.5059840425531915,180.0
2023-12-30 18:00:00,Trị An,61.84,180,0,0.0,0.0,0,0,61.84,12,0,12,180.0,0.5059840425531915,180.0
2023-12-30 19:00:00,Trị An,61.84,150,0,0.0,0.0,0,0,61.84,12,0,12,180.0,0.3277925531914893,150.0
2023-12-30 20:00:00,Trị An,61.84,150,0,0.0,0.0,0,0,61.84,12,0,12,180.0,0.3277925531914893,150.0
2023-12-30 21:00:00,Trị An,61.84,90,0,0.0,0.0,0,0,61.84,12,0,12,180.0,0.0647163120567375,90.0
2023-12-30 22:00:00,Trị An,61.84,90,0,0.0,0.0,0,0,61.84,12,0,12,180.0,0.0647163120567375,90.0
2023-12-30 23:00:00,Trị An,61.85,120,0,0.0,0.0,0,0,61.85,12,0,12,180.0,0.1815159574468085,120.0
2023-12-31 00:00:00,Trị An,61.85,120,0,0.0,0.0,0,0,61.85,12,0,12,180.0,0.1815159574468085,120.0
2023-12-31 01:00:00,Trị An,61.85,150,0,0.0,0.0,0,0,61.85,12,0,12,180.0,0.3277925531914893,150.0
2023-12-31 02:00:00,Trị An,61.85,150,0,0.0,0.0,0,0,61.85,12,0,12,180.0,0.3277925531914893,150.0
2023-12-31 03:00:00,Trị An,61.85,150,0,0.0,0.0,0,0,61.85,12,0,12,180.0,0.3277925531914893,150.0
2023-12-31 04:00:00,Trị An,61.85,150,0,0.0,0.0,0,0,61.85,12,0,12,180.0,0.3277925531914893,150.0
2023-12-31 05:00:00,Trị An,61.86,150,0,0.0,0.0,0,0,61.86,12,0,12,180.0,0.3277925531914893,150.0
2023-12-31 06:00:00,Trị An,61.86,150,0,0.0,0.0,0,0,61.86,12,0,12,180.0,0.3277925531914893,150.0
2023-12-31 07:00:00,Trị An,61.86,180,0,0.0,0.0,0,0,61.86,12,0,12,180.0,0.5059840425531915,180.0
2023-12-31 08:00:00,Trị An,61.86,180,0,0.0,0.0,0,0,61.86,12,0,12,180.0,0.5059840425531915,180.0
2023-12-31 09:00:00,Trị An,61.86,150,0,0.0,0.0,0,0,61.86,12,0,12,180.0,0.3277925531914893,150.0
2023-12-31 10:00:00,Trị An,61.86,150,0,0.0,0.0,0,0,61.86,12,0,12,180.0,0.3277925531914893,150.0
2023-12-31 11:00:00,Trị An,61.86,120,0,0.0,0.0,0,0,61.86,12,0,12,180.0,0.1815159574468085,120.0
2023-12-31 12:00:00,Trị An,61.86,120,0,0.0,0.0,0,0,61.86,12,0,12,180.0,0.1815159574468085,120.0
2023-12-31 13:00:00,Trị An,61.87,120,0,0.0,0.0,0,0,61.87,12,0,12,180.0,0.1815159574468085,120.0
2023-12-31 14:00:00,Trị An,61.87,120,0,0.0,0.0,0,0,61.87,12,0,12,180.0,0.1815159574468085,120.0
2023-12-31 15:00:00,Trị An,61.87,150,0,0.0,0.0,0,0,61.87,12,0,12,180.0,0.3277925531914893,150.0
2023-12-31 16:00:00,Trị An,61.87,150,0,0.0,0.0,0,0,61.87,12,0,12,180.0,0.3277925531914893,150.0
2023-12-31 17:00:00,Trị An,61.87,130,180,0.0,180.0,0,0,61.87,12,0,12,180.0,0.2258421985815603,130.0
2023-12-31 18:00:00,Trị An,61.87,130,180,0.0,180.0,0,0,61.87,12,0,12,180.0,0.2258421985815603,130.0
2023-12-31 19:00:00,Trị An,61.86,130,0,0.0,0.0,0,0,61.86,12,0,12,180.0,0.2258421985815603,130.0
2023-12-31 20:00:00,Trị An,61.86,130,0,0.0,0.0,0,0,61.86,12,0,12,180.0,0.2258421985815603,130.0
2023-12-31 21:00:00,Trị An,61.87,90,0,0.0,0.0,0,0,61.87,12,0,12,180.0,0.0647163120567375,90.0
2023-12-31 22:00:00,Trị An,61.87,90,0,0.0,0.0,0,0,61.87,12,0,12,180.0,0.0647163120567375,90.0
2023-12-31 23:00:00,Trị An,61.87,90,0,0.0,0.0,0,0,61.87,12,0,12,180.0,0.0647163120567375,90.0
2024-01-01 00:00:00,Trị An,61.87,90,0,0.0,0.0,0,0,61.87,1,0,1,130.0,0.1955645161290322,90.0
2024-01-01 01:00:00,Trị An,61.87,90,0,0.0,0.0,0,0,61.87,1,0,1,130.0,0.1955645161290322,90.0
2024-01-01 02:00:00,Trị An,61.87,90,0,0.0,0.0,0,0,61.87,1,0,1,130.0,0.1955645161290322,90.0
2024-01-01 03:00:00,Trị An,61.88,150,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.7444556451612904,150.0
2024-01-01 04:00:00,Trị An,61.88,150,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.7444556451612904,150.0
2024-01-01 05:00:00,Trị An,61.88,180,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.8815524193548387,180.0
2024-01-01 06:00:00,Trị An,61.88,180,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.8815524193548387,180.0
2024-01-01 07:00:00,Trị An,61.88,210,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.907258064516129,190.0
2024-01-01 08:00:00,Trị An,61.88,210,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.907258064516129,190.0
2024-01-01 09:00:00,Trị An,61.89,180,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.8815524193548387,180.0
2024-01-01 10:00:00,Trị An,61.89,180,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.8815524193548387,180.0
2024-01-01 11:00:00,Trị An,61.89,150,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.7444556451612904,150.0
2024-01-01 12:00:00,Trị An,61.89,150,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.7444556451612904,150.0
2024-01-01 13:00:00,Trị An,61.9,150,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.7444556451612904,150.0
2024-01-01 14:00:00,Trị An,61.9,150,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.7444556451612904,150.0
2024-01-01 15:00:00,Trị An,61.9,150,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.7444556451612904,150.0
2024-01-01 16:00:00,Trị An,61.9,150,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.7444556451612904,150.0
2024-01-01 17:00:00,Trị An,61.89,120,550,0.0,550.0,0,0,61.89,1,0,1,130.0,0.449260752688172,120.0
2024-01-01 18:00:00,Trị An,61.89,120,550,0.0,550.0,0,0,61.89,1,0,1,130.0,0.449260752688172,120.0
2024-01-01 19:00:00,Trị An,61.88,120,557,0.0,557.0,0,0,61.88,1,0,1,130.0,0.449260752688172,120.0
2024-01-01 20:00:00,Trị An,61.88,120,557,0.0,557.0,0,0,61.88,1,0,1,130.0,0.449260752688172,120.0
2024-01-01 21:00:00,Trị An,61.88,150,380,0.0,380.0,0,0,61.88,1,0,1,130.0,0.7444556451612904,150.0
2024-01-01 22:00:00,Trị An,61.88,150,380,0.0,380.0,0,0,61.88,1,0,1,130.0,0.7444556451612904,150.0
2024-01-01 23:00:00,Trị An,61.88,130,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.5515793010752689,130.0
2024-01-02 00:00:00,Trị An,61.88,130,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.5515793010752689,130.0
2024-01-02 01:00:00,Trị An,61.88,150,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.7444556451612904,150.0
2024-01-02 02:00:00,Trị An,61.88,150,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.7444556451612904,150.0
2024-01-02 03:00:00,Trị An,61.88,90,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.1955645161290322,90.0
2024-01-02 04:00:00,Trị An,61.88,90,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.1955645161290322,90.0
2024-01-02 05:00:00,Trị An,61.89,120,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.449260752688172,120.0
2024-01-02 06:00:00,Trị An,61.89,120,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.449260752688172,120.0
2024-01-02 07:00:00,Trị An,61.89,90,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.1955645161290322,90.0
2024-01-02 08:00:00,Trị An,61.89,90,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.1955645161290322,90.0
2024-01-02 09:00:00,Trị An,61.89,90,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.1955645161290322,90.0
2024-01-02 10:00:00,Trị An,61.89,90,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.1955645161290322,90.0
2024-01-02 11:00:00,Trị An,61.89,90,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.1955645161290322,90.0
2024-01-02 12:00:00,Trị An,61.89,90,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.1955645161290322,90.0
2024-01-02 13:00:00,Trị An,61.89,90,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.1955645161290322,90.0
2024-01-02 14:00:00,Trị An,61.89,90,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.1955645161290322,90.0
2024-01-02 15:00:00,Trị An,61.9,120,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.449260752688172,120.0
2024-01-02 16:00:00,Trị An,61.9,120,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.449260752688172,120.0
2024-01-02 17:00:00,Trị An,61.9,100,120,0.0,120.0,0,0,61.9,1,0,1,130.0,0.2874663978494624,100.0
2024-01-02 18:00:00,Trị An,61.9,100,120,0.0,120.0,0,0,61.9,1,0,1,130.0,0.2874663978494624,100.0
2024-01-02 19:00:00,Trị An,61.89,110,370,0.0,370.0,0,0,61.89,1,0,1,130.0,0.3738239247311828,110.0
2024-01-02 20:00:00,Trị An,61.89,110,370,0.0,370.0,0,0,61.89,1,0,1,130.0,0.3738239247311828,110.0
2024-01-02 21:00:00,Trị An,61.88,110,490,0.0,490.0,0,0,61.88,1,0,1,130.0,0.3738239247311828,110.0
2024-01-02 22:00:00,Trị An,61.88,110,490,0.0,490.0,0,0,61.88,1,0,1,130.0,0.3738239247311828,110.0
2024-01-02 23:00:00,Trị An,61.88,100,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.2874663978494624,100.0
2024-01-03 00:00:00,Trị An,61.88,100,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.2874663978494624,100.0
2024-01-03 01:00:00,Trị An,61.89,100,120,0.0,120.0,0,0,61.89,1,0,1,130.0,0.2874663978494624,100.0
2024-01-03 02:00:00,Trị An,61.89,100,120,0.0,120.0,0,0,61.89,1,0,1,130.0,0.2874663978494624,100.0
2024-01-03 03:00:00,Trị An,61.88,80,120,0.0,120.0,0,0,61.88,1,0,1,130.0,0.116263440860215,80.0
2024-01-03 04:00:00,Trị An,61.88,80,120,0.0,120.0,0,0,61.88,1,0,1,130.0,0.116263440860215,80.0
2024-01-03 05:00:00,Trị An,61.88,80,180,0.0,180.0,0,0,61.88,1,0,1,130.0,0.116263440860215,80.0
2024-01-03 06:00:00,Trị An,61.88,80,180,0.0,180.0,0,0,61.88,1,0,1,130.0,0.116263440860215,80.0
2024-01-03 07:00:00,Trị An,61.88,120,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.449260752688172,120.0
2024-01-03 08:00:00,Trị An,61.88,120,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.449260752688172,120.0
2024-01-03 09:00:00,Trị An,61.88,90,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.1955645161290322,90.0
2024-01-03 10:00:00,Trị An,61.88,90,0,0.0,0.0,0,0,61.88,1,0,1,130.0,0.1955645161290322,90.0
2024-01-03 11:00:00,Trị An,61.89,120,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.449260752688172,120.0
2024-01-03 12:00:00,Trị An,61.89,120,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.449260752688172,120.0
2024-01-03 13:00:00,Trị An,61.89,150,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.7444556451612904,150.0
2024-01-03 14:00:00,Trị An,61.89,150,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.7444556451612904,150.0
2024-01-03 15:00:00,Trị An,61.76,220,120,0.0,120.0,0,0,61.76,1,0,1,130.0,0.907258064516129,190.0
2024-01-03 16:00:00,Trị An,61.76,220,120,0.0,120.0,0,0,61.76,1,0,1,130.0,0.907258064516129,190.0
2024-01-03 17:00:00,Trị An,61.9,320,120,0.0,120.0,0,0,61.9,1,0,1,130.0,0.907258064516129,190.0
2024-01-03 18:00:00,Trị An,61.9,320,120,0.0,120.0,0,0,61.9,1,0,1,130.0,0.907258064516129,190.0
2024-01-03 19:00:00,Trị An,61.89,270,310,0.0,310.0,0,0,61.89,1,0,1,130.0,0.907258064516129,190.0
2024-01-03 20:00:00,Trị An,61.89,270,310,0.0,310.0,0,0,61.89,1,0,1,130.0,0.907258064516129,190.0
2024-01-03 21:00:00,Trị An,61.89,200,270,0.0,270.0,0,0,61.89,1,0,1,130.0,0.907258064516129,190.0
2024-01-03 22:00:00,Trị An,61.89,200,270,0.0,270.0,0,0,61.89,1,0,1,130.0,0.907258064516129,190.0
2024-01-03 23:00:00,Trị An,61.89,180,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.8815524193548387,180.0
2024-01-04 00:00:00,Trị An,61.89,180,0,0.0,0.0,0,0,61.89,1,0,1,130.0,0.8815524193548387,180.0
2024-01-04 01:00:00,Trị An,61.9,240,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.907258064516129,190.0
2024-01-04 02:00:00,Trị An,61.9,240,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.907258064516129,190.0
2024-01-04 03:00:00,Trị An,61.9,110,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.3738239247311828,110.0
2024-01-04 04:00:00,Trị An,61.9,110,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.3738239247311828,110.0
2024-01-04 05:00:00,Trị An,61.9,130,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.5515793010752689,130.0
2024-01-04 06:00:00,Trị An,61.9,130,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.5515793010752689,130.0
2024-01-04 07:00:00,Trị An,61.91,180,0,0.0,0.0,0,0,61.91,1,0,1,130.0,0.8815524193548387,180.0
2024-01-04 08:00:00,Trị An,61.91,180,0,0.0,0.0,0,0,61.91,1,0,1,130.0,0.8815524193548387,180.0
2024-01-04 09:00:00,Trị An,61.91,100,0,0.0,0.0,0,0,61.91,1,0,1,130.0,0.2874663978494624,100.0
2024-01-04 10:00:00,Trị An,61.91,100,0,0.0,0.0,0,0,61.91,1,0,1,130.0,0.2874663978494624,100.0
2024-01-04 11:00:00,Trị An,61.92,100,0,0.0,0.0,0,0,61.92,1,0,1,130.0,0.2874663978494624,100.0
2024-01-04 12:00:00,Trị An,61.92,100,0,0.0,0.0,0,0,61.92,1,0,1,130.0,0.2874663978494624,100.0
2024-01-04 13:00:00,Trị An,61.92,130,0,0.0,0.0,0,0,61.92,1,0,1,130.0,0.5515793010752689,130.0
2024-01-04 14:00:00,Trị An,61.92,130,0,0.0,0.0,0,0,61.92,1,0,1,130.0,0.5515793010752689,130.0
2024-01-04 15:00:00,Trị An,61.92,100,0,0.0,0.0,0,0,61.92,1,0,1,130.0,0.2874663978494624,100.0
2024-01-04 16:00:00,Trị An,61.92,100,0,0.0,0.0,0,0,61.92,1,0,1,130.0,0.2874663978494624,100.0
2024-01-04 17:00:00,Trị An,61.92,100,420,0.0,420.0,0,0,61.92,1,0,1,130.0,0.2874663978494624,100.0
2024-01-04 18:00:00,Trị An,61.92,100,420,0.0,420.0,0,0,61.92,1,0,1,130.0,0.2874663978494624,100.0
2024-01-04 19:00:00,Trị An,61.9,110,570,0.0,570.0,0,0,61.9,1,0,1,130.0,0.3738239247311828,110.0
2024-01-04 20:00:00,Trị An,61.9,110,570,0.0,570.0,0,0,61.9,1,0,1,130.0,0.3738239247311828,110.0
2024-01-04 21:00:00,Trị An,61.9,90,240,0.0,240.0,0,0,61.9,1,0,1,130.0,0.1955645161290322,90.0
2024-01-04 22:00:00,Trị An,61.9,90,240,0.0,240.0,0,0,61.9,1,0,1,130.0,0.1955645161290322,90.0
2024-01-04 23:00:00,Trị An,61.9,120,310,0.0,310.0,0,0,61.9,1,0,1,130.0,0.449260752688172,120.0
2024-01-05 00:00:00,Trị An,61.9,120,310,0.0,310.0,0,0,61.9,1,0,1,130.0,0.449260752688172,120.0
2024-01-05 01:00:00,Trị An,61.9,60,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.0470430107526881,60.0
2024-01-05 02:00:00,Trị An,61.9,60,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.0470430107526881,60.0
2024-01-05 03:00:00,Trị An,61.9,100,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.2874663978494624,100.0
2024-01-05 04:00:00,Trị An,61.9,100,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.2874663978494624,100.0
2024-01-05 05:00:00,Trị An,61.9,100,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.2874663978494624,100.0
2024-01-05 06:00:00,Trị An,61.9,100,0,0.0,0.0,0,0,61.9,1,0,1,130.0,0.2874663978494624,100.0
2024-01-05 07:00:00,Trị An,61.91,130,0,0.0,0.0,0,0,61.91,1,0,1,130.0,0.5515793010752689,130.0
