ten_ho,thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,muc_nuoc_thuong_luu_m_filled
Trị An,2023-09-22 21:00:00,61.0,1640.0,1510.0,640.0,870.0,61.0
Trị An,2023-09-22 22:00:00,61.01,1710.0,1520.0,640.0,880.0,61.01
Trị An,2023-09-22 23:00:00,61.01,1810.0,1530.0,640.0,890.0,61.01
Trị An,2023-09-23 00:00:00,61.01,1760.0,1530.0,640.0,890.0,61.01
Trị An,2023-09-23 01:00:00,61.01,1700.0,1530.0,640.0,890.0,61.01
Trị An,2023-09-23 02:00:00,61.01,1540.0,1530.0,640.0,890.0,61.01
Trị An,2023-09-23 03:00:00,61.01,1590.0,1530.0,640.0,890.0,61.01
Trị An,2023-09-23 04:00:00,61.01,1560.0,1530.0,640.0,890.0,61.01
Trị An,2023-09-23 05:00:00,61.01,1530.0,1530.0,640.0,890.0,61.01
Trị An,2023-09-23 06:00:00,61.01,1470.0,1530.0,640.0,890.0,61.01
Trị An,2023-09-23 07:00:00,61.01,1420.0,1530.0,640.0,890.0,61.01
Trị An,2023-09-23 08:00:00,61.01,1360.0,1530.0,640.0,890.0,61.01
Trị An,2023-09-23 09:00:00,61.0,1360.0,1690.0,800.0,890.0,61.0
Trị An,2023-09-23 10:00:00,61.0,1350.0,1690.0,800.0,890.0,61.0
Trị An,2023-09-23 11:00:00,61.0,1320.0,1690.0,800.0,890.0,61.0
Trị An,2023-09-23 12:00:00,60.99,1290.0,1690.0,800.0,890.0,60.99
Trị An,2023-09-23 13:00:00,60.98,1230.0,1690.0,800.0,890.0,60.98
Trị An,2023-09-23 14:00:00,60.98,1210.0,1700.0,800.0,900.0,60.98
Trị An,2023-09-23 15:00:00,60.97,1130.0,1700.0,800.0,900.0,60.97
Trị An,2023-09-23 16:00:00,60.96,1080.0,1700.0,800.0,900.0,60.96
Trị An,2023-09-23 17:00:00,60.95,1020.0,1700.0,800.0,900.0,60.95
Trị An,2023-09-23 18:00:00,60.95,1020.0,1700.0,800.0,900.0,60.95
Trị An,2023-09-23 19:00:00,60.94,1190.0,1690.0,800.0,890.0,60.94
Trị An,2023-09-23 20:00:00,60.94,1410.0,1690.0,800.0,890.0,60.94
Trị An,2023-09-23 21:00:00,60.94,1660.0,1690.0,800.0,890.0,60.94
Trị An,2023-09-23 22:00:00,60.95,1830.0,1690.0,800.0,890.0,60.95
Trị An,2023-09-23 23:00:00,60.95,1920.0,1700.0,800.0,900.0,60.95
Trị An,2023-09-24 00:00:00,60.96,1980.0,1700.0,800.0,900.0,60.96
Trị An,2023-09-24 01:00:00,60.96,1990.0,1700.0,800.0,900.0,60.96
Trị An,2023-09-24 02:00:00,60.96,1990.0,1700.0,800.0,900.0,60.96
Trị An,2023-09-24 03:00:00,60.97,2130.0,1700.0,800.0,900.0,60.97
Trị An,2023-09-24 04:00:00,60.98,2160.0,1700.0,800.0,900.0,60.98
Trị An,2023-09-24 05:00:00,60.98,2210.0,1700.0,800.0,900.0,60.98
Trị An,2023-09-24 06:00:00,60.99,2160.0,1700.0,800.0,900.0,60.99
Trị An,2023-09-24 07:00:00,60.99,2210.0,1770.0,800.0,970.0,60.99
Trị An,2023-09-24 08:00:00,61.0,2290.0,1700.0,800.0,900.0,61.0
Trị An,2023-09-24 09:00:00,61.01,2280.0,1700.0,800.0,900.0,61.01
Trị An,2023-09-24 10:00:00,61.01,2270.0,1700.0,800.0,900.0,61.01
Trị An,2023-09-24 11:00:00,61.02,2150.0,1700.0,800.0,900.0,61.02
Trị An,2023-09-24 12:00:00,61.02,2040.0,1700.0,800.0,900.0,61.02
Trị An,2023-09-24 13:00:00,61.02,1840.0,1700.0,800.0,900.0,61.02
Trị An,2023-09-24 14:00:00,61.02,1700.0,1700.0,800.0,900.0,61.02
Trị An,2023-09-24 15:00:00,61.02,1660.0,1860.0,960.0,900.0,61.02
Trị An,2023-09-24 16:00:00,61.01,1660.0,1860.0,960.0,900.0,61.01
Trị An,2023-09-24 17:00:00,61.01,1660.0,1860.0,960.0,900.0,61.01
Trị An,2023-09-24 18:00:00,61.0,1590.0,1910.0,960.0,950.0,61.0
Trị An,2023-09-24 19:00:00,61.0,1550.0,1910.0,960.0,950.0,61.0
Trị An,2023-09-24 20:00:00,61.0,1500.0,1870.0,960.0,910.0,61.0
Trị An,2023-09-24 21:00:00,60.99,1450.0,1870.0,960.0,910.0,60.99
Trị An,2023-09-24 22:00:00,60.98,1410.0,1870.0,960.0,910.0,60.98
Trị An,2023-09-24 23:00:00,60.98,1410.0,1870.0,960.0,910.0,60.98
Trị An,2023-09-25 00:00:00,60.98,1500.0,1870.0,960.0,910.0,60.98
Trị An,2023-09-25 01:00:00,60.97,1560.0,1870.0,960.0,910.0,60.97
Trị An,2023-09-25 02:00:00,60.97,1590.0,1870.0,960.0,910.0,60.97
Trị An,2023-09-25 03:00:00,60.96,1500.0,1870.0,960.0,910.0,60.96
Trị An,2023-09-25 04:00:00,60.96,1470.0,1870.0,960.0,910.0,60.96
Trị An,2023-09-25 05:00:00,60.95,1410.0,1870.0,960.0,910.0,60.95
Trị An,2023-09-25 06:00:00,60.95,1360.0,1870.0,960.0,910.0,60.95
Trị An,2023-09-25 07:00:00,60.94,1330.0,1870.0,960.0,910.0,60.94
Trị An,2023-09-25 08:00:00,60.93,1270.0,1870.0,960.0,910.0,60.93
Trị An,2023-09-25 09:00:00,60.92,1210.0,1940.0,960.0,980.0,60.92
Trị An,2023-09-25 10:00:00,60.92,1210.0,1940.0,960.0,980.0,60.92
Trị An,2023-09-25 11:00:00,60.91,1260.0,1870.0,960.0,910.0,60.91
Trị An,2023-09-25 12:00:00,60.9,1380.0,1870.0,960.0,910.0,60.9
Trị An,2023-09-25 13:00:00,60.9,1440.0,1870.0,960.0,910.0,60.9
Trị An,2023-09-25 14:00:00,60.9,1500.0,1870.0,960.0,910.0,60.9
Trị An,2023-09-25 15:00:00,60.89,1470.0,1870.0,960.0,910.0,60.89
Trị An,2023-09-25 16:00:00,60.88,1360.0,1870.0,960.0,910.0,60.88
Trị An,2023-09-25 17:00:00,60.87,1250.0,1870.0,960.0,910.0,60.87
Trị An,2023-09-25 18:00:00,60.86,1130.0,1870.0,960.0,910.0,60.86
Trị An,2023-09-25 19:00:00,60.86,1190.0,1870.0,960.0,910.0,60.86
Trị An,2023-09-25 20:00:00,60.85,1210.0,1940.0,960.0,980.0,60.85
Trị An,2023-09-25 21:00:00,60.84,1290.0,1940.0,960.0,980.0,60.84
Trị An,2023-09-25 22:00:00,60.84,1270.0,1870.0,960.0,910.0,60.84
Trị An,2023-09-25 23:00:00,60.83,1240.0,1870.0,960.0,910.0,60.83
Trị An,2023-09-26 00:00:00,60.82,1250.0,1870.0,960.0,910.0,60.82
Trị An,2023-09-26 01:00:00,60.81,1220.0,1870.0,960.0,910.0,60.81
Trị An,2023-09-26 02:00:00,60.8,1220.0,1870.0,960.0,910.0,60.8
Trị An,2023-09-26 03:00:00,60.8,1190.0,1870.0,960.0,910.0,60.8
Trị An,2023-09-26 04:00:00,60.79,1220.0,1870.0,960.0,910.0,60.79
Trị An,2023-09-26 05:00:00,60.78,1270.0,1870.0,960.0,910.0,60.78
Trị An,2023-09-26 06:00:00,60.78,1330.0,1870.0,960.0,910.0,60.78
Trị An,2023-09-26 07:00:00,60.77,1330.0,1870.0,950.0,920.0,60.77
Trị An,2023-09-26 08:00:00,60.76,1330.0,1870.0,950.0,920.0,60.76
Trị An,2023-09-26 09:00:00,60.76,1480.0,1870.0,950.0,920.0,60.76
Trị An,2023-09-26 10:00:00,60.76,1590.0,1870.0,950.0,920.0,60.76
Trị An,2023-09-26 11:00:00,60.76,1680.0,1870.0,950.0,920.0,60.76
Trị An,2023-09-26 12:00:00,60.76,1570.0,1550.0,640.0,910.0,60.76
Trị An,2023-09-26 13:00:00,60.75,1460.0,1550.0,640.0,910.0,60.75
Trị An,2023-09-26 14:00:00,60.75,1300.0,1540.0,640.0,900.0,60.75
Trị An,2023-09-26 15:00:00,60.74,1240.0,1540.0,640.0,900.0,60.74
Trị An,2023-09-26 16:00:00,60.74,1230.0,1540.0,640.0,900.0,60.74
Trị An,2023-09-26 17:00:00,60.74,1320.0,1540.0,640.0,900.0,60.74
Trị An,2023-09-26 18:00:00,60.74,1370.0,1540.0,640.0,900.0,60.74
Trị An,2023-09-26 19:00:00,60.74,1450.0,1530.0,640.0,890.0,60.74
Trị An,2023-09-26 20:00:00,60.74,1510.0,1530.0,640.0,890.0,60.74
Trị An,2023-09-26 21:00:00,60.74,1530.0,1530.0,640.0,890.0,60.74
Trị An,2023-09-26 22:00:00,60.74,1530.0,1530.0,640.0,890.0,60.74
Trị An,2023-09-26 23:00:00,60.74,1500.0,1530.0,640.0,890.0,60.74
Trị An,2023-09-27 00:00:00,60.74,1500.0,1530.0,640.0,890.0,60.74
Trị An,2023-09-27 01:00:00,60.74,1420.0,1530.0,640.0,890.0,60.74
Trị An,2023-09-27 02:00:00,60.73,1330.0,1530.0,640.0,890.0,60.73
Trị An,2023-09-27 03:00:00,60.73,1250.0,1530.0,640.0,890.0,60.73
Trị An,2023-09-27 04:00:00,60.72,1220.0,1530.0,640.0,890.0,60.72
Trị An,2023-09-27 05:00:00,60.72,1250.0,1530.0,640.0,890.0,60.72
Trị An,2023-09-27 06:00:00,60.72,1280.0,1530.0,640.0,890.0,60.72
Trị An,2023-09-27 07:00:00,60.72,1360.0,1530.0,640.0,890.0,60.72
Trị An,2023-09-27 08:00:00,60.72,1420.0,1610.0,640.0,970.0,60.72
Trị An,2023-09-27 09:00:00,60.72,1470.0,1610.0,640.0,970.0,60.72
Trị An,2023-09-27 10:00:00,60.72,1500.0,1370.0,480.0,890.0,60.72
Trị An,2023-09-27 11:00:00,60.72,1510.0,1370.0,480.0,890.0,60.72
Trị An,2023-09-27 12:00:00,60.72,1480.0,1360.0,480.0,880.0,60.72
Trị An,2023-09-27 13:00:00,60.72,1360.0,1360.0,480.0,880.0,60.72
Trị An,2023-09-27 14:00:00,60.71,1210.0,1350.0,480.0,870.0,60.71
Trị An,2023-09-27 15:00:00,60.72,1300.0,1190.0,320.0,870.0,60.72
Trị An,2023-09-27 16:00:00,60.72,1330.0,1190.0,320.0,870.0,60.72
Trị An,2023-09-27 17:00:00,60.72,1500.0,1190.0,320.0,870.0,60.72
Trị An,2023-09-27 18:00:00,60.73,1460.0,1250.0,320.0,930.0,60.73
Trị An,2023-09-27 19:00:00,60.73,1570.0,1250.0,320.0,930.0,60.73
Trị An,2023-09-27 20:00:00,60.74,1540.0,1190.0,320.0,870.0,60.74
Trị An,2023-09-27 21:00:00,60.74,1520.0,1190.0,320.0,870.0,60.74
Trị An,2023-09-27 22:00:00,60.74,1520.0,1180.0,320.0,860.0,60.74
Trị An,2023-09-27 23:00:00,60.75,1550.0,1180.0,320.0,860.0,60.75
Trị An,2023-09-28 00:00:00,60.75,1550.0,1180.0,320.0,860.0,60.75
Trị An,2023-09-28 01:00:00,60.76,1520.0,1180.0,320.0,860.0,60.76
Trị An,2023-09-28 02:00:00,60.76,1520.0,1180.0,320.0,860.0,60.76
Trị An,2023-09-28 03:00:00,60.76,1520.0,1180.0,320.0,860.0,60.76
Trị An,2023-09-28 04:00:00,60.77,1520.0,1180.0,320.0,860.0,60.77
Trị An,2023-09-28 05:00:00,60.77,1550.0,1180.0,320.0,860.0,60.77
Trị An,2023-09-28 06:00:00,60.78,1550.0,1190.0,320.0,870.0,60.78
Trị An,2023-09-28 07:00:00,60.78,1520.0,1190.0,320.0,870.0,60.78
Trị An,2023-09-28 08:00:00,60.78,1440.0,1190.0,320.0,870.0,60.78
Trị An,2023-09-28 09:00:00,60.78,1410.0,1190.0,320.0,870.0,60.78
Trị An,2023-09-28 10:00:00,60.79,1440.0,1190.0,320.0,870.0,60.79
Trị An,2023-09-28 11:00:00,60.79,1500.0,1190.0,320.0,870.0,60.79
Trị An,2023-09-28 12:00:00,60.8,1530.0,1190.0,320.0,870.0,60.8
Trị An,2023-09-28 13:00:00,60.8,1560.0,1190.0,320.0,870.0,60.8
Trị An,2023-09-28 14:00:00,60.81,1560.0,1190.0,320.0,870.0,60.81
Trị An,2023-09-28 15:00:00,60.81,1580.0,1190.0,320.0,870.0,60.81
Trị An,2023-09-28 16:00:00,60.82,1580.0,1190.0,320.0,870.0,60.82
Trị An,2023-09-28 17:00:00,60.82,1550.0,1190.0,320.0,870.0,60.82
Trị An,2023-09-28 18:00:00,60.82,1470.0,1190.0,320.0,870.0,60.82
Trị An,2023-09-28 19:00:00,60.82,1410.0,1190.0,320.0,870.0,60.82
Trị An,2023-09-28 20:00:00,60.83,1390.0,1190.0,320.0,870.0,60.83
Trị An,2023-09-28 21:00:00,60.83,1410.0,1190.0,320.0,870.0,60.83
Trị An,2023-09-28 22:00:00,60.83,1410.0,1190.0,320.0,870.0,60.83
Trị An,2023-09-28 23:00:00,60.84,1470.0,1190.0,320.0,870.0,60.84
Trị An,2023-09-29 00:00:00,60.84,1500.0,1190.0,320.0,870.0,60.84
Trị An,2023-09-29 01:00:00,60.84,1530.0,1180.0,320.0,860.0,60.84
Trị An,2023-09-29 02:00:00,60.49,1520.0,1180.0,320.0,860.0,60.49
Trị An,2023-09-29 03:00:00,60.85,1460.0,1180.0,320.0,860.0,60.85
Trị An,2023-09-29 04:00:00,60.85,1410.0,1180.0,320.0,860.0,60.85
Trị An,2023-09-29 05:00:00,60.86,1380.0,1180.0,320.0,860.0,60.86
Trị An,2023-09-29 06:00:00,60.86,1440.0,1190.0,320.0,870.0,60.86
Trị An,2023-09-29 07:00:00,60.86,1500.0,1190.0,320.0,870.0,60.86
Trị An,2023-09-29 08:00:00,60.87,1500.0,1190.0,320.0,870.0,60.87
Trị An,2023-09-29 09:00:00,60.87,1520.0,1250.0,320.0,930.0,60.87
Trị An,2023-09-29 10:00:00,60.87,1520.0,1190.0,320.0,870.0,60.87
Trị An,2023-09-29 11:00:00,60.88,1500.0,1030.0,160.0,870.0,60.88
Trị An,2023-09-29 12:00:00,60.88,1510.0,1030.0,160.0,870.0,60.88
Trị An,2023-09-29 13:00:00,60.89,1480.0,1030.0,160.0,870.0,60.89
Trị An,2023-09-29 14:00:00,60.9,1510.0,1030.0,160.0,870.0,60.9
Trị An,2023-09-29 15:00:00,60.9,1420.0,1020.0,160.0,860.0,60.9
Trị An,2023-09-29 16:00:00,60.9,1390.0,1020.0,160.0,860.0,60.9
Trị An,2023-09-29 17:00:00,60.91,1360.0,1020.0,160.0,860.0,60.91
Trị An,2023-09-29 18:00:00,60.91,1330.0,1020.0,160.0,860.0,60.91
Trị An,2023-09-29 19:00:00,60.91,1310.0,1020.0,160.0,860.0,60.91
Trị An,2023-09-29 20:00:00,60.92,1300.0,1090.0,160.0,930.0,60.92
Trị An,2023-09-29 21:00:00,60.92,1300.0,1090.0,160.0,930.0,60.92
Trị An,2023-09-29 22:00:00,60.92,1320.0,1020.0,160.0,860.0,60.92
Trị An,2023-09-29 23:00:00,60.93,1330.0,1020.0,160.0,860.0,60.93
Trị An,2023-09-30 00:00:00,60.93,1360.0,1020.0,160.0,860.0,60.93
Trị An,2023-09-30 01:00:00,60.93,1360.0,1020.0,160.0,860.0,60.93
Trị An,2023-09-30 02:00:00,60.94,1360.0,1020.0,160.0,860.0,60.94
Trị An,2023-09-30 03:00:00,60.94,1360.0,1010.0,160.0,850.0,60.94
Trị An,2023-09-30 04:00:00,60.95,1380.0,1010.0,160.0,850.0,60.95
Trị An,2023-09-30 05:00:00,60.95,1440.0,1010.0,160.0,850.0,60.95
Trị An,2023-09-30 06:00:00,60.96,1500.0,1020.0,160.0,860.0,60.96
Trị An,2023-09-30 07:00:00,60.96,1550.0,1090.0,160.0,930.0,60.96
Trị An,2023-09-30 08:00:00,60.97,1550.0,1090.0,160.0,930.0,60.97
Trị An,2023-09-30 09:00:00,60.98,1550.0,1030.0,160.0,870.0,60.98
Trị An,2023-09-30 10:00:00,60.98,1560.0,1030.0,160.0,870.0,60.98
Trị An,2023-09-30 11:00:00,60.99,1600.0,1030.0,160.0,870.0,60.99
Trị An,2023-09-30 12:00:00,61.0,1630.0,1030.0,160.0,870.0,61.0
Trị An,2023-09-30 13:00:00,61.0,1600.0,1030.0,160.0,870.0,61.0
Trị An,2023-09-30 14:00:00,61.01,1570.0,1030.0,160.0,870.0,61.01
Trị An,2023-09-30 15:00:00,61.02,1540.0,1030.0,160.0,870.0,61.02
Trị An,2023-09-30 16:00:00,61.02,1460.0,1030.0,160.0,870.0,61.02
Trị An,2023-09-30 17:00:00,61.02,1370.0,1030.0,160.0,870.0,61.02
Trị An,2023-09-30 18:00:00,61.02,1250.0,1090.0,160.0,930.0,61.02
Trị An,2023-09-30 19:00:00,61.02,1250.0,1100.0,160.0,940.0,61.02
Trị An,2023-09-30 20:00:00,61.03,1250.0,1040.0,160.0,880.0,61.03
Trị An,2023-09-30 21:00:00,61.03,1320.0,1040.0,160.0,880.0,61.03
Trị An,2023-09-30 22:00:00,61.03,1330.0,1040.0,160.0,880.0,61.03
Trị An,2023-09-30 23:00:00,61.04,1330.0,1040.0,160.0,880.0,61.04
Trị An,2023-10-01 00:00:00,61.04,1330.0,1040.0,160.0,880.0,61.265000000000015
Trị An,2023-10-01 01:00:00,61.04,1350.0,1040.0,160.0,880.0,61.265000000000015
Trị An,2023-10-01 02:00:00,61.05,1350.0,1040.0,160.0,880.0,61.265000000000015
Trị An,2023-10-01 03:00:00,61.05,1320.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-01 04:00:00,61.05,1290.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-01 05:00:00,61.06,1320.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-01 06:00:00,61.06,1340.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-01 07:00:00,61.06,1310.0,1110.0,160.0,950.0,61.265000000000015
Trị An,2023-10-01 08:00:00,61.06,1240.0,1050.0,160.0,890.0,61.265000000000015
Trị An,2023-10-01 09:00:00,61.07,1190.0,1050.0,160.0,890.0,61.265000000000015
Trị An,2023-10-01 10:00:00,61.07,1190.0,1050.0,160.0,890.0,61.265000000000015
Trị An,2023-10-01 11:00:00,61.07,1190.0,1050.0,160.0,890.0,61.265000000000015
Trị An,2023-10-01 12:00:00,61.07,1170.0,1050.0,160.0,890.0,61.265000000000015
Trị An,2023-10-01 13:00:00,61.07,1140.0,1040.0,160.0,880.0,61.265000000000015
Trị An,2023-10-01 14:00:00,61.07,1130.0,1040.0,160.0,880.0,61.265000000000015
Trị An,2023-10-01 15:00:00,61.07,1150.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-01 16:00:00,61.08,1290.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-01 17:00:00,61.08,1370.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-01 18:00:00,61.09,1430.0,1110.0,160.0,950.0,61.265000000000015
Trị An,2023-10-01 19:00:00,61.09,1430.0,1120.0,160.0,960.0,61.265000000000015
Trị An,2023-10-01 20:00:00,61.1,1490.0,1050.0,160.0,890.0,61.265000000000015
Trị An,2023-10-01 21:00:00,61.11,1620.0,1050.0,160.0,890.0,61.265000000000015
Trị An,2023-10-01 22:00:00,61.11,1560.0,1050.0,160.0,890.0,61.265000000000015
Trị An,2023-10-01 23:00:00,61.12,1570.0,1050.0,160.0,890.0,61.265000000000015
Trị An,2023-10-02 00:00:00,61.12,1510.0,1050.0,160.0,890.0,61.265000000000015
Trị An,2023-10-02 01:00:00,61.13,1590.0,1040.0,160.0,880.0,61.265000000000015
Trị An,2023-10-02 02:00:00,61.13,1560.0,1040.0,160.0,880.0,61.265000000000015
Trị An,2023-10-02 03:00:00,61.14,1550.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-02 04:00:00,61.15,1520.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-02 05:00:00,61.15,1520.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-02 06:00:00,61.16,1520.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-02 07:00:00,61.16,1520.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-02 08:00:00,61.17,1540.0,1090.0,160.0,930.0,61.265000000000015
Trị An,2023-10-02 09:00:00,61.17,1480.0,1100.0,160.0,940.0,61.265000000000015
Trị An,2023-10-02 10:00:00,61.17,1360.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-02 11:00:00,61.18,1280.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-02 12:00:00,61.18,1170.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-02 13:00:00,61.18,1120.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-02 14:00:00,61.18,1090.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-02 15:00:00,61.18,1090.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-02 16:00:00,61.18,1140.0,1020.0,160.0,860.0,61.265000000000015
Trị An,2023-10-02 17:00:00,61.18,1170.0,1020.0,160.0,860.0,61.265000000000015
Trị An,2023-10-02 18:00:00,61.18,1250.0,1100.0,160.0,940.0,61.265000000000015
Trị An,2023-10-02 19:00:00,61.19,1220.0,1020.0,160.0,860.0,61.265000000000015
Trị An,2023-10-02 20:00:00,61.19,1160.0,1020.0,160.0,860.0,61.265000000000015
Trị An,2023-10-02 21:00:00,61.19,1110.0,1020.0,160.0,860.0,61.265000000000015
Trị An,2023-10-02 22:00:00,61.19,1140.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-02 23:00:00,61.2,1400.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-03 00:00:00,61.21,1660.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-03 01:00:00,61.22,2030.0,1020.0,160.0,860.0,61.265000000000015
Trị An,2023-10-03 02:00:00,61.24,2180.0,1020.0,160.0,860.0,61.265000000000015
Trị An,2023-10-03 03:00:00,61.26,2470.0,1030.0,160.0,870.0,61.265000000000015
Trị An,2023-10-03 04:00:00,61.28,2500.0,1030.0,160.0,870.0,61.28
Trị An,2023-10-03 05:00:00,61.29,2470.0,1030.0,160.0,870.0,61.29
Trị An,2023-10-03 06:00:00,61.31,2550.0,1090.0,160.0,930.0,61.31
Trị An,2023-10-03 07:00:00,61.33,2630.0,1090.0,160.0,930.0,61.33
Trị An,2023-10-03 08:00:00,61.34,2570.0,1030.0,160.0,870.0,61.34
Trị An,2023-10-03 09:00:00,61.35,2260.0,1030.0,160.0,870.0,61.35
Trị An,2023-10-03 10:00:00,61.37,2190.0,1030.0,160.0,870.0,61.37
Trị An,2023-10-03 11:00:00,61.39,2300.0,1030.0,160.0,870.0,61.39
Trị An,2023-10-03 12:00:00,61.4,2360.0,1030.0,160.0,870.0,61.4
Trị An,2023-10-03 13:00:00,61.42,2370.0,1040.0,160.0,880.0,61.42
Trị An,2023-10-03 14:00:00,61.43,2370.0,1030.0,160.0,870.0,61.43
Trị An,2023-10-03 15:00:00,61.44,2320.0,1030.0,160.0,870.0,61.44
Trị An,2023-10-03 16:00:00,61.45,2140.0,1030.0,160.0,870.0,61.45
Trị An,2023-10-03 17:00:00,61.46,1930.0,1030.0,160.0,870.0,61.46
Trị An,2023-10-03 18:00:00,61.47,1820.0,1030.0,160.0,870.0,61.47
Trị An,2023-10-03 19:00:00,61.48,1840.0,1100.0,160.0,940.0,61.48
Trị An,2023-10-03 20:00:00,61.49,1750.0,1030.0,160.0,870.0,61.49
Trị An,2023-10-03 21:00:00,61.49,1610.0,1030.0,160.0,870.0,61.49
Trị An,2023-10-03 22:00:00,61.49,1380.0,1040.0,160.0,880.0,61.49
Trị An,2023-10-03 23:00:00,61.5,1330.0,1040.0,160.0,880.0,61.5
Trị An,2023-10-04 00:00:00,61.5,1300.0,1040.0,160.0,880.0,61.5
Trị An,2023-10-04 01:00:00,61.5,1330.0,1030.0,160.0,870.0,61.5
Trị An,2023-10-04 02:00:00,61.51,1320.0,1030.0,160.0,870.0,61.51
Trị An,2023-10-04 03:00:00,61.51,1350.0,1030.0,160.0,870.0,61.51
Trị An,2023-10-04 04:00:00,61.51,1380.0,1030.0,160.0,870.0,61.51
Trị An,2023-10-04 05:00:00,61.52,1410.0,1030.0,160.0,870.0,61.52
Trị An,2023-10-04 06:00:00,61.52,1440.0,1030.0,160.0,870.0,61.52
Trị An,2023-10-04 07:00:00,61.53,1440.0,1030.0,160.0,870.0,61.53
Trị An,2023-10-04 08:00:00,61.53,1400.0,1090.0,160.0,930.0,61.53
Trị An,2023-10-04 09:00:00,61.53,1410.0,1230.0,330.0,900.0,61.53
Trị An,2023-10-04 10:00:00,61.54,1410.0,1200.0,330.0,870.0,61.54
Trị An,2023-10-04 11:00:00,61.54,1360.0,1200.0,330.0,870.0,61.54
Trị An,2023-10-04 12:00:00,61.54,1260.0,1200.0,330.0,870.0,61.54
Trị An,2023-10-04 13:00:00,61.54,1200.0,1200.0,330.0,870.0,61.54
Trị An,2023-10-04 14:00:00,61.54,1260.0,1200.0,330.0,870.0,61.54
Trị An,2023-10-04 15:00:00,61.54,1320.0,1200.0,330.0,870.0,61.54
Trị An,2023-10-04 16:00:00,61.54,1260.0,1200.0,330.0,870.0,61.54
Trị An,2023-10-04 17:00:00,61.54,1290.0,1200.0,330.0,870.0,61.54
Trị An,2023-10-04 18:00:00,61.54,1220.0,1260.0,330.0,930.0,61.54
Trị An,2023-10-04 19:00:00,61.54,1360.0,1260.0,330.0,930.0,61.54
Trị An,2023-10-04 20:00:00,61.54,1300.0,1200.0,330.0,870.0,61.54
Trị An,2023-10-04 21:00:00,61.54,1340.0,1200.0,330.0,870.0,61.54
Trị An,2023-10-04 22:00:00,61.55,1320.0,1200.0,330.0,870.0,61.55
Trị An,2023-10-04 23:00:00,61.55,1320.0,1200.0,330.0,870.0,61.55
Trị An,2023-10-05 00:00:00,61.55,1320.0,1200.0,330.0,870.0,61.55
Trị An,2023-10-05 01:00:00,61.55,1290.0,1200.0,330.0,870.0,61.55
Trị An,2023-10-05 02:00:00,61.55,1290.0,1200.0,330.0,870.0,61.55
Trị An,2023-10-05 03:00:00,61.55,1320.0,1200.0,330.0,870.0,61.55
Trị An,2023-10-05 04:00:00,61.55,1320.0,1200.0,330.0,870.0,61.55
Trị An,2023-10-05 05:00:00,61.55,1290.0,1190.0,330.0,860.0,61.55
Trị An,2023-10-05 06:00:00,61.55,1250.0,1190.0,330.0,860.0,61.55
Trị An,2023-10-05 07:00:00,61.55,1220.0,1190.0,330.0,860.0,61.55
Trị An,2023-10-05 08:00:00,61.55,1220.0,1190.0,330.0,860.0,61.55
Trị An,2023-10-05 09:00:00,61.55,1150.0,1260.0,330.0,930.0,61.55
Trị An,2023-10-05 10:00:00,61.55,1130.0,1220.0,330.0,890.0,61.55
Trị An,2023-10-05 11:00:00,61.55,1130.0,1190.0,330.0,860.0,61.55
Trị An,2023-10-05 12:00:00,61.55,1170.0,1190.0,330.0,860.0,61.55
Trị An,2023-10-05 13:00:00,61.55,1160.0,1190.0,330.0,860.0,61.55
Trị An,2023-10-05 14:00:00,61.55,1160.0,1190.0,330.0,860.0,61.55
Trị An,2023-10-05 15:00:00,61.55,1130.0,1190.0,330.0,860.0,61.55
Trị An,2023-10-05 16:00:00,61.55,1130.0,1180.0,330.0,850.0,61.55
Trị An,2023-10-05 17:00:00,61.55,1090.0,1180.0,330.0,850.0,61.55
Trị An,2023-10-05 18:00:00,61.54,1080.0,1240.0,330.0,910.0,61.54
