thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,max_xa_dap_tran,max_xa_nha_may,dap_tran_norm,nha_may_norm,is_drought_2023,flag_phys_invalid,muc_nuoc_thuong_luu_m_capped,is_event_month,luu_luong_den_ho_m3_s_capped,luu_luong_den_ho_m3_s_capped_month_median,luu_luong_den_ho_m3_s_capped_pct_in_month
9/12/2022 21:00,58.38,1040,940,0,940,1140,980,0,0.959183673,0,0,58.38,0,1040,1140,0.39683918
9/12/2022 22:00,58.38,1040,940,0,940,1140,980,0,0.959183673,0,0,58.38,0,1040,1140,0.39683918
9/12/2022 23:00,58.39,1120,890,0,890,1140,980,0,0.908163265,0,0,58.39,0,1120,1140,0.476728031
9/13/2022 0:00,58.39,1120,890,0,890,1140,980,0,0.908163265,0,0,58.39,0,1120,1140,0.476728031
9/13/2022 1:00,58.39,1010,880,0,880,1140,980,0,0.897959184,0,0,58.39,0,1010,1140,0.354637027
9/13/2022 2:00,58.39,1010,880,0,880,1140,980,0,0.897959184,0,0,58.39,0,1010,1140,0.354637027
9/13/2022 3:00,58.4,1030,880,0,880,1140,980,0,0.897959184,0,0,58.4,0,1030,1140,0.384682181
9/13/2022 4:00,58.4,1030,880,0,880,1140,980,0,0.897959184,0,0,58.4,0,1030,1140,0.384682181
9/13/2022 5:00,58.4,1050,880,0,880,1140,980,0,0.897959184,0,0,58.4,0,1050,1140,0.407259465
9/13/2022 6:00,58.4,1050,880,0,880,1140,980,0,0.897959184,0,0,58.4,0,1050,1140,0.407259465
9/13/2022 7:00,58.41,1030,520,0,520,1140,980,0,0.530612245,0,0,58.41,0,1030,1140,0.384682181
9/13/2022 8:00,58.41,1030,520,0,520,1140,980,0,0.530612245,0,0,58.41,0,1030,1140,0.384682181
9/13/2022 9:00,58.41,960,920,0,920,1140,980,0,0.93877551,0,0,58.41,0,960,1140,0.279437305
9/13/2022 10:00,58.41,960,920,0,920,1140,980,0,0.93877551,0,0,58.41,0,960,1140,0.279437305
9/13/2022 11:00,58.41,930,900,0,900,1140,980,0,0.918367347,0,0,58.41,0,930,1140,0.234282737
9/13/2022 12:00,58.41,930,900,0,900,1140,980,0,0.918367347,0,0,58.41,0,930,1140,0.234282737
9/13/2022 13:00,57.71,770,0,0,0,1140,980,0,0,0,0,57.71,0,770,1140,0.052969781
9/13/2022 14:00,57.71,770,0,0,0,1140,980,0,0,0,0,57.71,0,770,1140,0.052969781
9/13/2022 15:00,58.44,730,610,0,610,1140,980,0,0.62244898,0,0,58.44,0,730,1140,0.030218826
9/13/2022 16:00,58.44,730,610,0,610,1140,980,0,0.62244898,0,0,58.44,0,730,1140,0.030218826
9/13/2022 17:00,58.43,750,850,0,850,1140,980,0,0.867346939,0,0,58.43,0,750,1140,0.039597082
9/13/2022 18:00,58.43,750,850,0,850,1140,980,0,0.867346939,0,0,58.43,0,750,1140,0.039597082
9/13/2022 19:00,58.43,710,940,0,940,1140,980,0,0.959183673,0,0,58.43,0,710,1140,0.019103856
9/13/2022 20:00,58.43,710,940,0,940,1140,980,0,0.959183673,0,0,58.43,0,710,1140,0.019103856
9/13/2022 21:00,58.42,710,920,0,920,1140,980,0,0.93877551,0,0,58.42,0,710,1140,0.019103856
9/13/2022 22:00,58.42,710,920,0,920,1140,980,0,0.93877551,0,0,58.42,0,710,1140,0.019103856
9/13/2022 23:00,58.42,710,930,0,930,1140,980,0,0.948979592,0,0,58.42,0,710,1140,0.019103856
9/14/2022 0:00,58.42,710,930,0,930,1140,980,0,0.948979592,0,0,58.42,0,710,1140,0.019103856
9/14/2022 1:00,58.41,690,890,0,890,1140,980,0,0.908163265,0,0,58.41,0,690,1140,0.01233067
9/14/2022 2:00,58.41,690,890,0,890,1140,980,0,0.908163265,0,0,58.41,0,690,1140,0.01233067
9/14/2022 3:00,58.4,670,890,0,890,1140,980,0,0.908163265,0,0,58.4,0,670,1140,0.010593956
9/14/2022 4:00,58.4,670,890,0,890,1140,980,0,0.908163265,0,0,58.4,0,670,1140,0.010593956
9/14/2022 5:00,58.4,720,890,0,890,1140,980,0,0.908163265,0,0,58.4,0,720,1140,0.025529698
9/14/2022 6:00,58.4,720,890,0,890,1140,980,0,0.908163265,0,0,58.4,0,720,1140,0.025529698
9/14/2022 7:00,58.4,790,890,0,890,1140,980,0,0.908163265,0,0,58.4,0,790,1140,0.06755818
9/14/2022 8:00,58.4,790,890,0,890,1140,980,0,0.908163265,0,0,58.4,0,790,1140,0.06755818
9/14/2022 9:00,58.4,770,520,0,520,1140,980,0,0.530612245,0,0,58.4,0,770,1140,0.052969781
9/14/2022 10:00,58.4,770,520,0,520,1140,980,0,0.530612245,0,0,58.4,0,770,1140,0.052969781
9/14/2022 11:00,58.4,770,890,0,890,1140,980,0,0.908163265,0,0,58.4,0,770,1140,0.052969781
9/14/2022 12:00,58.4,770,890,0,890,1140,980,0,0.908163265,0,0,58.4,0,770,1140,0.052969781
9/14/2022 13:00,58.4,730,510,0,510,1140,980,0,0.520408163,0,0,58.4,0,730,1140,0.030218826
9/14/2022 14:00,58.4,730,510,0,510,1140,980,0,0.520408163,0,0,58.4,0,730,1140,0.030218826
9/14/2022 15:00,58.41,710,850,0,850,1140,980,0,0.867346939,0,0,58.41,0,710,1140,0.019103856
9/14/2022 16:00,58.41,710,850,0,850,1140,980,0,0.867346939,0,0,58.41,0,710,1140,0.019103856
9/14/2022 17:00,58.4,720,950,0,950,1140,980,0,0.969387755,0,0,58.4,0,720,1140,0.025529698
9/14/2022 18:00,58.4,720,950,0,950,1140,980,0,0.969387755,0,0,58.4,0,720,1140,0.025529698
9/14/2022 19:00,58.4,730,880,0,880,1140,980,0,0.897959184,0,0,58.4,0,730,1140,0.030218826
9/14/2022 20:00,58.4,730,880,0,880,1140,980,0,0.897959184,0,0,58.4,0,730,1140,0.030218826
9/14/2022 21:00,58.39,730,940,0,940,1140,980,0,0.959183673,0,0,58.39,0,730,1140,0.030218826
9/14/2022 22:00,58.39,730,940,0,940,1140,980,0,0.959183673,0,0,58.39,0,730,1140,0.030218826
9/14/2022 23:00,58.39,760,890,0,890,1140,980,0,0.908163265,0,0,58.39,0,760,1140,0.045675582
9/15/2022 0:00,58.39,760,890,0,890,1140,980,0,0.908163265,0,0,58.39,0,760,1140,0.045675582
9/15/2022 1:00,58.38,740,890,0,890,1140,980,0,0.908163265,0,0,58.38,0,740,1140,0.034560611
9/15/2022 2:00,58.38,740,890,0,890,1140,980,0,0.908163265,0,0,58.38,0,740,1140,0.034560611
9/15/2022 3:00,58.33,740,880,0,880,1140,980,0,0.897959184,0,0,58.33,0,740,1140,0.034560611
9/15/2022 4:00,58.33,740,880,0,880,1140,980,0,0.897959184,0,0,58.33,0,740,1140,0.034560611
9/15/2022 5:00,58.38,780,520,0,520,1140,980,0,0.530612245,0,0,58.38,0,780,1140,0.060437652
9/15/2022 6:00,58.38,780,520,0,520,1140,980,0,0.530612245,0,0,58.38,0,780,1140,0.060437652
9/15/2022 7:00,58.39,800,510,0,510,1140,980,0,0.520408163,0,0,58.39,0,800,1140,0.075894408
9/15/2022 8:00,58.39,800,510,0,510,1140,980,0,0.520408163,0,0,58.39,0,800,1140,0.075894408
9/15/2022 9:00,58.39,790,500,0,500,1140,980,0,0.510204082,0,0,58.39,0,790,1140,0.06755818
9/15/2022 10:00,58.39,790,500,0,500,1140,980,0,0.510204082,0,0,58.39,0,790,1140,0.06755818
9/15/2022 11:00,58.41,750,0,0,0,1140,980,0,0,0,0,58.41,0,750,1140,0.039597082
9/15/2022 12:00,58.41,750,0,0,0,1140,980,0,0,0,0,58.41,0,750,1140,0.039597082
9/15/2022 13:00,58.42,720,500,0,500,1140,980,0,0.510204082,0,0,58.42,0,720,1140,0.025529698
9/15/2022 14:00,58.42,720,500,0,500,1140,980,0,0.510204082,0,0,58.42,0,720,1140,0.025529698
9/15/2022 15:00,58.42,750,520,0,520,1140,980,0,0.530612245,0,0,58.42,0,750,1140,0.039597082
9/15/2022 16:00,58.42,750,520,0,520,1140,980,0,0.530612245,0,0,58.42,0,750,1140,0.039597082
9/15/2022 17:00,58.42,820,920,0,920,1140,980,0,0.93877551,0,0,58.42,0,820,1140,0.094998263
9/15/2022 18:00,58.42,820,920,0,920,1140,980,0,0.93877551,0,0,58.42,0,820,1140,0.094998263
9/15/2022 19:00,58.42,840,880,0,880,1140,980,0,0.897959184,0,0,58.42,0,840,1140,0.116880861
9/15/2022 20:00,58.42,840,880,0,880,1140,980,0,0.897959184,0,0,58.42,0,840,1140,0.116880861
9/15/2022 21:00,58.42,840,930,0,930,1140,980,0,0.948979592,0,0,58.42,0,840,1140,0.116880861
9/15/2022 22:00,58.42,840,930,0,930,1140,980,0,0.948979592,0,0,58.42,0,840,1140,0.116880861
9/15/2022 23:00,58.42,830,890,0,890,1140,980,0,0.908163265,0,0,58.42,0,830,1140,0.106634248
9/16/2022 0:00,58.42,830,890,0,890,1140,980,0,0.908163265,0,0,58.42,0,830,1140,0.106634248
9/16/2022 1:00,58.42,790,890,0,890,1140,980,0,0.908163265,0,0,58.42,0,790,1140,0.06755818
9/16/2022 2:00,58.42,790,890,0,890,1140,980,0,0.908163265,0,0,58.42,0,790,1140,0.06755818
9/16/2022 3:00,58.41,820,890,0,890,1140,980,0,0.908163265,0,0,58.41,0,820,1140,0.094998263
9/16/2022 4:00,58.41,820,890,0,890,1140,980,0,0.908163265,0,0,58.41,0,820,1140,0.094998263
9/16/2022 5:00,58.41,760,880,0,880,1140,980,0,0.897959184,0,0,58.41,0,760,1140,0.045675582
9/16/2022 6:00,58.41,760,880,0,880,1140,980,0,0.897959184,0,0,58.41,0,760,1140,0.045675582
9/16/2022 7:00,58.41,760,880,0,880,1140,980,0,0.897959184,0,0,58.41,0,760,1140,0.045675582
9/16/2022 8:00,58.41,760,880,0,880,1140,980,0,0.897959184,0,0,58.41,0,760,1140,0.045675582
9/16/2022 9:00,58.4,770,880,0,880,1140,980,0,0.897959184,0,0,58.4,0,770,1140,0.052969781
9/16/2022 10:00,58.4,770,880,0,880,1140,980,0,0.897959184,0,0,58.4,0,770,1140,0.052969781
9/16/2022 11:00,58.41,800,260,0,260,1140,980,0,0.265306122,0,0,58.41,0,800,1140,0.075894408
9/16/2022 12:00,58.41,800,260,0,260,1140,980,0,0.265306122,0,0,58.41,0,800,1140,0.075894408
9/16/2022 13:00,58.41,740,840,0,840,1140,980,0,0.857142857,0,0,58.41,0,740,1140,0.034560611
9/16/2022 14:00,58.41,740,840,0,840,1140,980,0,0.857142857,0,0,58.41,0,740,1140,0.034560611
9/16/2022 15:00,58.42,890,880,0,880,1140,980,0,0.897959184,0,0,58.42,0,890,1140,0.169155957
9/16/2022 16:00,58.42,890,880,0,880,1140,980,0,0.897959184,0,0,58.42,0,890,1140,0.169155957
9/16/2022 17:00,58.42,1000,920,0,920,1140,980,0,0.93877551,0,0,58.42,0,1000,1140,0.336922543
9/16/2022 18:00,58.42,1000,920,0,920,1140,980,0,0.93877551,0,0,58.42,0,1000,1140,0.336922543
9/16/2022 19:00,58.42,1070,880,0,880,1140,980,0,0.897959184,0,0,58.42,0,1070,1140,0.430184092
9/16/2022 20:00,58.42,1070,880,0,880,1140,980,0,0.897959184,0,0,58.42,0,1070,1140,0.430184092
9/16/2022 21:00,58.43,1060,920,0,920,1140,980,0,0.93877551,0,0,58.43,0,1060,1140,0.418374436
9/16/2022 22:00,58.43,1060,920,0,920,1140,980,0,0.93877551,0,0,58.43,0,1060,1140,0.418374436
9/16/2022 23:00,58.43,1000,930,0,930,1140,980,0,0.948979592,0,0,58.43,0,1000,1140,0.336922543
9/17/2022 0:00,58.43,1000,930,0,930,1140,980,0,0.948979592,0,0,58.43,0,1000,1140,0.336922543
9/17/2022 1:00,58.43,930,930,0,930,1140,980,0,0.948979592,0,0,58.43,0,930,1140,0.234282737
9/17/2022 2:00,58.43,930,930,0,930,1140,980,0,0.948979592,0,0,58.43,0,930,1140,0.234282737
9/17/2022 3:00,58.43,830,890,0,890,1140,980,0,0.908163265,0,0,58.43,0,830,1140,0.106634248
9/17/2022 4:00,58.43,830,890,0,890,1140,980,0,0.908163265,0,0,58.43,0,830,1140,0.106634248
9/17/2022 5:00,58.43,860,880,0,880,1140,980,0,0.897959184,0,0,58.43,0,860,1140,0.134074331
9/17/2022 6:00,58.43,860,880,0,880,1140,980,0,0.897959184,0,0,58.43,0,860,1140,0.134074331
9/17/2022 7:00,58.43,950,880,0,880,1140,980,0,0.897959184,0,0,58.43,0,950,1140,0.26293852
9/17/2022 8:00,58.43,950,880,0,880,1140,980,0,0.897959184,0,0,58.43,0,950,1140,0.26293852
9/17/2022 9:00,58.43,980,890,0,890,1140,980,0,0.908163265,0,0,58.43,0,980,1140,0.307224731
9/17/2022 10:00,58.43,980,890,0,890,1140,980,0,0.908163265,0,0,58.43,0,980,1140,0.307224731
9/17/2022 11:00,58.45,980,550,0,550,1140,980,0,0.56122449,0,0,58.45,0,980,1140,0.307224731
9/17/2022 12:00,58.45,980,550,0,550,1140,980,0,0.56122449,0,0,58.45,0,980,1140,0.307224731
9/17/2022 13:00,58.46,890,860,0,860,1140,980,0,0.87755102,0,0,58.46,0,890,1140,0.169155957
9/17/2022 14:00,58.46,890,860,0,860,1140,980,0,0.87755102,0,0,58.46,0,890,1140,0.169155957
9/17/2022 15:00,58.46,1000,880,0,880,1140,980,0,0.897959184,0,0,58.46,0,1000,1140,0.336922543
9/17/2022 16:00,58.46,1000,880,0,880,1140,980,0,0.897959184,0,0,58.46,0,1000,1140,0.336922543
9/17/2022 17:00,58.46,1010,930,0,930,1140,980,0,0.948979592,0,0,58.46,0,1010,1140,0.354637027
9/17/2022 18:00,58.46,1010,930,0,930,1140,980,0,0.948979592,0,0,58.46,0,1010,1140,0.354637027
9/17/2022 19:00,58.47,1020,880,0,880,1140,980,0,0.897959184,0,0,58.47,0,1020,1140,0.371135811
9/17/2022 20:00,58.47,1020,880,0,880,1140,980,0,0.897959184,0,0,58.47,0,1020,1140,0.371135811
9/17/2022 21:00,58.47,1060,930,0,930,1140,980,0,0.948979592,0,0,58.47,0,1060,1140,0.418374436
9/17/2022 22:00,58.47,1060,930,0,930,1140,980,0,0.948979592,0,0,58.47,0,1060,1140,0.418374436
9/17/2022 23:00,58.48,1110,890,0,890,1140,980,0,0.908163265,0,0,58.48,0,1110,1140,0.468565474
9/18/2022 0:00,58.48,1110,890,0,890,1140,980,0,0.908163265,0,0,58.48,0,1110,1140,0.468565474
9/18/2022 1:00,58.48,1060,890,0,890,1140,980,0,0.908163265,0,0,58.48,0,1060,1140,0.418374436
9/18/2022 2:00,58.48,1060,890,0,890,1140,980,0,0.908163265,0,0,58.48,0,1060,1140,0.418374436
9/18/2022 3:00,58.48,990,890,0,890,1140,980,0,0.908163265,0,0,58.48,0,990,1140,0.319555401
9/18/2022 4:00,58.48,990,890,0,890,1140,980,0,0.908163265,0,0,58.48,0,990,1140,0.319555401
9/18/2022 5:00,58.49,960,890,0,890,1140,980,0,0.908163265,0,0,58.49,0,960,1140,0.279437305
9/18/2022 6:00,58.49,960,890,0,890,1140,980,0,0.908163265,0,0,58.49,0,960,1140,0.279437305
9/18/2022 7:00,58.49,990,520,0,520,1140,980,0,0.530612245,0,0,58.49,0,990,1140,0.319555401
9/18/2022 8:00,58.49,990,520,0,520,1140,980,0,0.530612245,0,0,58.49,0,990,1140,0.319555401
9/18/2022 9:00,58.51,870,0,0,0,1140,980,0,0,0,0,58.51,0,870,1140,0.14501563
9/18/2022 10:00,58.51,870,0,0,0,1140,980,0,0,0,0,58.51,0,870,1140,0.14501563
9/18/2022 11:00,58.52,670,0,0,0,1140,980,0,0,0,0,58.52,0,670,1140,0.010593956
9/18/2022 12:00,58.52,670,0,0,0,1140,980,0,0,0,0,58.52,0,670,1140,0.010593956
9/18/2022 13:00,58.55,750,0,0,0,1140,980,0,0,0,0,58.55,0,750,1140,0.039597082
9/18/2022 14:00,58.55,750,0,0,0,1140,980,0,0,0,0,58.55,0,750,1140,0.039597082
9/18/2022 15:00,58.56,840,820,0,820,1140,980,0,0.836734694,0,0,58.56,0,840,1140,0.116880861
9/18/2022 16:00,58.56,840,820,0,820,1140,980,0,0.836734694,0,0,58.56,0,840,1140,0.116880861
9/18/2022 17:00,58.56,910,920,0,920,1140,980,0,0.93877551,0,0,58.56,0,910,1140,0.201979854
9/18/2022 18:00,58.56,910,920,0,920,1140,980,0,0.93877551,0,0,58.56,0,910,1140,0.201979854
9/18/2022 19:00,58.56,920,880,0,880,1140,980,0,0.897959184,0,0,58.56,0,920,1140,0.222820424
9/18/2022 20:00,58.56,920,880,0,880,1140,980,0,0.897959184,0,0,58.56,0,920,1140,0.222820424
9/18/2022 21:00,58.56,970,920,0,920,1140,980,0,0.93877551,0,0,58.56,0,970,1140,0.295588746
9/18/2022 22:00,58.56,970,920,0,920,1140,980,0,0.93877551,0,0,58.56,0,970,1140,0.295588746
9/18/2022 23:00,58.56,1020,910,0,910,1140,980,0,0.928571429,0,0,58.56,0,1020,1140,0.371135811
9/19/2022 0:00,58.56,1020,910,0,910,1140,980,0,0.928571429,0,0,58.56,0,1020,1140,0.371135811
9/19/2022 1:00,58.57,1110,910,0,910,1140,980,0,0.928571429,0,0,58.57,0,1110,1140,0.468565474
9/19/2022 2:00,58.57,1110,910,0,910,1140,980,0,0.928571429,0,0,58.57,0,1110,1140,0.468565474
9/19/2022 3:00,58.58,1070,680,0,680,1140,980,0,0.693877551,0,0,58.58,0,1070,1140,0.430184092
9/19/2022 4:00,58.58,1070,680,0,680,1140,980,0,0.693877551,0,0,58.58,0,1070,1140,0.430184092
9/19/2022 5:00,58.58,1060,880,0,880,1140,980,0,0.897959184,0,0,58.58,0,1060,1140,0.418374436
9/19/2022 6:00,58.58,1060,880,0,880,1140,980,0,0.897959184,0,0,58.58,0,1060,1140,0.418374436
9/19/2022 7:00,58.59,1100,880,0,880,1140,980,0,0.897959184,0,0,58.59,0,1100,1140,0.461792289
9/19/2022 8:00,58.59,1100,880,0,880,1140,980,0,0.897959184,0,0,58.59,0,1100,1140,0.461792289
9/19/2022 9:00,58.6,1100,880,0,880,1140,980,0,0.897959184,0,0,58.6,0,1100,1140,0.461792289
9/19/2022 10:00,58.6,1100,880,0,880,1140,980,0,0.897959184,0,0,58.6,0,1100,1140,0.461792289
9/19/2022 11:00,58.61,1010,0,0,0,1140,980,0,0,0,0,58.61,0,1010,1140,0.354637027
9/19/2022 12:00,58.61,1010,0,0,0,1140,980,0,0,0,0,58.61,0,1010,1140,0.354637027
9/19/2022 13:00,58.62,860,830,0,830,1140,980,0,0.846938776,0,0,58.62,0,860,1140,0.134074331
9/19/2022 14:00,58.62,860,830,0,830,1140,980,0,0.846938776,0,0,58.62,0,860,1140,0.134074331
9/19/2022 15:00,58.62,840,910,0,910,1140,980,0,0.928571429,0,0,58.62,0,840,1140,0.116880861
9/19/2022 16:00,58.62,840,910,0,910,1140,980,0,0.928571429,0,0,58.62,0,840,1140,0.116880861
9/19/2022 17:00,58.63,1060,880,0,880,1140,980,0,0.897959184,0,0,58.63,0,1060,1140,0.418374436
9/19/2022 18:00,58.63,1060,880,0,880,1140,980,0,0.897959184,0,0,58.63,0,1060,1140,0.418374436
9/19/2022 19:00,58.63,980,880,0,880,1140,980,0,0.897959184,0,0,58.63,0,980,1140,0.307224731
9/19/2022 20:00,58.63,980,880,0,880,1140,980,0,0.897959184,0,0,58.63,0,980,1140,0.307224731
9/19/2022 21:00,58.63,960,920,0,920,1140,980,0,0.93877551,0,0,58.63,0,960,1140,0.279437305
9/19/2022 22:00,58.63,960,920,0,920,1140,980,0,0.93877551,0,0,58.63,0,960,1140,0.279437305
9/19/2022 23:00,58.63,950,880,0,880,1140,980,0,0.897959184,0,0,58.63,0,950,1140,0.26293852
9/20/2022 0:00,58.63,950,880,0,880,1140,980,0,0.897959184,0,0,58.63,0,950,1140,0.26293852
9/20/2022 1:00,58.63,930,880,0,880,1140,980,0,0.897959184,0,0,58.63,0,930,1140,0.234282737
9/20/2022 2:00,58.63,930,880,0,880,1140,980,0,0.897959184,0,0,58.63,0,930,1140,0.234282737
9/20/2022 3:00,58.63,930,880,0,880,1140,980,0,0.897959184,0,0,58.63,0,930,1140,0.234282737
9/20/2022 4:00,58.63,930,880,0,880,1140,980,0,0.897959184,0,0,58.63,0,930,1140,0.234282737
9/20/2022 5:00,58.63,910,880,0,880,1140,980,0,0.897959184,0,0,58.63,0,910,1140,0.201979854
9/20/2022 6:00,58.63,910,880,0,880,1140,980,0,0.897959184,0,0,58.63,0,910,1140,0.201979854
9/20/2022 7:00,58.64,910,880,0,880,1140,980,0,0.897959184,0,0,58.64,0,910,1140,0.201979854
9/20/2022 8:00,58.64,910,880,0,880,1140,980,0,0.897959184,0,0,58.64,0,910,1140,0.201979854
9/20/2022 9:00,58.64,910,880,0,880,1140,980,0,0.897959184,0,0,58.64,0,910,1140,0.201979854
9/20/2022 10:00,58.64,910,880,0,880,1140,980,0,0.897959184,0,0,58.64,0,910,1140,0.201979854
9/20/2022 11:00,58.64,910,880,0,880,1140,980,0,0.897959184,0,0,58.64,0,910,1140,0.201979854
9/20/2022 12:00,58.64,910,880,0,880,1140,980,0,0.897959184,0,0,58.64,0,910,1140,0.201979854
9/20/2022 13:00,58.65,850,380,0,380,1140,980,0,0.387755102,0,0,58.65,0,850,1140,0.124001389
9/20/2022 14:00,58.65,850,380,0,380,1140,980,0,0.387755102,0,0,58.65,0,850,1140,0.124001389
9/20/2022 15:00,58.66,860,910,0,910,1140,980,0,0.928571429,0,0,58.66,0,860,1140,0.134074331
9/20/2022 16:00,58.66,860,910,0,910,1140,980,0,0.928571429,0,0,58.66,0,860,1140,0.134074331
9/20/2022 17:00,58.66,970,920,0,920,1140,980,0,0.93877551,0,0,58.66,0,970,1140,0.295588746
9/20/2022 18:00,58.66,970,920,0,920,1140,980,0,0.93877551,0,0,58.66,0,970,1140,0.295588746
9/20/2022 19:00,58.66,970,920,0,920,1140,980,0,0.93877551,0,0,58.66,0,970,1140,0.295588746
9/20/2022 20:00,58.66,970,920,0,920,1140,980,0,0.93877551,0,0,58.66,0,970,1140,0.295588746
9/20/2022 21:00,58.66,1010,880,0,880,1140,980,0,0.897959184,0,0,58.66,0,1010,1140,0.354637027
9/20/2022 22:00,58.66,1010,880,0,880,1140,980,0,0.897959184,0,0,58.66,0,1010,1140,0.354637027
9/20/2022 23:00,58.66,970,870,0,870,1140,980,0,0.887755102,0,0,58.66,0,970,1140,0.295588746
9/21/2022 0:00,58.66,970,870,0,870,1140,980,0,0.887755102,0,0,58.66,0,970,1140,0.295588746
9/21/2022 1:00,58.67,1020,870,0,870,1140,980,0,0.887755102,0,0,58.67,0,1020,1140,0.371135811
9/21/2022 2:00,58.67,1020,870,0,870,1140,980,0,0.887755102,0,0,58.67,0,1020,1140,0.371135811
9/21/2022 3:00,58.67,950,880,0,880,1140,980,0,0.897959184,0,0,58.67,0,950,1140,0.26293852
9/21/2022 4:00,58.67,950,880,0,880,1140,980,0,0.897959184,0,0,58.67,0,950,1140,0.26293852
9/21/2022 5:00,58.67,960,880,0,880,1140,980,0,0.897959184,0,0,58.67,0,960,1140,0.279437305
9/21/2022 6:00,58.67,960,880,0,880,1140,980,0,0.897959184,0,0,58.67,0,960,1140,0.279437305
9/21/2022 7:00,58.67,890,680,0,680,1140,980,0,0.693877551,0,0,58.67,0,890,1140,0.169155957
9/21/2022 8:00,58.67,890,680,0,680,1140,980,0,0.693877551,0,0,58.67,0,890,1140,0.169155957
9/21/2022 9:00,58.68,880,780,0,780,1140,980,0,0.795918367,0,0,58.68,0,880,1140,0.155783258
9/21/2022 10:00,58.68,880,780,0,780,1140,980,0,0.795918367,0,0,58.68,0,880,1140,0.155783258
9/21/2022 11:00,58.69,910,390,0,390,1140,980,0,0.397959184,0,0,58.69,0,910,1140,0.201979854
9/21/2022 12:00,58.69,910,390,0,390,1140,980,0,0.397959184,0,0,58.69,0,910,1140,0.201979854
9/21/2022 13:00,58.7,870,790,0,790,1140,980,0,0.806122449,0,0,58.7,0,870,1140,0.14501563
9/21/2022 14:00,58.7,870,790,0,790,1140,980,0,0.806122449,0,0,58.7,0,870,1140,0.14501563
9/21/2022 15:00,58.7,960,910,0,910,1140,980,0,0.928571429,0,0,58.7,0,960,1140,0.279437305
9/21/2022 16:00,58.7,960,910,0,910,1140,980,0,0.928571429,0,0,58.7,0,960,1140,0.279437305
9/21/2022 17:00,58.7,980,900,0,900,1140,980,0,0.918367347,0,0,58.7,0,980,1140,0.307224731
9/21/2022 18:00,58.7,980,900,0,900,1140,980,0,0.918367347,0,0,58.7,0,980,1140,0.307224731
9/21/2022 19:00,58.7,970,920,0,920,1140,980,0,0.93877551,0,0,58.7,0,970,1140,0.295588746
9/21/2022 20:00,58.7,970,920,0,920,1140,980,0,0.93877551,0,0,58.7,0,970,1140,0.295588746
9/21/2022 21:00,58.7,870,920,0,920,1140,980,0,0.93877551,0,0,58.7,0,870,1140,0.14501563
9/21/2022 22:00,58.7,870,920,0,920,1140,980,0,0.93877551,0,0,58.7,0,870,1140,0.14501563
9/21/2022 23:00,58.7,940,920,0,920,1140,980,0,0.93877551,0,0,58.7,0,940,1140,0.247308093
9/22/2022 0:00,58.7,940,920,0,920,1140,980,0,0.93877551,0,0,58.7,0,940,1140,0.247308093
9/22/2022 1:00,58.71,1050,920,0,920,1140,980,0,0.93877551,0,0,58.71,0,1050,1140,0.407259465
9/22/2022 2:00,58.71,1050,920,0,920,1140,980,0,0.93877551,0,0,58.71,0,1050,1140,0.407259465
9/22/2022 3:00,58.71,1000,920,0,920,1140,980,0,0.93877551,0,0,58.71,0,1000,1140,0.336922543
9/22/2022 4:00,58.71,1000,920,0,920,1140,980,0,0.93877551,0,0,58.71,0,1000,1140,0.336922543
9/22/2022 5:00,58.71,950,920,0,920,1140,980,0,0.93877551,0,0,58.71,0,950,1140,0.26293852
9/22/2022 6:00,58.71,950,920,0,920,1140,980,0,0.93877551,0,0,58.71,0,950,1140,0.26293852
9/22/2022 7:00,58.71,890,920,0,920,1140,980,0,0.93877551,0,0,58.71,0,890,1140,0.169155957
9/22/2022 8:00,58.71,890,920,0,920,1140,980,0,0.93877551,0,0,58.71,0,890,1140,0.169155957
9/22/2022 9:00,58.71,820,930,0,930,1140,980,0,0.948979592,0,0,58.71,0,820,1140,0.094998263
9/22/2022 10:00,58.71,820,930,0,930,1140,980,0,0.948979592,0,0,58.71,0,820,1140,0.094998263
9/22/2022 11:00,58.7,800,840,0,840,1140,980,0,0.857142857,0,0,58.7,0,800,1140,0.075894408
9/22/2022 12:00,58.7,800,840,0,840,1140,980,0,0.857142857,0,0,58.7,0,800,1140,0.075894408
9/22/2022 13:00,58.71,800,800,0,800,1140,980,0,0.816326531,0,0,58.71,0,800,1140,0.075894408
9/22/2022 14:00,58.71,800,800,0,800,1140,980,0,0.816326531,0,0,58.71,0,800,1140,0.075894408
9/22/2022 15:00,58.71,810,910,0,910,1140,980,0,0.928571429,0,0,58.71,0,810,1140,0.085272664
9/22/2022 16:00,58.71,810,910,0,910,1140,980,0,0.928571429,0,0,58.71,0,810,1140,0.085272664
9/22/2022 17:00,58.71,880,880,0,880,1140,980,0,0.897959184,0,0,58.71,0,880,1140,0.155783258
9/22/2022 18:00,58.71,880,880,0,880,1140,980,0,0.897959184,0,0,58.71,0,880,1140,0.155783258
9/22/2022 19:00,58.71,840,920,0,920,1140,980,0,0.93877551,0,0,58.71,0,840,1140,0.116880861
9/22/2022 20:00,58.71,840,920,0,920,1140,980,0,0.93877551,0,0,58.71,0,840,1140,0.116880861
