thoi_diem,muc_nuoc_thuong_luu_m,muc_nuoc_dang_binh_thuong_m,muc_nuoc_chet_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,so_cua_xa_sau,so_cua_xa_mat
12/11/2022 1:00,58.89,62,50,200,380,0,380,0,0
12/11/2022 2:00,58.89,62,50,200,380,0,380,0,0
12/11/2022 3:00,58.89,62,50,190,250,0,250,0,0
12/11/2022 4:00,58.89,62,50,190,250,0,250,0,0
12/11/2022 5:00,58.89,62,50,230,250,0,250,0,0
12/11/2022 6:00,58.89,62,50,230,250,0,250,0,0
12/11/2022 7:00,58.88,62,50,240,0,0,0,0,0
12/11/2022 8:00,58.88,62,50,240,0,0,0,0,0
12/11/2022 9:00,58.89,62,50,150,0,0,0,0,0
12/11/2022 10:00,58.89,62,50,150,0,0,0,0,0
12/11/2022 11:00,58.89,62,50,150,0,0,0,0,0
12/11/2022 12:00,58.89,62,50,150,0,0,0,0,0
12/11/2022 13:00,58.89,62,50,150,0,0,0,0,0
12/11/2022 14:00,58.89,62,50,150,0,0,0,0,0
12/11/2022 15:00,58.9,62,50,130,0,0,0,0,0
12/11/2022 16:00,58.9,62,50,130,0,0,0,0,0
12/11/2022 17:00,58.9,62,50,100,0,0,0,0,0
12/11/2022 18:00,58.9,62,50,100,0,0,0,0,0
12/11/2022 19:00,58.89,62,50,170,380,0,380,0,0
12/11/2022 20:00,58.89,62,50,170,380,0,380,0,0
12/11/2022 21:00,58.88,62,50,160,800,0,800,0,0
12/11/2022 22:00,58.88,62,50,160,800,0,800,0,0
12/11/2022 23:00,58.88,62,50,160,0,0,0,0,0
12/12/2022 0:00,58.88,62,50,160,0,0,0,0,0
12/12/2022 1:00,58.89,62,50,180,0,0,0,0,0
12/12/2022 2:00,58.89,62,50,180,0,0,0,0,0
12/12/2022 3:00,58.89,62,50,150,0,0,0,0,0
12/12/2022 4:00,58.89,62,50,150,0,0,0,0,0
12/12/2022 5:00,58.9,62,50,200,0,0,0,0,0
12/12/2022 6:00,58.9,62,50,200,0,0,0,0,0
12/12/2022 7:00,58.9,62,50,180,0,0,0,0,0
12/12/2022 8:00,58.9,62,50,180,0,0,0,0,0
12/12/2022 9:00,58.91,62,50,200,0,0,0,0,0
12/12/2022 10:00,58.91,62,50,200,0,0,0,0,0
12/12/2022 11:00,58.91,62,50,130,0,0,0,0,0
12/12/2022 12:00,58.91,62,50,130,0,0,0,0,0
12/12/2022 13:00,58.91,62,50,130,0,0,0,0,0
12/12/2022 14:00,58.91,62,50,130,0,0,0,0,0
12/12/2022 15:00,58.91,62,50,100,380,0,380,0,0
12/12/2022 16:00,58.91,62,50,100,380,0,380,0,0
12/12/2022 17:00,58.9,62,50,140,720,0,720,0,0
12/12/2022 18:00,58.9,62,50,140,720,0,720,0,0
12/12/2022 19:00,58.88,62,50,190,810,0,810,0,0
12/12/2022 20:00,58.88,62,50,190,810,0,810,0,0
12/12/2022 21:00,58.88,62,50,150,250,0,250,0,0
12/12/2022 22:00,58.88,62,50,150,250,0,250,0,0
12/12/2022 23:00,58.88,62,50,160,0,0,0,0,0
12/13/2022 0:00,58.88,62,50,160,0,0,0,0,0
12/13/2022 1:00,58.89,62,50,180,0,0,0,0,0
12/13/2022 2:00,58.89,62,50,180,0,0,0,0,0
12/13/2022 3:00,58.89,62,50,150,0,0,0,0,0
12/13/2022 4:00,58.89,62,50,150,0,0,0,0,0
12/13/2022 5:00,58.9,62,50,150,0,0,0,0,0
12/13/2022 6:00,58.9,62,50,150,0,0,0,0,0
12/13/2022 7:00,58.9,62,50,150,0,0,0,0,0
12/13/2022 8:00,58.9,62,50,150,0,0,0,0,0
12/13/2022 9:00,58.91,62,50,150,0,0,0,0,0
12/13/2022 10:00,58.91,62,50,150,0,0,0,0,0
12/13/2022 11:00,58.91,62,50,150,0,0,0,0,0
12/13/2022 12:00,58.91,62,50,150,0,0,0,0,0
12/13/2022 13:00,58.91,62,50,150,0,0,0,0,0
12/13/2022 14:00,58.91,62,50,150,0,0,0,0,0
12/13/2022 15:00,58.91,62,50,140,590,0,590,0,0
12/13/2022 16:00,58.91,62,50,140,590,0,590,0,0
12/13/2022 17:00,58.9,62,50,190,630,0,630,0,0
12/13/2022 18:00,58.9,62,50,190,630,0,630,0,0
12/13/2022 19:00,58.88,62,50,180,600,0,600,0,0
12/13/2022 20:00,58.88,62,50,180,600,0,600,0,0
12/13/2022 21:00,58.88,62,50,170,590,0,590,0,0
12/13/2022 22:00,58.88,62,50,170,590,0,590,0,0
12/13/2022 23:00,58.87,62,50,180,400,0,400,0,0
12/14/2022 0:00,58.87,62,50,180,400,0,400,0,0
12/14/2022 1:00,58.88,62,50,160,0,0,0,0,0
12/14/2022 2:00,58.88,62,50,160,0,0,0,0,0
12/14/2022 3:00,58.88,62,50,150,0,0,0,0,0
12/14/2022 4:00,58.88,62,50,150,0,0,0,0,0
12/14/2022 5:00,58.88,62,50,150,0,0,0,0,0
12/14/2022 6:00,58.88,62,50,150,0,0,0,0,0
12/14/2022 7:00,58.89,62,50,150,0,0,0,0,0
12/14/2022 8:00,58.89,62,50,150,0,0,0,0,0
12/14/2022 9:00,58.89,62,50,150,0,0,0,0,0
12/14/2022 10:00,58.89,62,50,150,0,0,0,0,0
12/14/2022 11:00,58.89,62,50,130,0,0,0,0,0
12/14/2022 12:00,58.89,62,50,130,0,0,0,0,0
12/14/2022 13:00,58.89,62,50,130,0,0,0,0,0
12/14/2022 14:00,58.89,62,50,130,0,0,0,0,0
12/14/2022 15:00,58.89,62,50,170,520,0,520,0,0
12/14/2022 16:00,58.89,62,50,170,520,0,520,0,0
12/14/2022 17:00,58.88,62,50,240,720,0,720,0,0
12/14/2022 18:00,58.88,62,50,240,720,0,720,0,0
12/14/2022 19:00,58.87,62,50,240,400,0,400,0,0
12/14/2022 20:00,58.87,62,50,240,400,0,400,0,0
12/14/2022 21:00,58.87,62,50,220,390,0,390,0,0
12/14/2022 22:00,58.87,62,50,220,390,0,390,0,0
12/14/2022 23:00,58.86,62,50,200,200,0,200,0,0
12/15/2022 0:00,58.86,62,50,200,200,0,200,0,0
12/15/2022 1:00,58.87,62,50,190,0,0,0,0,0
12/15/2022 2:00,58.87,62,50,190,0,0,0,0,0
12/15/2022 3:00,58.87,62,50,150,0,0,0,0,0
12/15/2022 4:00,58.87,62,50,150,0,0,0,0,0
12/15/2022 5:00,58.87,62,50,80,0,0,0,0,0
12/15/2022 6:00,58.87,62,50,80,0,0,0,0,0
12/15/2022 7:00,58.88,62,50,100,0,0,0,0,0
12/15/2022 8:00,58.88,62,50,100,0,0,0,0,0
12/15/2022 9:00,58.88,62,50,120,0,0,0,0,0
12/15/2022 10:00,58.88,62,50,120,0,0,0,0,0
12/15/2022 11:00,58.88,62,50,100,0,0,0,0,0
12/15/2022 12:00,58.88,62,50,100,0,0,0,0,0
12/15/2022 13:00,58.88,62,50,100,0,0,0,0,0
12/15/2022 14:00,58.88,62,50,100,0,0,0,0,0
12/15/2022 15:00,58.87,62,50,110,790,0,790,0,0
12/15/2022 16:00,58.87,62,50,110,790,0,790,0,0
12/15/2022 17:00,58.86,62,50,150,820,0,820,0,0
12/15/2022 18:00,58.86,62,50,150,820,0,820,0,0
12/15/2022 19:00,58.84,62,50,190,400,0,400,0,0
12/15/2022 20:00,58.84,62,50,190,400,0,400,0,0
12/15/2022 21:00,58.84,62,50,140,390,0,390,0,0
12/15/2022 22:00,58.84,62,50,140,390,0,390,0,0
12/15/2022 23:00,58.84,62,50,200,200,0,200,0,0
12/16/2022 0:00,58.84,62,50,200,200,0,200,0,0
12/16/2022 1:00,58.84,62,50,190,0,0,0,0,0
12/16/2022 2:00,58.84,62,50,190,0,0,0,0,0
12/16/2022 3:00,58.84,62,50,150,0,0,0,0,0
12/16/2022 4:00,58.84,62,50,150,0,0,0,0,0
12/16/2022 5:00,58.85,62,50,200,0,0,0,0,0
12/16/2022 6:00,58.85,62,50,200,0,0,0,0,0
12/16/2022 7:00,58.85,62,50,200,0,0,0,0,0
12/16/2022 8:00,58.85,62,50,200,0,0,0,0,0
12/16/2022 9:00,58.86,62,50,180,0,0,0,0,0
12/16/2022 10:00,58.86,62,50,180,0,0,0,0,0
12/16/2022 11:00,58.86,62,50,210,0,0,0,0,0
12/16/2022 12:00,58.86,62,50,210,0,0,0,0,0
12/16/2022 13:00,58.87,62,50,260,0,0,0,0,0
12/16/2022 14:00,58.87,62,50,260,0,0,0,0,0
12/16/2022 15:00,58.87,62,50,170,120,0,120,0,0
12/16/2022 16:00,58.87,62,50,170,120,0,120,0,0
12/16/2022 17:00,58.86,62,50,220,810,0,810,0,0
12/16/2022 18:00,58.86,62,50,220,810,0,810,0,0
12/16/2022 19:00,58.85,62,50,220,810,0,810,0,0
12/16/2022 20:00,58.85,62,50,220,810,0,810,0,0
12/16/2022 21:00,58.84,62,50,190,400,0,400,0,0
12/16/2022 22:00,58.84,62,50,190,400,0,400,0,0
12/16/2022 23:00,58.84,62,50,170,190,0,190,0,0
12/17/2022 0:00,58.84,62,50,170,190,0,190,0,0
12/17/2022 1:00,58.84,62,50,180,0,0,0,0,0
12/17/2022 2:00,58.84,62,50,180,0,0,0,0,0
12/17/2022 3:00,58.85,62,50,180,0,0,0,0,0
12/17/2022 4:00,58.85,62,50,180,0,0,0,0,0
12/17/2022 5:00,58.85,62,50,180,0,0,0,0,0
12/17/2022 6:00,58.85,62,50,180,0,0,0,0,0
12/17/2022 7:00,58.86,62,50,150,0,0,0,0,0
12/17/2022 8:00,58.86,62,50,150,0,0,0,0,0
12/17/2022 9:00,58.86,62,50,150,0,0,0,0,0
12/17/2022 10:00,58.86,62,50,150,0,0,0,0,0
12/17/2022 11:00,58.86,62,50,150,0,0,0,0,0
12/17/2022 12:00,58.86,62,50,150,0,0,0,0,0
12/17/2022 13:00,58.87,62,50,150,0,0,0,0,0
12/17/2022 14:00,58.87,62,50,150,0,0,0,0,0
12/17/2022 15:00,58.87,62,50,150,0,0,0,0,0
12/17/2022 16:00,58.87,62,50,150,0,0,0,0,0
12/17/2022 17:00,58.86,62,50,120,390,0,390,0,0
12/17/2022 18:00,58.86,62,50,120,390,0,390,0,0
12/17/2022 19:00,58.86,62,50,150,200,0,200,0,0
12/17/2022 20:00,58.86,62,50,150,200,0,200,0,0
12/17/2022 21:00,58.86,62,50,160,370,0,370,0,0
12/17/2022 22:00,58.86,62,50,160,370,0,370,0,0
12/17/2022 23:00,58.85,62,50,160,390,0,390,0,0
12/18/2022 0:00,58.85,62,50,160,390,0,390,0,0
12/18/2022 1:00,58.86,62,50,150,0,0,0,0,0
12/18/2022 2:00,58.86,62,50,150,0,0,0,0,0
12/18/2022 3:00,58.86,62,50,150,0,0,0,0,0
12/18/2022 4:00,58.86,62,50,150,0,0,0,0,0
12/18/2022 5:00,58.87,62,50,150,0,0,0,0,0
12/18/2022 6:00,58.87,62,50,150,0,0,0,0,0
12/18/2022 7:00,58.87,62,50,150,0,0,0,0,0
12/18/2022 8:00,58.87,62,50,150,0,0,0,0,0
12/18/2022 9:00,58.88,62,50,180,0,0,0,0,0
12/18/2022 10:00,58.88,62,50,180,0,0,0,0,0
12/18/2022 11:00,58.88,62,50,180,0,0,0,0,0
12/18/2022 12:00,58.88,62,50,180,0,0,0,0,0
12/18/2022 13:00,58.88,62,50,150,0,0,0,0,0
12/18/2022 14:00,58.88,62,50,150,0,0,0,0,0
12/18/2022 15:00,58.89,62,50,150,0,0,0,0,0
12/18/2022 16:00,58.89,62,50,150,0,0,0,0,0
12/18/2022 17:00,58.89,62,50,180,0,0,0,0,0
12/18/2022 18:00,58.89,62,50,180,0,0,0,0,0
12/18/2022 19:00,58.88,62,50,170,130,0,130,0,0
12/18/2022 20:00,58.88,62,50,170,130,0,130,0,0
12/18/2022 21:00,58.87,62,50,170,800,0,800,0,0
12/18/2022 22:00,58.87,62,50,170,800,0,800,0,0
12/18/2022 23:00,58.88,62,50,170,0,0,0,0,0
12/19/2022 0:00,58.88,62,50,170,0,0,0,0,0
12/19/2022 1:00,58.88,62,50,100,0,0,0,0,0
12/19/2022 2:00,58.88,62,50,100,0,0,0,0,0
12/19/2022 3:00,58.88,62,50,130,0,0,0,0,0
12/19/2022 4:00,58.88,62,50,130,0,0,0,0,0
12/19/2022 5:00,58.88,62,50,80,0,0,0,0,0
12/19/2022 6:00,58.88,62,50,80,0,0,0,0,0
12/19/2022 7:00,58.88,62,50,80,0,0,0,0,0
12/19/2022 8:00,58.88,62,50,80,0,0,0,0,0
12/19/2022 9:00,58.89,62,50,80,0,0,0,0,0
12/19/2022 10:00,58.89,62,50,80,0,0,0,0,0
12/19/2022 11:00,58.89,62,50,50,0,0,0,0,0
12/19/2022 12:00,58.89,62,50,50,0,0,0,0,0
12/19/2022 13:00,58.89,62,50,80,0,0,0,0,0
12/19/2022 14:00,58.89,62,50,80,0,0,0,0,0
12/19/2022 15:00,58.89,62,50,40,200,0,200,0,0
12/19/2022 16:00,58.89,62,50,40,200,0,200,0,0
12/19/2022 17:00,58.88,62,50,80,720,0,720,0,0
12/19/2022 18:00,58.88,62,50,80,720,0,720,0,0
12/19/2022 19:00,58.86,62,50,120,320,0,320,0,0
12/19/2022 20:00,58.86,62,50,120,320,0,320,0,0
12/19/2022 21:00,58.86,62,50,110,390,0,390,0,0
12/19/2022 22:00,58.86,62,50,110,390,0,390,0,0
12/19/2022 23:00,58.85,62,50,70,200,0,200,0,0
12/20/2022 0:00,58.85,62,50,70,200,0,200,0,0
12/20/2022 1:00,58.85,62,50,70,0,0,0,0,0
12/20/2022 2:00,58.85,62,50,70,0,0,0,0,0
12/20/2022 3:00,58.85,62,50,80,0,0,0,0,0
12/20/2022 4:00,58.85,62,50,80,0,0,0,0,0
12/20/2022 5:00,58.86,62,50,80,0,0,0,0,0
12/20/2022 6:00,58.86,62,50,80,0,0,0,0,0
12/20/2022 7:00,58.86,62,50,100,0,0,0,0,0
12/20/2022 8:00,58.86,62,50,100,0,0,0,0,0
12/20/2022 9:00,58.86,62,50,150,0,0,0,0,0
12/20/2022 10:00,58.86,62,50,150,0,0,0,0,0
12/20/2022 11:00,58.86,62,50,130,0,0,0,0,0
12/20/2022 12:00,58.86,62,50,130,0,0,0,0,0
12/20/2022 13:00,58.87,62,50,130,0,0,0,0,0
12/20/2022 14:00,58.87,62,50,130,0,0,0,0,0
12/20/2022 15:00,58.86,62,50,80,390,0,390,0,0
12/20/2022 16:00,58.86,62,50,80,390,0,390,0,0
12/20/2022 17:00,58.85,62,50,110,750,0,750,0,0
12/20/2022 18:00,58.85,62,50,110,750,0,750,0,0
12/20/2022 19:00,58.83,62,50,130,820,0,820,0,0
12/20/2022 20:00,58.83,62,50,130,820,0,820,0,0
12/20/2022 21:00,58.81,62,50,110,870,0,870,0,0
12/20/2022 22:00,58.81,62,50,110,870,0,870,0,0
12/20/2022 23:00,58.8,62,50,180,870,0,870,0,0
12/21/2022 0:00,58.8,62,50,180,870,0,870,0,0
12/21/2022 1:00,58.8,62,50,120,0,0,0,0,0
12/21/2022 2:00,58.8,62,50,120,0,0,0,0,0
12/21/2022 3:00,58.8,62,50,150,0,0,0,0,0
12/21/2022 4:00,58.8,62,50,150,0,0,0,0,0
12/21/2022 5:00,58.8,62,50,100,0,0,0,0,0
12/21/2022 6:00,58.8,62,50,100,0,0,0,0,0
12/21/2022 7:00,58.8,62,50,110,0,0,0,0,0
12/21/2022 8:00,58.8,62,50,110,0,0,0,0,0
12/21/2022 9:00,58.81,62,50,100,0,0,0,0,0
12/21/2022 10:00,58.81,62,50,100,0,0,0,0,0
12/21/2022 11:00,58.81,62,50,100,0,0,0,0,0
12/21/2022 12:00,58.81,62,50,100,0,0,0,0,0
12/21/2022 13:00,58.81,62,50,80,0,0,0,0,0
12/21/2022 14:00,58.81,62,50,80,0,0,0,0,0
12/21/2022 15:00,58.81,62,50,110,570,0,570,0,0
12/21/2022 16:00,58.81,62,50,110,570,0,570,0,0
12/21/2022 17:00,58.79,62,50,100,870,0,870,0,0
12/21/2022 18:00,58.79,62,50,100,870,0,870,0,0
12/21/2022 19:00,58.77,62,50,120,820,0,820,0,0
12/21/2022 20:00,58.77,62,50,120,820,0,820,0,0
12/21/2022 21:00,58.75,62,50,110,820,0,820,0,0
12/21/2022 22:00,58.75,62,50,110,820,0,820,0,0
12/21/2022 23:00,58.74,62,50,120,310,0,310,0,0
12/22/2022 0:00,58.74,62,50,120,310,0,310,0,0
12/22/2022 1:00,58.74,62,50,180,0,0,0,0,0
12/22/2022 2:00,58.74,62,50,180,0,0,0,0,0
12/22/2022 3:00,58.75,62,50,150,0,0,0,0,0
12/22/2022 4:00,58.75,62,50,150,0,0,0,0,0
12/22/2022 5:00,58.75,62,50,180,0,0,0,0,0
12/22/2022 6:00,58.75,62,50,180,0,0,0,0,0
12/22/2022 7:00,58.75,62,50,160,390,0,390,0,0
12/22/2022 8:00,58.75,62,50,160,390,0,390,0,0
12/22/2022 9:00,58.74,62,50,240,130,0,130,0,0
12/22/2022 10:00,58.74,62,50,240,130,0,130,0,0
12/22/2022 11:00,58.75,62,50,170,0,0,0,0,0
12/22/2022 12:00,58.75,62,50,170,0,0,0,0,0
12/22/2022 13:00,58.75,62,50,130,0,0,0,0,0
12/22/2022 14:00,58.75,62,50,130,0,0,0,0,0
12/22/2022 15:00,58.75,62,50,150,370,0,370,0,0
12/22/2022 16:00,58.75,62,50,150,370,0,370,0,0
12/22/2022 17:00,58.74,62,50,90,400,0,400,0,0
12/22/2022 18:00,58.74,62,50,90,400,0,400,0,0
12/22/2022 19:00,58.72,62,50,120,800,0,800,0,0
12/22/2022 20:00,58.72,62,50,120,800,0,800,0,0
12/22/2022 21:00,58.71,62,50,90,810,0,810,0,0
12/22/2022 22:00,58.71,62,50,90,810,0,810,0,0
12/22/2022 23:00,58.69,62,50,110,820,0,820,0,0
12/23/2022 0:00,58.69,62,50,110,820,0,820,0,0
12/23/2022 1:00,58.68,62,50,150,0,0,0,0,0
12/23/2022 2:00,58.68,62,50,150,0,0,0,0,0
12/23/2022 3:00,58.69,62,50,150,0,0,0,0,0
12/23/2022 4:00,58.69,62,50,150,0,0,0,0,0
12/23/2022 5:00,58.68,62,50,160,470,0,470,0,0
12/23/2022 6:00,58.68,62,50,160,470,0,470,0,0
12/23/2022 7:00,58.67,62,50,160,490,0,490,0,0
12/23/2022 8:00,58.67,62,50,160,490,0,490,0,0
12/23/2022 9:00,58.67,62,50,180,0,0,0,0,0
12/23/2022 10:00,58.67,62,50,180,0,0,0,0,0
12/23/2022 11:00,58.68,62,50,200,0,0,0,0,0
12/23/2022 12:00,58.68,62,50,200,0,0,0,0,0
12/23/2022 13:00,58.68,62,50,180,0,0,0,0,0
12/23/2022 14:00,58.68,62,50,180,0,0,0,0,0
12/23/2022 15:00,58.69,62,50,180,0,0,0,0,0
12/23/2022 16:00,58.69,62,50,180,0,0,0,0,0
12/23/2022 17:00,58.68,62,50,70,590,0,590,0,0
12/23/2022 18:00,58.68,62,50,70,590,0,590,0,0
12/23/2022 19:00,58.67,62,50,110,0,0,0,0,0
12/23/2022 20:00,58.67,62,50,110,0,0,0,0,0
12/23/2022 21:00,58.66,62,50,100,800,0,800,0,0
12/23/2022 22:00,58.66,62,50,100,800,0,800,0,0
12/23/2022 23:00,58.64,62,50,110,820,0,820,0,0
12/24/2022 0:00,58.64,62,50,110,820,0,820,0,0
12/24/2022 1:00,58.63,62,50,100,160,0,160,0,0
12/24/2022 2:00,58.63,62,50,100,160,0,160,0,0
12/24/2022 3:00,58.63,62,50,80,160,0,160,0,0
12/24/2022 4:00,58.63,62,50,80,160,0,160,0,0
12/24/2022 5:00,58.63,62,50,110,160,0,160,0,0
12/24/2022 6:00,58.63,62,50,110,160,0,160,0,0
12/24/2022 7:00,58.62,62,50,110,160,0,160,0,0
12/24/2022 8:00,58.62,62,50,110,160,0,160,0,0
12/24/2022 9:00,58.63,62,50,100,0,0,0,0,0
12/24/2022 10:00,58.63,62,50,100,0,0,0,0,0
12/24/2022 11:00,58.63,62,50,150,0,0,0,0,0
12/24/2022 12:00,58.63,62,50,150,0,0,0,0,0
12/24/2022 13:00,58.64,62,50,150,0,0,0,0,0
12/24/2022 14:00,58.64,62,50,150,0,0,0,0,0
12/24/2022 15:00,58.64,62,50,150,0,0,0,0,0
12/24/2022 16:00,58.64,62,50,150,0,0,0,0,0
12/24/2022 17:00,58.84,62,50,160,540,0,540,0,0
12/24/2022 18:00,58.84,62,50,160,540,0,540,0,0
12/24/2022 19:00,58.84,62,50,210,160,0,160,0,0
12/24/2022 20:00,58.84,62,50,210,160,0,160,0,0
12/24/2022 21:00,58.64,62,50,260,160,0,160,0,0
12/24/2022 22:00,58.64,62,50,260,160,0,160,0,0
12/24/2022 23:00,58.64,62,50,260,390,0,390,0,0
12/25/2022 0:00,58.64,62,50,260,390,0,390,0,0
12/25/2022 1:00,58.64,62,50,220,250,0,250,0,0
12/25/2022 2:00,58.64,62,50,220,250,0,250,0,0
12/25/2022 3:00,58.64,62,50,290,120,0,120,0,0
12/25/2022 4:00,58.64,62,50,290,120,0,120,0,0
12/25/2022 5:00,58.64,62,50,340,310,0,310,0,0
12/25/2022 6:00,58.64,62,50,340,310,0,310,0,0
12/25/2022 7:00,58.64,62,50,280,0,0,0,0,0
12/25/2022 8:00,58.64,62,50,280,0,0,0,0,0
12/25/2022 9:00,58.65,62,50,200,0,0,0,0,0
12/25/2022 10:00,58.65,62,50,200,0,0,0,0,0
12/25/2022 11:00,58.66,62,50,250,0,0,0,0,0
12/25/2022 12:00,58.66,62,50,250,0,0,0,0,0
12/25/2022 13:00,58.66,62,50,250,0,0,0,0,0
12/25/2022 14:00,58.66,62,50,250,0,0,0,0,0
12/25/2022 15:00,58.66,62,50,240,570,0,570,0,0
12/25/2022 16:00,58.66,62,50,240,570,0,570,0,0
12/25/2022 17:00,58.66,62,50,240,490,0,490,0,0
12/25/2022 18:00,58.66,62,50,240,490,0,490,0,0
12/25/2022 19:00,58.65,62,50,390,720,0,720,0,0
12/25/2022 20:00,58.65,62,50,390,720,0,720,0,0
12/25/2022 21:00,58.65,62,50,280,400,0,400,0,0
12/25/2022 22:00,58.65,62,50,280,400,0,400,0,0
12/25/2022 23:00,58.64,62,50,290,320,0,320,0,0
12/26/2022 0:00,58.64,62,50,290,320,0,320,0,0
12/26/2022 1:00,58.65,62,50,210,0,0,0,0,0
12/26/2022 2:00,58.65,62,50,210,0,0,0,0,0
12/26/2022 3:00,58.65,62,50,180,0,0,0,0,0
12/26/2022 4:00,58.65,62,50,180,0,0,0,0,0
12/26/2022 5:00,58.66,62,50,230,0,0,0,0,0
12/26/2022 6:00,58.66,62,50,230,0,0,0,0,0
12/26/2022 7:00,58.66,62,50,250,0,0,0,0,0
12/26/2022 8:00,58.66,62,50,250,0,0,0,0,0
12/26/2022 9:00,58.67,62,50,150,0,0,0,0,0
12/26/2022 10:00,58.67,62,50,150,0,0,0,0,0
12/26/2022 11:00,58.67,62,50,100,0,0,0,0,0
12/26/2022 12:00,58.67,62,50,100,0,0,0,0,0
12/26/2022 13:00,58.67,62,50,100,0,0,0,0,0
12/26/2022 14:00,58.67,62,50,100,0,0,0,0,0
12/26/2022 15:00,58.68,62,50,100,0,0,0,0,0
12/26/2022 16:00,58.68,62,50,100,0,0,0,0,0
12/26/2022 17:00,58.66,62,50,120,800,0,800,0,0
12/26/2022 18:00,58.66,62,50,120,800,0,800,0,0
12/26/2022 19:00,58.65,62,50,130,650,0,650,0,0
12/26/2022 20:00,58.65,62,50,130,650,0,650,0,0
12/26/2022 21:00,58.64,62,50,120,350,0,350,0,0
12/26/2022 22:00,58.64,62,50,120,350,0,350,0,0
12/26/2022 23:00,58.64,62,50,140,200,0,200,0,0
12/27/2022 0:00,58.64,62,50,140,200,0,200,0,0
12/27/2022 1:00,58.64,62,50,150,190,0,190,0,0
12/27/2022 2:00,58.64,62,50,150,190,0,190,0,0
12/27/2022 3:00,58.64,62,50,140,190,0,190,0,0
12/27/2022 4:00,58.64,62,50,140,190,0,190,0,0
12/27/2022 5:00,58.64,62,50,140,130,0,130,0,0
12/27/2022 6:00,58.64,62,50,140,130,0,130,0,0
12/27/2022 7:00,58.64,62,50,140,0,0,0,0,0
12/27/2022 8:00,58.64,62,50,140,0,0,0,0,0
12/27/2022 9:00,58.64,62,50,130,0,0,0,0,0
12/27/2022 10:00,58.64,62,50,130,0,0,0,0,0
12/27/2022 11:00,58.64,62,50,100,0,0,0,0,0
12/27/2022 12:00,58.64,62,50,100,0,0,0,0,0
12/27/2022 13:00,58.65,62,50,130,0,0,0,0,0
12/27/2022 14:00,58.65,62,50,130,0,0,0,0,0
12/27/2022 15:00,58.65,62,50,130,0,0,0,0,0
12/27/2022 16:00,58.65,62,50,130,0,0,0,0,0
12/27/2022 17:00,58.65,62,50,110,250,0,250,0,0
12/27/2022 18:00,58.65,62,50,110,250,0,250,0,0
12/27/2022 19:00,58.64,62,50,120,520,0,520,0,0
12/27/2022 20:00,58.64,62,50,120,520,0,520,0,0
12/27/2022 21:00,58.63,62,50,110,590,0,590,0,0
12/27/2022 22:00,58.63,62,50,110,590,0,590,0,0
12/27/2022 23:00,58.62,62,50,110,200,0,200,0,0
12/28/2022 0:00,58.62,62,50,110,200,0,200,0,0
12/28/2022 1:00,58.62,62,50,110,0,0,0,0,0
12/28/2022 2:00,58.62,62,50,110,0,0,0,0,0
12/28/2022 3:00,58.63,62,50,100,0,0,0,0,0
12/28/2022 4:00,58.63,62,50,100,0,0,0,0,0
12/28/2022 5:00,58.63,62,50,100,0,0,0,0,0
12/28/2022 6:00,58.63,62,50,100,0,0,0,0,0
12/28/2022 7:00,58.63,62,50,150,0,0,0,0,0
12/28/2022 8:00,58.63,62,50,150,0,0,0,0,0
12/28/2022 9:00,58.64,62,50,150,0,0,0,0,0
12/28/2022 10:00,58.64,62,50,150,0,0,0,0,0
12/28/2022 11:00,58.64,62,50,130,0,0,0,0,0
12/28/2022 12:00,58.64,62,50,130,0,0,0,0,0
12/28/2022 13:00,58.64,62,50,130,0,0,0,0,0
12/28/2022 14:00,58.64,62,50,130,0,0,0,0,0
12/28/2022 15:00,58.65,62,50,150,0,0,0,0,0
12/28/2022 16:00,58.65,62,50,150,0,0,0,0,0
12/28/2022 17:00,58.63,62,50,150,810,0,810,0,0
12/28/2022 18:00,58.63,62,50,150,810,0,810,0,0
12/28/2022 19:00,58.62,62,50,140,610,0,610,0,0
12/28/2022 20:00,58.62,62,50,140,610,0,610,0,0
12/28/2022 21:00,58.61,62,50,140,590,0,590,0,0
12/28/2022 22:00,58.61,62,50,140,590,0,590,0,0
12/28/2022 23:00,58.6,62,50,110,200,0,200,0,0
12/29/2022 0:00,58.6,62,50,110,200,0,200,0,0
12/29/2022 1:00,58.6,62,50,140,0,0,0,0,0
12/29/2022 2:00,58.6,62,50,140,0,0,0,0,0
12/29/2022 3:00,58.61,62,50,130,0,0,0,0,0
12/29/2022 4:00,58.61,62,50,130,0,0,0,0,0
12/29/2022 5:00,58.61,62,50,130,0,0,0,0,0
12/29/2022 6:00,58.61,62,50,130,0,0,0,0,0
12/29/2022 7:00,58.61,62,50,100,0,0,0,0,0
12/29/2022 8:00,58.61,62,50,100,0,0,0,0,0
12/29/2022 9:00,58.62,62,50,130,0,0,0,0,0
12/29/2022 10:00,58.62,62,50,130,0,0,0,0,0
12/29/2022 11:00,58.62,62,50,150,0,0,0,0,0
12/29/2022 12:00,58.62,62,50,150,0,0,0,0,0
12/29/2022 13:00,58.62,62,50,130,0,0,0,0,0
12/29/2022 14:00,58.62,62,50,130,0,0,0,0,0
